name,start,end,position,first,score
fh,08'13''649,08'15''009,br,0,0
bl,08'15''009,08'15''729,tl,0,0
fh,08'15''729,08'16''328,bl,0,1
bl,08'30''159,08'31''238,br,1,0
bh,08'31''238,08'31''728,tl,0,1
bh,08'31''728,08'32''169,bl,0,0
bl,08'43''366,08'44''542,tr,1,0
fl,08'44''542,08'44''763,bl,0,0
bl,08'44''763,08'45''131,tr,0,0
fh,08'45''131,08'46''289,bl,0,0
bh,08'46''289,08'46''928,tl,0,1
fh,08'46''928,08'48''131,bl,0,0
bl,09'02''316,09'03''409,tl,1,0
bl,09'03''409,09'03''569,br,0,0
bh,09'03''569,09'04''169,tr,0,0
fh,09'04''169,09'04''648,br,0,0
bh,09'04''648,09'05''246,tl,0,0
fh,09'05''246,09'06''409,bl,0,0
fh,09'06''409,09'08''369,tl,0,0
fl,09'08''369,09'08''808,bl,0,0
fh,09'08''808,09'09''367,tl,0,0
bh,09'09''367,09'09''608,br,0,0
bh,09'09''608,09'10''568,tr,0,0
bh,09'10''568,09'10''888,br,0,0
bl,09'10''888,09'11''529,tr,0,0
bl,09'11''529,09'12''249,bl,0,0
fh,09'12''249,09'14''689,tr,0,0
bh,09'14''689,09'14''969,br,0,0
fh,09'14''969,09'16''408,tr,0,0
bl,09'16''408,09'16''849,br,0,0
fh,09'16''849,09'17''609,tl,0,0
fl,09'17''609,09'18''249,br,0,0
bl,09'18''249,09'18''888,tl,0,0
fh,09'18''888,09'20''409,bl,0,0
bh,09'20''409,09'20''875,tr,0,0
fh,09'20''875,09'21''410,bl,0,1
bl,09'43''549,09'44''748,bl,1,0
fl,09'44''748,09'45''288,tr,0,0
fl,09'45''288,09'45''850,br,0,1
fh,09'45''850,09'46''289,tr,0,0
bl,09'57''651,09'58''890,br,1,0
fh,09'58''890,09'59''490,tl,0,0
bh,09'59''490,09'59''889,bl,0,0
fh,09'59''889,10'00''330,tl,0,1
bl,10'12''658,10'13''725,tr,1,0
bl,10'13''725,10'14''168,bl,0,1
bl,10'14''168,10'14''650,tr,0,0
bl,10'28''199,10'29''250,bl,1,0
fh,10'29''250,10'29''649,tr,0,0
fh,10'29''649,10'30''290,bl,0,0
fl,10'30''290,10'31''090,tl,0,0
fh,10'31''090,10'32''368,bl,0,1
bl,10'48''743,10'49''889,br,1,0
bh,10'49''889,10'50''489,tl,0,0
bl,10'50''489,10'50''890,br,0,0
fh,10'50''890,10'53''250,tl,0,1
bl,11'09''219,11'10''329,tl,1,0
bl,11'10''329,11'10''650,br,0,0
fh,11'10''650,11'11''009,tr,0,0
bl,11'11''009,11'11''325,br,0,0
fh,11'11''325,11'12''129,tl,0,0
bh,11'12''129,11'12''450,br,0,0
fl,11'12''450,11'13''289,tr,0,0
bh,11'13''289,11'14''122,bl,0,0
bh,11'14''122,11'14''809,tl,0,0
fh,11'14''809,11'15''089,br,0,1
bl,11'27''863,11'28''962,bl,1,0
fl,11'28''962,11'29''489,tr,0,0
bh,11'29''489,11'30''010,br,0,1
fh,11'30''010,11'30''289,tr,0,0
bl,11'40''058,11'41''146,br,1,0
fh,11'41''146,11'41''557,tl,0,1
bl,11'41''557,11'42''206,br,0,0
bl,11'55''480,11'56''530,tr,1,0
bl,11'56''530,11'56''971,bl,0,0
fh,11'56''971,11'57''327,tr,0,1
bl,11'57''327,11'57''770,br,0,0
bl,12'06''759,12'07''974,tl,1,0
bl,12'07''974,12'08''449,br,0,0
bh,12'08''449,12'09''249,tr,0,0
fh,12'09''249,12'09''449,bl,0,1
fh,12'09''449,12'10''449,tl,0,0
bl,12'23''816,12'24''912,bl,1,0
fh,12'24''912,12'25''369,tr,0,0
fh,12'25''369,12'25''809,bl,0,0
fh,12'25''809,12'26''369,tl,0,0
fh,12'26''369,12'27''689,bl,0,0
bh,12'27''689,12'28''450,tl,0,0
fh,12'28''450,12'28''649,br,0,0
bh,12'28''649,12'29''250,tr,0,0
fh,12'29''250,12'29''850,br,0,0
bh,12'29''850,12'30''569,tr,0,0
bh,12'30''569,12'31''009,br,0,0
bl,12'31''009,12'31''730,tr,0,0
fh,12'31''730,12'33''289,br,0,0
bl,12'33''289,12'33''809,tr,0,0
fl,12'33''809,12'34''370,br,0,0
fl,12'34''370,12'35''209,tl,0,0
fh,12'35''209,12'36''810,bl,0,0
fl,12'36''810,12'37''569,tl,0,0
fh,12'37''569,12'38''409,br,0,0
fh,12'38''409,12'39''169,tr,0,0
fh,12'39''169,12'39''370,br,0,1
bh,12'39''370,12'39''881,tr,0,0
bl,12'57''659,12'58''861,br,1,0
bl,12'58''861,12'59''450,tl,0,0
fh,12'59''450,12'59''808,br,0,0
fh,12'59''808,13'00''209,tr,0,0
bh,13'00''209,13'00''609,bl,0,0
fh,13'00''609,13'02''087,tr,0,0
bl,13'02''087,13'02''489,br,0,0
fh,13'02''489,13'03''610,tr,0,0
fh,13'03''610,13'03''769,br,0,0
bl,13'03''769,13'04''085,tl,0,1
bl,13'16''361,13'17''450,tr,1,0
bl,13'17''450,13'17''731,bl,0,0
fh,13'17''731,13'18''451,tl,0,0
bl,13'18''451,13'18''969,bl,0,0
fh,13'18''969,13'20''610,tl,0,1
bh,13'20''610,13'21''050,br,0,0
bl,13'32''633,13'33''899,tl,1,0
fl,13'33''899,13'34''290,br,0,0
fh,13'34''290,13'34''770,tl,0,0
bl,13'34''770,13'35''011,bl,0,0
fh,13'35''011,13'35''731,tl,0,0
bh,13'35''731,13'35''886,bl,0,1
bh,13'35''886,13'36''330,tr,0,0
bl,15'55''477,15'56''651,tl,1,0
fl,15'56''651,15'57''292,br,0,0
fl,15'57''292,15'58''090,tr,0,1
bl,16'09''543,16'10''793,tr,1,1
fl,16'10''793,16'11''290,bl,0,0
bl,16'21''159,16'22''290,tl,1,0
fh,16'22''290,16'23''090,br,0,0
fh,16'23''090,16'23''730,tr,0,0
bh,16'23''730,16'24''047,bl,0,0
fl,16'24''047,16'24''650,tl,0,0
bl,16'24''650,16'25''130,br,0,0
fh,16'25''130,16'26''490,tr,0,0
bl,16'26''490,16'26''890,br,0,0
fh,16'26''890,16'28''009,tl,0,0
bl,16'28''009,16'28''371,bl,0,0
fh,16'28''371,16'29''654,tr,0,0
bl,16'29''654,16'30''031,br,0,0
bh,16'30''031,16'30''974,tl,0,0
bh,16'30''974,16'31''374,br,0,0
fh,16'31''374,16'33''133,tl,0,0
fl,16'33''133,16'33''534,bl,0,0
fh,16'33''534,16'35''053,tl,0,1
bl,16'49''438,16'50''588,tr,1,0
fh,16'50''588,16'51''493,bl,0,0
bl,16'51''493,16'51''973,tl,0,0
fh,16'51''973,16'52''413,br,0,0
bh,16'52''413,16'52''774,tl,0,0
fh,16'52''774,16'54''014,bl,0,0
bh,16'54''014,16'54''653,tl,0,0
fh,16'54''653,16'55''534,br,0,0
bh,16'55''534,16'56''174,tr,0,0
fh,16'56''174,16'56''811,bl,0,0
bh,16'56''811,16'57''373,tl,0,0
bh,16'57''373,16'57''615,bl,0,0
fl,16'57''615,16'58''333,tl,0,0
fh,16'58''333,16'59''613,br,0,0
bh,16'59''613,17'00''120,tl,0,0
fh,17'00''120,17'00''333,bl,0,0
fh,17'00''333,17'00''807,tr,0,0
fl,17'00''807,17'01''213,bl,0,0
fh,17'01''213,17'01''853,tl,0,1
fl,17'01''853,17'02''253,bl,0,0
bl,17'18''069,17'19''128,tr,1,0
fh,17'19''128,17'19''454,br,0,0
fh,17'19''454,17'21''214,tr,0,0
bl,17'21''214,17'21''609,br,0,0
fh,17'21''609,17'22''771,tl,0,0
bl,17'22''771,17'23''173,bl,0,0
fh,17'23''173,17'23''652,tl,0,0
fl,17'23''652,17'24''011,bl,0,0
bh,17'24''011,17'24''812,tr,0,0
bl,17'24''812,17'25''253,br,0,0
fh,17'25''253,17'26''934,tr,0,0
fl,17'26''934,17'27''374,bl,0,0
fh,17'27''374,17'27''765,tl,0,1
fl,17'27''765,17'28''134,bl,0,0
bl,17'48''075,17'49''158,tr,1,0
fh,17'49''158,17'49''973,bl,0,0
bl,17'49''973,17'50''734,tl,0,1
fl,17'50''734,17'51''053,bl,0,0
bl,18'02''492,18'03''645,tl,1,0
fh,18'03''645,18'04''334,br,0,1
bl,18'16''249,18'17''373,tr,1,0
bl,18'17''373,18'17''576,bl,0,0
bh,18'17''576,18'18''574,tr,0,0
fh,18'18''574,18'19''330,bl,0,0
fh,18'19''330,18'21''333,tl,0,0
fl,18'21''333,18'21''693,bl,0,0
bh,18'21''693,18'22''653,tr,0,0
bh,18'22''653,18'23''054,br,0,0
fl,18'23''054,18'23''854,tl,0,0
bl,18'23''854,18'24''614,bl,0,0
bh,18'24''614,18'25''045,tr,0,0
fl,18'25''045,18'25''613,bl,0,0
fl,18'25''613,18'26''534,tl,0,0
fh,18'26''534,18'26''851,br,0,0
fh,18'26''851,18'27''734,tl,0,0
bh,18'27''734,18'28''176,bl,0,0
bh,18'28''176,18'28''694,tl,0,0
fl,18'28''694,18'30''079,br,0,0
bh,18'30''079,18'30''693,tl,0,0
fh,18'30''693,18'31''650,bl,0,0
bh,18'31''650,18'32''284,tl,0,0
fh,18'32''284,18'33''333,br,0,0
bh,18'33''333,18'34''208,tr,0,0
fh,18'34''208,18'34''774,br,0,0
bh,18'34''774,18'35''414,tr,0,0
bl,18'35''414,18'36''048,br,0,1
fh,18'36''048,18'36''454,tr,0,0
bl,18'51''259,18'52''387,bl,1,0
fl,18'52''387,18'52''801,tr,0,0
bl,18'52''801,18'53''250,br,0,0
bl,18'53''250,18'53''894,tr,0,0
fh,18'53''894,18'55''174,br,0,0
bl,18'55''174,18'55''773,tr,0,0
bh,18'55''773,18'56''399,bl,0,0
fh,18'56''399,18'56''894,tr,0,1
bl,19'13''029,19'14''053,tl,1,0
bl,19'14''053,19'14''292,br,0,1
bh,19'14''292,19'14''813,tr,0,0
bl,19'24''765,19'25''947,br,1,0
fl,19'25''947,19'26''414,tl,0,0
bh,19'26''414,19'26''853,bl,0,0
fh,19'26''853,19'27''531,tl,0,0
bh,19'27''531,19'27''974,bl,0,0
bh,19'27''974,19'28''493,tl,0,0
fh,19'28''493,19'29''493,br,0,0
fh,19'29''493,19'30''134,tl,0,1
bl,19'44''158,19'45''254,tr,1,0
fh,19'45''254,19'46''175,bl,0,0
bh,19'46''175,19'46''813,tl,0,0
fh,19'46''813,19'46''972,br,0,1
fl,19'46''972,19'47''414,tr,0,0
bl,20'09''794,20'10''937,bl,1,0
fl,20'10''937,20'11''457,tr,0,1
fl,20'11''457,20'11''936,br,0,0
bl,20'24''011,20'25''056,tl,1,0
bl,20'25''056,20'25''254,br,0,0
bh,20'25''254,20'25''977,tr,0,0
bh,20'25''977,20'26''293,bl,0,0
bh,20'26''293,20'26''890,tl,0,0
fh,20'26''890,20'27''217,bl,0,1
fl,20'27''217,20'27''457,tr,0,0
bl,20'52''198,20'53''231,br,1,1
fl,20'53''231,20'53''696,tl,0,0
bl,21'05''149,21'06''398,bl,1,0
fh,21'06''398,21'06''938,tr,0,0
bh,21'06''938,21'07''735,bl,0,0
fl,21'07''735,21'08''330,tl,0,0
fl,21'08''330,21'09''776,br,0,0
fh,21'09''776,21'10''776,tr,0,1
bl,21'10''776,21'11''295,bl,0,0
bl,22'29''016,22'30''025,tr,1,0
bl,22'30''025,22'30''776,bl,0,0
bh,22'30''776,22'30''897,tl,0,1
bh,22'30''897,22'31''448,bl,0,0
bl,22'47''659,22'48''836,tl,1,0
fh,22'48''836,22'49''136,br,0,0
bh,22'49''136,22'49''817,tl,0,0
fh,22'49''817,22'50''091,bl,0,0
fh,22'50''091,22'50''451,tr,0,1
bl ,22'50''451,22'50''697,br,0,0
bl,23'04''643,23'05''760,tr,1,0
fh,23'05''760,23'06''297,bl,0,1
bh,23'06''297,23'06''731,tr,0,0
bl,23'37''268,23'38''563,br,1,0
fh,23'38''563,23'39''056,tl,0,0
fl,23'39''056,23'39''444,br,0,0
fl,23'39''444,23'40''047,tr,0,0
fh,23'40''047,23'40''337,br,0,0
bh,23'40''337,23'40''777,tl,0,0
bl,23'40''777,23'41''097,bl,0,0
bh,23'41''097,23'41''656,tl,0,1
fh,23'41''656,23'41''937,br,0,0
bl,24'00''329,24'01''496,tl,1,0
fh,24'01''496,24'02''416,br,0,0
bh,24'02''416,24'03''057,tr,0,0
bl,24'03''057,24'03''457,br,0,0
fh,24'03''457,24'03''854,tr,0,0
fl,24'03''854,24'03''886,bl,0,0
fl,24'03''886,24'04''376,tr,0,0
bh,24'04''376,24'05''577,bl,0,0
bh,24'05''577,24'06''056,tl,0,0
fl,24'06''056,24'06''897,br,0,0
fh,24'06''897,24'08''257,tr,0,0
bh,24'08''257,24'09''377,br,0,0
fh,24'09''377,24'09''656,tr,0,0
bh,24'09''656,24'10''217,br,0,0
fh,24'10''217,24'10''497,tl,0,1
bl,24'25''355,24'26''565,tr,1,0
bl,24'26''565,24'26''857,bl,0,1
bl,24'39''476,24'40''537,bl,1,0
fl,24'40''537,24'41''136,tr,0,0
bl,24'41''136,24'41''817,br,0,0
bh,24'41''817,24'42''256,tr,0,0
fl,24'42''256,24'42''657,bl,0,0
fh,24'42''657,24'43''495,tl,0,0
fl,24'43''495,24'43''977,bl,0,0
fh,24'43''977,24'45''456,tl,0,0
bh,24'45''456,24'45''857,bl,0,0
fh,24'45''857,24'46''214,tr,0,0
bl,24'46''214,24'46''617,br,0,1
bl,25'03''781,25'04''977,bl,1,0
bh,25'04''977,25'05''697,tr,0,0
bh,25'05''697,25'06''296,br,0,0
fh,25'06''296,25'07''495,tl,0,0
bl,25'07''495,25'08''176,bl,0,0
fl,25'08''176,25'08''775,tl,0,1
fh,25'08''775,25'09''696,br,0,0
bl,25'23''459,25'24''609,tr,1,0
fh,25'24''609,25'25''495,bl,0,1
bl,25'25''495,25'26''216,tr,0,0
bl,25'39''416,25'40''563,br,1,0
fh,25'40''563,25'41''496,tl,0,1
fl,25'41''496,25'42''255,bl,0,0
bl,25'51''162,25'52''297,tl,1,0
fh,25'52''297,25'52''736,br,0,0
bh,25'52''736,25'53''256,tl,0,0
fl,25'53''256,25'53''815,bl,0,0
fh,25'53''815,25'54''673,tr,0,0
bh,25'54''673,25'55''217,br,0,0
fh,25'55''217,25'55''617,tr,0,0
bl,25'55''617,25'56''216,br,0,0
fh,25'56''216,25'56''497,tl,0,0
bh,25'56''497,25'56''976,br,0,0
bh,25'56''976,25'57''536,tl,0,0
bh,25'57''536,25'58''096,br,0,0
fh,25'58''096,25'58''895,tr,0,0
bh,25'58''895,25'59''657,br,0,1
fh,25'59''657,26'00''297,tl,0,0
bl,26'18''172,26'19''292,bl,1,0
fh,26'19''292,26'20''377,tr,0,0
fl,26'20''377,26'20''656,br,0,0
fh,26'20''656,26'21''136,tr,0,0
bh,26'21''136,26'21''576,br,0,0
fl,26'21''576,26'22''136,tl,0,0
bl,26'22''136,26'22''976,br,0,0
fh,26'22''976,26'24''450,tl,0,0
bl,26'24''450,26'24''937,bl,0,1
bl,26'42''629,26'43''934,br,1,0
bl,26'43''934,26'44''384,tl,0,0
bl,26'44''384,26'44''903,bl,0,1
fh,26'44''903,26'45''463,tl,0,0
bl,27'21''227,27'22''352,bl,1,0
fl,27'22''352,27'22''943,tr,0,0
fh,27'22''943,27'23''383,bl,0,0
bh,27'23''383,27'23''862,tl,0,0
bh,27'23''862,27'24''342,bl,0,0
fh,27'24''342,27'24''943,tr,0,1
bl,27'37''168,27'38''295,tr,1,1
bl,27'38''295,27'38''822,bl,0,0
bl,27'54''358,27'55''464,tr,0,1
fh,27'55''464,27'55''702,bl,0,0
bl,28'14''267,28'15''343,tl,1,0
bh,28'15''343,28'15''664,br,0,0
fh,28'15''664,28'16''264,tr,0,0
bh,28'16''264,28'16''543,bl,0,0
bh,28'16''543,28'17''183,tr,0,0
bh,28'17''183,28'17''784,bl,0,1
bl,28'31''737,28'32''904,bl,1,0
fl,28'32''904,28'33''142,tr,0,0
fl,28'33''142,28'33''460,br,0,0
bl,28'33''460,28'34''144,tr,0,0
fh,28'34''144,28'35''064,bl,0,0
bh,28'35''064,28'35''822,tl,0,0
fh,28'35''822,28'36''062,br,0,1
bl,28'36''062,28'36''462,tl,0,0
bl,28'55''736,28'56''921,br,1,0
fl,28'56''921,28'57''383,tl,0,0
bh,28'57''383,28'57''942,br,0,0
bh,28'57''942,28'58''543,tr,0,1
fl,28'58''543,28'59''103,br,0,0
