name,start,end,position,first,score
bh,0:23'04''921,0:23'05''638,br,0,0
fh,0:23'05''638,0:23'06''312,tr,0,0
bl,0:23'06''312,0:23'06''918,br,0,0
bh,0:23'06''918,0:23'07''403,tr,0,1
bl,0:23'35''198,0:23'36''228,tl,1,0
fh,0:23'36''228,0:23'36''606,bl,0,0
bh,0:23'36''606,0:23'37''082,tr,0,0
fh,0:23'37''082,0:23'37''559,br,0,0
fh,0:23'37''559,0:23'37''879,tr,0,0
bh,0:23'37''879,0:23'38''438,bl,0,0
fl,0:23'38''438,0:23'39''038,tl,0,0
fh,0:23'39''038,0:23'40''398,bl,0,0
bl,0:23'40''398,0:23'40''924,tr,0,0
bh,0:23'40''924,0:23'41''840,br,0,0
fh,0:23'41''840,0:23'42''119,tr,0,0
bh,0:23'42''119,0:23'42''638,bl,0,0
fh,0:23'42''638,0:23'42''877,tr,0,0
bh,0:23'42''877,0:23'43''398,br,0,0
bh,0:23'43''398,0:23'43''842,tr,0,0
bh,0:23'43''842,0:23'44''358,bl,0,0
fh,0:23'44''358,0:23'44''718,tl,0,0
fh,0:23'44''718,0:23'45''070,bl,0,0
fh,0:23'45''070,0:23'45''638,tl,0,1
fh,0:23'45''638,0:23'46''038,bl,0,0
bl,0:24'10''567,0:24'11''641,tr,1,0
fh,0:24'11''641,0:24'12''238,br,0,0
bh,0:24'12''238,0:24'12''673,tr,0,1
fh,0:24'12''673,0:24'12''958,bl,0,0
bl,0:24'27''7671,0:24'28''718,tl,1,0
fh,0:24'28''718,0:24'29''238,bl,0,0
fh,0:24'29''238,0:24'29''839,tr,0,1
bl,0:24'41''813,0:24'42''918,tr,1,0
bh,0:24'42''918,0:24'43''215,br,0,0
fh,0:24'43''215,0:24'43''838,tr,0,0
fl,0:24'43''838,0:24'44''598,bl,0,0
fh,0:24'44''598,0:24'45''439,tl,0,0
fh,0:24'45''439,0:24'46''918,bl,0,0
bh,0:24'46''918,0:24'47''440,tl,0,0
fh,0:24'47''440,0:24'47''838,bl,0,0
bh,0:24'47''838,0:24'48''158,tl,0,0
fh,0:24'48''158,0:24'48''558,bl,0,0
bh,0:24'48''558,0:24'49''080,tl,0,0
fl,0:24'49''080,0:24'49''438,bl,0,1
bl,0:25'06''412,0:25'07''470,bl,1,0
fl,0:25'07''470,0:25'07''924,tl,0,1
bl,0:25'07''924,0:25'08''559,bl,0,0
bl,0:26'17''601,0:26'18''785,tr,1,0
bh,0:26'18''785,0:26'19''442,bl,0,0
bh,0:26'19''442,0:26'19''718,tl,0,0
fh,0:26'19''718,0:26'20''518,bl,0,0
fh,0:26'20''518,0:26'20''918,tl,0,0
fh,0:26'20''918,0:26'21''598,bl,0,1
fh,0:26'21''598,0:26'21''998,tr,0,0
bl,0:26'39''879,0:26'40''969,br,1,0
fl,0:26'40''969,0:26'41''394,tr,0,0
fl,0:26'41''394,0:26'42''518,bl,0,0
fh,0:26'42''518,0:26'43''038,tl,0,0
bh,0:26'43''038,0:26'43''595,br,0,0
fh,0:26'43''595,0:26'44''079,tr,0,0
fl,0:26'44''079,0:26'44''680,br,0,0
fh,0:26'44''680,0:26'45''038,tr,0,1
fl,0:26'45''038,0:26'45''521,bl,0,0
bl,0:27'18''765,0:27'19''878,tr,1,0
fl,0:27'19''878,0:27'20''358,br,0,0
fh,0:27'20''358,0:27'20''719,tl,0,0
bh,0:27'20''719,0:27'21''038,br,0,0
fh,0:27'21''038,0:27'21''517,tr,0,0
fh,0:27'21''517,0:27'22''078,br,0,0
bh,0:27'22''078,0:27'22''602,tl,0,0
fh,0:27'22''602,0:27'23''082,bl,0,0
fl,0:27'23''082,0:27'23''438,tl,0,0
fh,0:27'23''438,0:27'23''918,bl,0,0
fl,0:27'23''918,0:27'24''283,tl,0,0
fh,0:27'24''283,0:27'24''718,br,0,0
bh,0:27'24''718,0:27'25''078,tr,0,0
fh,0:27'25''078,0:27'25''799,bl,0,0
fh,0:27'25''799,0:27'26''314,tl,0,0
fh,0:27'26''314,0:27'26''884,bl,0,0
fl,0:27'26''884,0:27'27''519,tl,0,0
fh,0:27'27''519,0:27'28''352,bl,0,0
fl,0:27'28''352,0:27'29''358,tl,0,0
fh,0:27'29''358,0:27'30''998,bl,0,0
bl,0:27'30''998,0:27'32''038,tl,0,0
fh,0:27'32''038,0:27'33''679,bl,0,1
bh,0:27'33''679,0:27'34''359,tl,0,0
bl,0:27'58''765,0:27'59''875,bl,1,0
fl,0:27'59''875,0:28'00''158,tl,0,1
bl,0:28'00''158,0:28'00''843,bl,0,0
bl,0:28'19''563,0:28'20''614,tr,1,0
bl,0:28'20''614,0:28'21''438,bl,0,0
fl,0:28'21''438,0:28'22''074,tl,0,0
fh,0:28'22''074,0:28'23''319,bl,0,0
bh,0:28'23''319,0:28'24''004,tr,0,0
fh,0:28'24''004,0:28'25''158,bl,0,1
bh,0:28'25''158,0:28'25''718,tl,0,0
bl,0:28'43''021,0:28'44''044,br,1,0
bl,0:28'58''876,0:28'59''901,tr,1,0
fl,0:28'59''901,0:29'00''078,bl,0,0
fl,0:29'00''078,0:29'00''678,tl,0,0
bh,0:29'00''678,0:29'01''685,br,0,0
fh,0:29'01''685,0:29'02''079,tr,0,0
bl,0:29'02''079,0:29'03''003,br,0,0
fh,0:29'03''003,0:29'04''038,tr,0,0
bh,0:29'04''038,0:29'04''562,br,0,0
fh,0:29'04''562,0:29'05''520,tl,0,0
fh,0:29'05''520,0:29'06''238,bl,0,0
fl,0:29'06''238,0:29'06''799,tl,0,0
bh,0:29'06''799,0:29'08''038,br,0,0
fh,0:29'08''038,0:29'09''198,tr,0,0
bh,0:29'09''198,0:29'09''722,bl,0,0
fh,0:29'09''722,0:29'10''838,tr,0,0
fl,0:29'10''838,0:29'11''520,bl,0,0
bh,0:29'11''520,0:29'12''198,tr,0,0
fl,0:29'12''198,0:29'13''078,br,0,0
fh,0:29'13''078,0:29'13''558,tr,0,1
bl,0:29'42''379,0:29'43''419,tl,1,0
bl,0:29'58''099,0:29'59''147,bl,1,0
bl,0:29'59''147,0:29'59''523,tl,0,0
fh,0:29'59''523,0:29'59''758,bl,0,1
fh,0:29'59''758,0:30'00''278,tl,0,0
bl,0:30'13''098,0:30'14''134,bl,1,0
fh,0:30'14''134,0:30'14''179,tr,0,0
fh,0:30'14''179,0:30'14''919,bl,0,0
fh,0:30'14''919,0:30'15''278,tl,0,0
fh,0:30'15''278,0:30'15''758,br,0,0
fh,0:30'15''758,0:30'16''158,tl,0,0
fh,0:30'16''158,0:30'16''918,br,0,0
fh,0:30'16''918,0:30'17''321,tr,0,0
fh,0:30'17''321,0:30'17''765,br,0,0
bh,0:30'17''765,0:30'18''243,tl,0,0
fl,0:30'18''243,0:30'19''321,bl,0,0
fl,0:30'19''321,0:30'19''802,tl,0,0
fl,0:30'19''802,0:30'20''520,bl,0,0
fh,0:30'20''520,0:30'21''198,tl,0,0
fh,0:30'21''198,0:30'21''958,bl,0,1
bl,0:30'45''678,0:30'46''793,bl,1,0
bl,0:30'46''793,0:30'46''965,tl,0,0
fh,0:30'46''965,0:30'47''638,bl,0,0
fl,0:30'47''638,0:30'48''392,tl,0,0
fh,0:30'48''392,0:30'49''324,bl,0,0
bl,0:30'49''324,0:30'49''998,tl,0,0
fl,0:30'49''998,0:30'50''638,bl,0,0
bl,0:30'50''638,0:30'51''398,tr,0,0
fh,0:30'51''398,0:30'52''279,bl,0,0
bl,0:30'52''279,0:30'52''918,tl,0,0
fh,0:30'52''918,0:30'53''438,bl,0,0
bh,0:30'53''438,0:30'53''792,tl,0,0
fh,0:30'53''792,0:30'54''358,bl,0,0
bl,0:30'54''358,0:30'55''239,tl,0,0
fh,0:30'55''239,0:30'56''204,br,0,0
bh,0:30'56''204,0:30'56''758,tr,0,1
fl,0:30'56''758,0:30'57''361,br,0,0
bl,0:31'23''129,0:31'24''203,tr,1,0
fh,0:31'24''203,0:31'24''798,br,0,0
fh,0:31'24''798,0:31'25''198,tr,0,0
bh,0:31'25''198,0:31'25''599,br,0,0
fh,0:31'25''599,0:31'25''958,tr,0,0
bh,0:31'25''958,0:31'26''278,br,0,0
fh,0:31'26''278,0:31'26''958,tl,0,0
fh,0:31'26''958,0:31'27''958,bl,0,0
bh,0:31'27''958,0:31'28''518,tl,0,0
fh,0:31'28''518,0:31'29''521,bl,0,1
bl,0:31'51''768,0:31'52''831,br,1,0
fl,0:31'52''831,0:31'53''198,tr,0,0
bh,0:31'53''198,0:31'53''791,br,0,0
bl,0:31'53''791,0:31'54''442,tr,0,0
fh,0:31'54''442,0:31'55''717,br,0,0
fl,0:31'55''717,0:31'56''638,tr,0,1
fh,0:31'56''638,0:31'57''758,br,0,0
bl,0:32'17''742,0:32'18''835,tl,1,0
fl,0:32'18''835,0:32'19''118,bl,0,0
bh,0:32'19''118,0:32'19''557,tr,0,0
bl,0:32'19''557,0:32'20''240,br,0,0
fh,0:32'20''240,0:32'20''718,tl,0,1
bl,0:32'20''718,0:32'21''158,br,0,0
bl,0:32'35''546,0:32'36''602,tr,1,0
fh,0:32'36''602,0:32'37''081,br,0,0
fh,0:32'37''081,0:32'37''519,tr,0,0
bh,0:32'37''519,0:32'37''962,br,0,0
fh,0:32'37''962,0:32'37''999,tr,0,0
bh,0:32'37''999,0:32'38''638,br,0,0
fh,0:32'38''638,0:32'39''118,tl,0,1
bl,0:32'58''513,0:32'59''599,tr,1,0
bl,0:32'59''599,0:33'00''122,bl,0,0
fh,0:33'00''122,0:33'00''558,tl,0,1
bl,0:33'12''023,0:33'13''067,tr,1,0
bl,0:33'13''067,0:33'13''518,br,0,0
bh,0:33'13''518,0:33'14''478,tr,0,0
fh,0:33'14''478,0:33'15''792,bl,0,0
fl,0:33'15''792,0:33'16''043,tl,0,0
fh,0:33'16''043,0:33'16''559,bl,0,0
bh,0:33'16''559,0:33'17''082,tl,0,0
fh,0:33'17''082,0:33'17''514,bl,0,1
bl,0:33'32''456,0:33'33''558,bl,1,0
fl,0:33'33''558,0:33'33''839,tl,0,0
bl,0:33'33''839,0:33'34''559,bl,0,0
fh,0:33'34''559,0:33'36''278,tl,0,0
fl,0:33'36''278,0:33'37''198,bl,0,0
fh,0:33'37''198,0:33'38''202,tl,0,0
bh,0:33'38''202,0:33'38''679,bl,0,0
fh,0:33'38''679,0:33'39''198,tl,0,0
bh,0:33'39''198,0:33'39''765,bl,0,0
fh,0:33'39''765,0:33'40''319,tl,0,0
bh,0:33'40''319,0:33'41''398,bl,0,0
fh,0:33'41''398,0:33'42''444,tl,0,0
bh,0:33'42''444,0:33'42''878,bl,0,0
fh,0:33'42''878,0:33'43''077,tl,0,0
bl,0:33'43''077,0:33'43''832,bl,0,0
fl,0:33'43''832,0:33'44''561,tl,0,0
fh,0:33'44''561,0:33'45''319,br,0,1
bl,0:34'09''523,0:34'10''598,br,1,0
fl,0:34'10''598,0:34'10''918,tr,0,0
bl,0:34'10''918,0:34'11''558,br,0,0
bl,0:34'11''558,0:34'12''198,tr,0,0
fl,0:34'12''198,0:34'13''103,bl,0,0
fh,0:34'13''103,0:34'14''923,tl,0,0
bl,0:34'14''923,0:34'15''759,bl,0,0
fh,0:34'15''759,0:34'16''518,tr,0,0
bh,0:34'16''518,0:34'17''042,br,0,0
fh,0:34'17''042,0:34'17''748,tr,0,0
bl,0:34'17''748,0:34'17''995,br,0,0
fh,0:34'17''995,0:34'18''638,tl,0,0
bl,0:34'18''638,0:34'19''518,bl,0,0
fh,0:34'19''518,0:34'20''878,tl,0,0
bl,0:34'20''878,0:34'21''518,br,0,1
fh,0:34'21''518,0:34'21''921,tr,0,1
bl,0:36'36''356,0:36'37''496,bl,1,0
fh,0:36'37''496,0:36'37''838,tl,0,0
bh,0:36'37''838,0:36'38''162,bl,0,0
fh,0:36'38''162,0:36'38''478,tl,0,0
fh,0:36'38''478,0:36'38''958,br,0,0
bl,0:36'38''958,0:36'39''519,tr,0,1
fl,0:36'39''519,0:36'40''119,br,0,0
bl,0:36'55''124,0:36'56''141,tl,1,0
fl,0:36'56''141,0:36'56''478,bl,0,0
bl,0:36'56''478,0:36'57''319,tl,0,0
fh,0:36'57''319,0:36'58''880,bl,0,0
bh,0:36'58''880,0:36'59''358,tl,0,0
fh,0:36'59''358,0:36'59''558,br,0,0
fh,0:36'59''558,0:36'59''958,tr,0,0
fh,0:36'59''958,0:37'00''638,bl,0,1
fl,0:37'00''638,0:37'00''999,tr,0,0
bl,0:37'14''879,0:37'15''914,br,1,0
fh,0:37'15''914,0:37'16''198,tr,0,0
bh,0:37'16''198,0:37'16''998,bl,0,0
bh,0:37'16''998,0:37'17''762,tl,0,0
fh,0:37'17''762,0:37'18''679,br,0,0
fh,0:37'18''679,0:37'19''238,tr,0,0
fh,0:37'19''238,0:37'19''957,br,0,0
bh,0:37'19''957,0:37'20''602,tl,0,0
bh,0:37'20''602,0:37'21''199,bl,0,0
bl,0:37'21''199,0:37'21''956,tl,0,0
fh,0:37'21''956,0:37'22''878,br,0,0
fl,0:37'22''878,0:37'23''238,tr,0,0
fh,0:37'23''238,0:37'24''038,br,0,0
bl,0:37'24''038,0:37'24''878,tl,0,0
fh,0:37'24''878,0:37'26''638,bl,0,0
bh,0:37'26''638,0:37'27''358,tl,0,0
fh,0:37'27''358,0:37'27''879,bl,0,0
bl,0:37'27''879,0:37'28''559,tl,0,0
fh,0:37'28''559,0:37'29''159,br,0,0
fh,0:37'29''159,0:37'29''803,tl,0,1
bh,0:37'29''803,0:37'30''480,bl,0,0
bl,0:37'54''098,0:37'55''112,tl,1,0
fh,0:37'55''112,0:37'55''677,br,0,0
bh,0:37'55''677,0:37'56''321,tl,0,1
fl,0:37'56''321,0:37'56''958,br,0,0
bl,0:38'11''321,0:38'12''496,tl,1,0
fh,0:38'12''496,0:38'14''278,bl,0,0
bh,0:38'14''278,0:38'14''878,tl,0,0
fh,0:38'14''878,0:38'15''322,bl,0,1
bl,0:38'40''545,0:38'41''663,bl,1,0
fl,0:38'41''663,0:38'41''952,tl,0,0
bl,0:38'41''952,0:38'42''638,bl,0,0
bh,0:38'42''638,0:38'43''238,tl,0,0
bl,0:38'43''238,0:38'44''159,bl,0,0
bh,0:38'44''159,0:38'45''198,tl,0,0
bh,0:38'45''198,0:38'46''041,br,0,0
fh,0:38'46''041,0:38'46''518,tr,0,1
bl,0:38'00''478,0:39'01''558,tr,1,0
fl,0:39'01''558,0:39'02''043,br,0,0
bh,0:39'02''043,0:39'02''839,tl,0,0
fh,0:39'02''839,0:39'03''238,bl,0,1
bl,0:39'19''212,0:39'20''279,br,1,0
bh,0:39'20''279,0:39'20''798,tl,0,0
bh,0:39'20''798,0:39'21''638,bl,0,0
fh,0:39'21''638,0:39'22''318,tr,0,0
fh,0:39'22''318,0:39'22''798,br,0,0
bl,0:39'22''798,0:39'23''681,tl,0,0
fh,0:39'23''681,0:39'24''562,br,0,0
fh,0:39'24''562,0:39'25''157,tr,0,0
fl,0:39'25''157,0:39'25''558,bl,0,1
fh,0:39'25''558,0:39'26''118,tl,0,0
bl,0:39'44''204,0:39'45''260,bl,1,0
fl,0:39'45''260,0:39'45''478,tl,0,0
bh,0:39'45''478,0:39'45''919,bl,0,0
bl,0:39'45''919,0:39'46''363,tl,0,0
fh,0:39'46''363,0:39'46''761,br,0,0
fh,0:39'46''761,0:39'47''245,tl,0,0
fh,0:39'47''245,0:39'47''763,bl,0,1
bl,0:39'47''763,0:30'48''232,tr,0,0
bl,0:40'06''087,0:40'07''119,br,1,0
fh,0:40'07''119,0:40'07''318,tr,0,0
fh,0:40'07''318,0:40'08''361,bl,0,0
bl,0:40'08''361,0:40'08''798,tl,0,0
bh,0:40'08''798,0:40'09''641,bl,0,0
fl,0:40'09''641,0:40'10''683,tr,0,0
fh,0:40'10''683,0:40'11''838,br,0,1
bl,0:40'11''838,0:40'12''558,tl,0,0
bl,0:40'28''375,0:40'29''463,bl,1,0
fl,0:40'29''463,0:40'29''839,tl,0,0
fh,0:40'29''839,0:40'30''441,br,0,0
bh,0:40'30''441,0:40'31''066,tl,0,0
bh,0:40'31''066,0:40'31''438,bl,0,0
bl,0:40'31''438,0:40'31''879,tl,0,0
fh,0:40'31''879,0:40'32''598,bl,0,0
bl,0:40'32''598,0:40'33''283,tr,0,0
fl,0:40'33''283,0:40'34''038,br,0,0
fh,0:40'34''038,0:40'34''558,tr,0,0
bh,0:40'34''558,0:40'35''080,bl,0,0
fh,0:40'35''080,0:40'35''715,tr,0,1
bl,0:41'18''008,0:41'19''018,tl,1,0
fh,0:41'19''018,0:41'19''118,bl,0,0
bh,0:41'19''118,0:41'19''599,tl,0,0
bh,0:41'19''599,0:41'20''038,bl,0,0
bh,0:41'20''038,0:41'20''560,tl,0,0
fl,0:41'20''560,0:41'21''199,br,0,0
fl,0:41'21''199,0:41'21''918,tr,0,0
fh,0:41'21''918,0:41'22''838,bl,0,0
fh,0:41'22''838,0:41'24''154,tr,0,0
fl,0:41'24''154,0:41'24''718,br,0,0
bh,0:41'24''718,0:41'25''478,tl,0,0
fh,0:41'25''478,0:41'26''238,bl,0,0
bl,0:41'26''238,0:41'26''918,tr,0,0
bh,0:41'26''918,0:41'27''720,br,0,0
bl,0:41'27''720,0:41'28''798,tl,0,0
bh,0:41'28''798,0:41'29''118,bl,0,0
bh,0:41'29''118,0:41'29''522,tl,0,0
fh,0:41'29''522,0:41'30''158,bl,0,0
fl,0:41'30''158,0:41'30''998,tl,0,0
fh,0:41'30''998,0:41'31''558,br,0,0
fl,0:41'31''558,0:41'31''798,tl,0,0
bh,0:41'31''798,0:41'32''718,bl,0,0
bl,0:41'32''718,0:41'33''838,tl,0,0
fh,0:41'33''838,0:41'35''198,bl,0,0
bl,0:41'35''198,0:41'35''839,tl,0,0
fh,0:41'35''839,0:41'36''238,br,0,0
fl,0:41'36''238,0:41'37''078,tr,0,0
fh,0:41'37''078,0:41'38''918,bl,0,0
bl,0:41'38''918,0:41'39''518,tl,0,0
fh,0:41'39''518,0:41'40''160,br,0,1
fl,0:41'40''160,0:41'41''038,tr,0,0
bl,0:42'31''024,0:42'32''098,br,1,0
fl,0:42'32''098,0:42'32''238,tr,0,0
fl,0:42'32''238,0:42'32''598,br,0,0
fh,0:42'32''598,0:42'32''958,tl,0,0
fh,0:42'32''958,0:42'33''321,bl,0,0
fh,0:42'33''321,0:42'33''598,tl,0,1
bl,0:42'00''012,0:43'01''058,tr,1,0
bl,0:43'15''456,0:43'16''558,bl,1,0
fl,0:43'16''558,0:43'17''318,tl,0,0
fh,0:43'17''318,0:43'17''922,br,0,0
fh,0:43'17''922,0:43'18''079,tr,0,0
fh,0:43'18''079,0:43'18''398,br,0,0
fh,0:43'18''398,0:43'18''878,tr,0,1
bh,0:43'18''878,0:43'19''678,bl,0,0
bl,0:43'37''721,0:43'38''838,tl,1,0
fl,0:43'38''838,0:43'39''358,bl,0,1
fl,0:43'39''358,0:43'39''679,tl,0,0
bl,0:43'56''689,0:43'57''758,br,1,0
fl,0:43'57''758,0:43'58''358,tr,0,0
fl,0:43'58''358,0:43'58''964,bl,0,1
bl,0:44'16''201,0:44'17''257,bl,1,0
fl,0:44'17''257,0:44'17''638,tl,0,0
bl,0:44'17''638,0:44'18''397,bl,0,0
bh,0:44'18''397,0:44'18''798,tl,0,0
fh,0:44'18''798,0:44'19''481,br,0,0
fl,0:44'19''481,0:44'20''158,tr,0,0
fh,0:44'20''158,0:44'20''959,bl,0,0
bh,0:44'20''959,0:44'21''438,tl,0,0
fl,0:44'21''438,0:44'22''198,bl,0,0
bh,0:44'22''198,0:44'22''758,tl,0,0
bh,0:44'22''758,0:44'23''238,bl,0,0
bh,0:44'23''238,0:44'23''758,tl,0,0
fh,0:44'23''758,0:44'24''361,br,0,0
fl,0:44'24''361,0:44'24''915,tr,0,0
bl,0:44'24''915,0:44'25''758,bl,0,0
fl,0:44'25''758,0:44'26''478,tr,0,1
bl,0:44'52''129,0:44'53''195,tr,1,0
bl,0:44'53''195,0:44'53''439,br,0,0
fl,0:44'53''439,0:44'53''958,tr,0,0
fl,0:44'53''958,0:44'53''999,br,0,0
fh,0:44'53''999,0:44'54''442,tf,0,0
fh,0:44'54''442,0:44'54''960,br,0,0
bl,0:44'54''960,0:44'55''919,tl,0,0
fh,0:44'55''919,0:44'56''998,bl,0,0
bl,0:44'56''998,0:44'57''677,tl,0,0
bh,0:44'57''677,0:44'58''198,bl,0,0
bl,0:44'58''198,0:44'59''038,tl,0,0
fh,0:44'59''038,0:45'00''238,bl,0,0
bh,0:45'00''238,0:15'00''878,tl,0,0
fh,0:15'00''878,0:45'01''278,bl,0,0
bh,0:45'01''278,0:45'01''682,tl,0,0
fl,0:45'01''682,0:45'02''559,br,0,0
bh,0:45'02''559,0:45'03''523,tr,0,0
fl,0:45'03''523,0:45'04''282,br,0,0
fh,0:45'04''282,0:45'05''123,tl,0,1
bl,0:45'05''123,0:45'05''638,bl,0,0
bl,0:45'49''025,0:45'50''078,tr,1,0
fl,0:45'50''078,0:45'50''278,bl,0,0
bh,0:45'50''278,0:45'50''878,tl,0,0
fl,0:45'50''878,0:45'51''558,bl,0,0
fh,0:45'51''558,0:45'52''120,tl,0,0
bh,0:45'52''120,0:45'52''403,br,0,0
fh,0:45'52''403,0:45'52''789,tr,0,0
fh,0:45'52''789,0:45'52''958,br,0,0
fh,0:45'52''958,0:45'53''515,tr,0,0
fh,0:45'53''515,0:45'53''917,br,0,0
bh,0:45'53''917,0:45'54''598,tl,0,1
