name,start,end,position,first,score
bl,05'49''898,05'50''328,br,0,0
fh,05'50''328,05'50''969,tl,0,1
bl,05'50''969,05'51''489,bl,0,0
bl,06'11''327,06'12''329,tr,1,0
bh,06'12''329,06'12''608,bl,0,0
fh,06'12''608,06'13''009,tl,0,0
bl,06'13''009,06'13''528,bl,0,0
fh,06'13''528,06'14''728,tl,0,0
bl,06'14''728,06'15''088,bl,0,0
fh,06'15''088,06'16''527,tl,0,0
bh,06'16''527,06'16''889,br,0,1
fh,06'16''889,06'17''285,tr,0,0
bl,06'39''966,06'40''933,bl,1,0
fh,06'40''933,06'41''373,tr,0,0
fl,06'41''373,06'41''891,br,0,0
fh,06'41''891,06'42''526,tr,0,0
fh,06'42''526,06'43''733,br,0,0
bh,06'43''733,06'44''333,tr,0,0
fh,06'44''333,06'44''653,br,0,0
fl,06'44''653,06'45''412,tr,0,0
fh,06'45''412,06'46''333,br,0,0
bh,06'46''333,06'46''927,tr,0,1
bl,07'07''886,07'08''889,tl,1,0
bl,07'08''889,07'09''371,br,0,0
fl,07'09''371,07'09''772,tr,0,0
fl,07'09''772,07'10''372,br,0,0
bh,07'10''372,07'11''053,tl,0,0
fh,07'11''053,07'11''372,bl,0,0
bl,07'11''372,07'11''892,tr,0,0
fl,07'11''892,07'12''772,br,0,1
fh,07'12''772,07'13''252,tr,0,0
bl,07'33''533,07'34''532,br,1,0
fh,07'34''532,07'36''492,tl,0,0
fh,07'36''492,07'36''827,br,0,0
fl,07'36''827,07'37''293,tr,0,0
bh,07'37''293,07'37''933,bl,0,0
fh,07'37''933,07'38''612,tr,0,0
bh,07'38''612,07'38''813,br,0,0
bl,07'38''813,07'39''490,tr,0,0
fh,07'39''490,07'40''452,bl,0,0
bl,07'40''452,07'41''029,tr,0,0
bl,07'41''029,07'42''011,br,0,0
fh,07'42''011,07'42''652,tr,0,0
bl,07'42''652,07'43''132,br,0,0
fh,07'43''132,07'44''252,tr,0,0
bh,07'44''252,07'44''413,br,0,0
bl,07'44''413,07'45''013,tl,0,0
fh,07'45''013,07'45''253,br,0,0
bh,07'45''253,07'45''698,tr,0,0
fh,07'45''698,07'46''452,bl,0,1
bh,07'46''452,07'46''698,tl,0,0
bl,08'09''034,08'10''043,bl,1,0
fl,08'10''043,08'10''815,tr,0,0
bh,08'10''815,08'11''213,bl,0,0
fl,08'11''213,08'12''012,tr,0,0
fh,08'12''012,08'12''608,br,0,0
bh,08'12''608,08'13''210,tl,0,0
bl,08'13''210,08'13''692,br,0,0
bl,08'13''692,08'14''412,tl,0,0
fh,08'14''412,08'16''445,br,0,0
bh,08'16''445,08'16''892,tl,0,0
fh,08'16''892,08'17''812,bl,0,0
bh,08'17''812,08'18''452,tr,0,0
fl,08'18''452,08'18''773,br,0,0
bh,08'18''773,08'19''573,tl,0,0
fh,08'19''573,08'20''733,bl,0,0
fh,08'20''733,08'21''653,tl,0,0
bh,08'21''653,08'22''692,br,0,0
bl,08'22''692,08'23''492,tl,0,0
fh,08'23''492,08'24''770,br,0,0
bh,08'24''770,08'25''533,tl,0,0
bl,08'25''533,08'25''933,bl,0,0
bl,08'25''933,08'26''733,tr,0,0
fh,08'26''733,08'28''413,bl,0,0
bl,08'28''413,08'29''367,tr,0,0
fh,08'29''367,08'29''732,bl,0,0
fl,08'29''732,08'30''252,tr,0,0
fh,08'30''252,08'30''533,br,0,0
fh,08'30''533,08'31''173,tl,0,0
bh,08'31''173,08'31''573,br,0,0
fh,08'31''573,08'32''732,tr,0,0
bl,08'32''732,08'33''039,bl,0,0
fh,08'33''039,08'33''493,tr,0,1
bl,09'06''496,09'07''693,tr,1,0
fh,09'07''693,09'08''653,bl,0,0
bh,09'08''653,09'09''012,tl,0,0
bl,09'09''012,09'09''652,bl,0,0
bl,09'09''652,09'10''372,tl,0,0
bl,09'10''372,09'11''053,bl,0,0
fl,09'11''053,09'12''201,tr,0,0
fl,09'12''201,09'12''533,br,0,0
fh,09'12''533,09'13''333,tl,0,0
fh,09'13''333,09'13''973,br,0,0
fh,09'13''973,09'14''411,tr,0,0
fl,09'14''411,09'15''812,bl,0,0
fh,09'15''812,09'16''123,tr,0,0
bh,09'16''123,09'16''845,bl,0,0
bl,09'16''845,09'17''409,tl,0,0
fh,09'17''409,09'18''612,bl,0,0
bh,09'18''612,09'19''013,tl,0,0
fh,09'19''013,09'19''333,bl,0,1
bl,09'53''370,09'54''374,br,1,0
fl,09'54''374,09'54''853,tl,0,0
bh,09'54''853,09'55''373,bl,0,0
bl,10'23''033,10'24''039,tl,1,0
bl,10'24''039,10'24''494,br,0,1
fl,10'24''494,10'25''013,tr,0,0
bl,10''41''857,10'42''879,bl,1,0
fl,10'42''879,10'43''372,tr,0,0
bl,10'43''372,10'43''934,bl,0,1
bl,10'58''734,10'59''730,br,1,1
bh,10'59''730,11'00''293,tl,0,0
bl,12'15''007,12'16''093,bl,1,0
fl,12'16''093,12'16''572,tr,0,0
fh,12'16''572,12'17''040,bl,0,0
fh,12'17''040,12'17''773,tr,0,0
bl,12'17''773,12'18''332,bl,0,0
bl,12'18''332,12'19''294,tr,0,0
fh,12'19''294,12'20''814,bl,0,0
bh,12'20''814,12'21''414,tl,0,1
fh,12'21''414,12'22''654,br,0,0
bl,12'43''955,12'44''944,tr,1,1
fl,12'44''944,12'45''412,bl,0,0
bl,13'05''399,13'06''400,tl,1,0
bl,13'21''530,13'22''537,br,1,0
bl,13'39''011,13'40''028,tr,1,0
fh,13'40''028,13'41''050,bl,0,0
fh,13'41''050,13'43''015,tl,0,0
bl,13'43''015,13'43''374,bl,0,0
fh,13'43''374,13'45''054,tl,0,0
bl,13'45''054,13'45''534,br,0,0
fh,13'45''534,13'46''614,tl,0,0
fh,13'46''614,13'46''853,br,0,0
bl,13'46''853,13'48''039,tr,0,0
fh,13'48''039,13'48''814,br,0,0
fh,13'48''814,13'49''655,tl,0,0
fh,13'49''655,13'49''772,br,0,0
fh,13'49''772,13'50''414,tr,0,0
bl,13'50''414,13'50''934,br,0,1
fl,13'50''934,13'51''575,tr,0,0
bl,14'11''153,14'12''149,bl,1,0
bh,14'12''149,14'12''695,tr,0,1
bl,14''32''053,14'33''094,tr,1,0
bl,14'52''229,14'53''300,br,1,0
fh,14'53''300,14'54''174,tl,0,0
bh,14'54''174,14'54''533,br,0,0
fh,14'54''533,14'55''574,tl,0,0
bl,14'55''574,14'56''293,bl,0,0
fh,14'56''293,14'57''654,tl,0,0
bh,14'57''654,14'58''054,bl,0,0
bh,14'58''054,14'58''934,tl,0,0
bl,14'58''934,14'59''613,bl,0,0
fh,14'59''613,15'01''333,tl,0,0
bl,15'01''333,15'01''654,br,0,0
fh,15'01''654,15'02''893,tl,0,0
bl,15'02''893,15'03''532,br,0,0
fh,15'03''532,15'05''085,tr,0,0
bh,15'05''085,15'05''535,br,0,0
bh,15'05''535,15'06''171,tl,0,1
bh,15'06''171,15'06''574,bl,0,0
bl,14'43''100,15'44''105,tr,1,0
fl,15'44''105,15'44''413,bl,0,0
fh,15'44''413,15'45''295,tl,0,0
bl,15'45''295,15'45''935,bl,0,0
bh,15'45''935,15'46''414,tl,0,1
bl,16'09''357,16'10''510,tl,1,0
fh,16'10''510,16'10''655,br,0,0
bl,16'10''655,16'11''523,tl,0,0
bh,16'11''523,16'12''334,bl,0,0
bl,16'12''334,16'13''039,tl,0,0
fh,16'13''039,16'15''175,br,0,0
bh,16'15''175,16'15''931,tr,0,0
bh,16'15''931,16'16''175,br,0,0
bh,16'16''175,16'16''814,tr,0,0
fh,16'16''814,16'17''214,bl,0,0
bl,16'17''214,16'17''653,tr,0,1
fl,16'17''653,16'19''494,bl,0,0
bl,16'53''521,16'54''610,tr,1,0
bh,16'54''610,16'54''977,bl,0,0
fh,16'54''977,16'55''976,tl,0,0
fh,16'55''976,16'57''295,bl,0,0
bh,16'57''295,16'57''814,tl,0,0
fh,16'57''814,16'58''854,br,0,0
bh,16'58''854,19'59''615,tl,0,0
bl,19'59''615,17'00''255,br,0,0
fh,17'00''255,17'01''696,tr,0,0
bl,17'01''696,17'02''014,br,0,0
fh,17'02''014,17'02''764,tr,0,0
bh,17'02''764,17'03''097,bl,0,0
fl,17'03''097,17'04''095,tl,0,0
fl,17'04''095,17'04''444,bl,0,0
fh,17'04''444,17'06''494,tl,0,0
fh,17'06''494,17'06''600,br,0,0
bh,17'06''600,17'07''215,tl,0,0
fh,17'07''215,17'08''055,br,0,1
bh,17'08''055,17'08''694,tl,0,0
bl,17'32''458,17'33''548,br,1,0
fl,17'33''548,17'34''055,tl,0,0
bh,17'34''055,17'34''695,bl,0,0
bl,17'34''695,17'35''374,tr,0,0
fh,17'35''374,17'36''373,bl,0,0
bh,17'36''373,17'37''411,tl,0,0
bl,17'37''411,17'37''854,bl,0,0
fh,17'37''854,17'39''053,tr,0,0
bl,17'39''053,17'39''334,br,0,0
fh,17'39''334,17'40''534,tr,0,0
bh,17'40''534,17'40''857,bl,0,0
fh,17'40''857,17'42''134,tl,0,0
bl,17'42''134,17'42''495,br,0,0
fh,17'42''495,17'43''295,tl,0,0
bl,17'43''295,17'43''736,br,0,0
fh,17'43''736,17'45''455,tr,0,0
bl,17'45''455,17'45''895,bl,0,0
fh,17'45''895,17'47''695,tl,0,0
bl,17'47''695,17'48''215,br,0,0
fh,17'48''215,17'49''605,tr,0,1
bl,18'23''539,18'24''839,tl,1,0
fh,18'24''839,18'25''653,br,0,0
bh,18'25''653,18'26''254,tr,0,0
bh,18'26''254,18'26''535,bl,0,0
fl,18'26''535,18'27''175,tr,0,0
fh,18'27''175,18'28''735,bl,0,0
bl,18'28''735,18'29''612,tl,0,0
fh,18'29''612,18'31''055,br,0,0
bh,18'31''055,18'31''935,tl,0,0
fl,18'31''935,18'32''173,br,0,0
fh,18'32''173,18'32''814,tl,0,0
bl,18'32''814,18'33''414,bl,0,0
bl,18'33''414,18'34''174,tl,0,0
fh,18'34''174,18'35''455,br,0,0
bl,18'35''455,18'36''415,tl,0,0
bh,18'36''415,18'36''495,bl,0,0
fl,18'36''495,18'37''016,tl,0,0
bl,18'37''016,18'37''615,br,0,0
bl,18'37''615,18'38''775,tr,0,0
bl,18'38''775,18'39''375,bl,0,0
fh,18'39''375,18'40''774,tl,0,0
bh,18'40''774,18'41''134,bl,0,0
fh,18'41''134,18'42''015,tr,0,0
bl,18'42''015,18'42''415,bl,0,0
fh,18'42''415,18'43''935,tl,0,0
bl,18'43''935,18'44''336,br,0,0
bh,18'44''336,18'45''009,tl,0,0
bl,18'45''009,18'45''934,bl,0,0
fh,18'45''934,18'47''734,tl,0,0
bh,18'47''734,18'48''256,bl,0,0
bh,18'48''256,18'49''295,tl,0,0
bh,18'49''295,18'49''978,br,0,0
fh,18'49''978,18'50''774,tr,0,0
fh,18'50''774,18'50''854,br,0,0
fh,18'50''854,18'51''775,tr,0,0
bl,18'51''775,18'52''335,bl,0,0
fl,18'52''335,18'53''208,tr,0,0
fl,18'53''208,18'53''775,br,0,0
fh,18'53''775,18'54''774,tr,0,0
bl,18'54''774,18'55''134,br,0,0
bl,18'55''134,18'56''362,tl,0,0
fh,18'56''362,18'57''735,bl,0,0
bh,18'57''735,18'58''374,tr,0,0
fh,18'58''374,18'58''535,br,0,0
bh,18'58''535,18'59''054,tl,0,0
fh,18'59''054,18'59''932,bl,0,0
bl,18'59''932,19'00''458,tl,0,0
bh,19'00''458,19'01''374,bl,0,0
bh,19'01''374,19'02''014,tl,0,0
bl,19'02''014,19'02''614,bl,0,0
fh,19'02''614,19'03''375,tl,0,0
bl,19'03''375,19'03''774,bl,0,0
fh,19'03''774,19'05''094,tl,0,1
fl,19'05''094,19'05''775,br,0,0
bl,20'20''053,20'21''078,tr,1,0
bl,20'21''078,20'21''438,bl,0,0
bh,20'21''438,20'22''078,tl,0,0
bh,20'22''078,20'22''475,bl,0,0
fh,20'22''475,20'23''519,tr,0,0
bl,20'23''519,20'23''878,br,0,0
bh,20'23''878,20'24''559,tr,0,0
bl,20'24''559,20'25''118,br,0,0
fh,20'25''118,20'26''479,tl,0,0
bl,20'26''479,20'26''758,br,0,0
fl,20'26''758,20'28''159,tl,0,0
bl,20'28''159,20'28''798,br,0,0
fh,20'28''798,20'29''353,tr,0,0
bl,20'29''353,20'29''998,br,0,0
fh,20'29''998,20'31''679,tr,0,0
bl,20'31''679,20'31''998,br,0,0
fh,20'31''998,20'32''919,tl,0,0
bh,20'32''919,20'33''314,bl,0,0
fh,20'33''314,20'35''152,tl,0,0
bl,20'35''152,20'35''518,bl,0,0
fh,20'35''518,20'37''029,tl,0,0
bh,20'37''029,20'37''316,br,0,0
fh,20'37''316,20'38''680,tl,0,0
fl,20'38''680,20'39''198,br,0,0
fh,20'39''198,20'39''708,tr,0,1
bl,20'39''708,20'40''359,br,0,0
bl,21'40''557,21'41''579,tl,1,0
bh,21'41''579,21'42''039,br,0,1
bh,21'42''039,21'43''678,tl,0,0
bl,22'02''440,22'03''444,br,1,0
fl,22'03''444,22'03''958,tl,0,0
bh,22'03''958,22'04''359,bl,0,0
fh,22'04''359,22'06''516,tl,0,0
fh,22'06''516,22'06''878,bl,0,0
bh,22'06''878,22'07''559,tl,0,0
bh,22'07''559,22'07''995,bl,0,0
fh,22'07''995,22'09''678,tr,0,0
bl,22'09''678,22'10''039,br,0,0
fh,22'10''039,22'11''397,tl,0,0
bl,22'11''397,22'11''760,bl,0,0
bh,22'11''760,22'12''678,tl,0,0
bl,22'12''678,22'13''198,bl,0,0
fh,22'13''198,22'14''799,tl,0,0
bh,22'14''799,22'15''199,bl,0,1
bh,22'15''199,22'16''078,tl,0,0
bl,22'47''665,22'48''662,bl,1,0
fh,22'48''662,22'49''918,tr,0,0
bl,22'49''918,22'50''237,br,0,0
bh,22'50''237,22'51''159,tr,0,0
bl,22'51''159,22'51''639,br,0,0
fh,22'51''639,22'53''438,tr,0,0
bl,22'53''438,22'53''919,br,0,0
fl,22'53''919,22'54''518,tr,0,0
fh,22'54''518,22'55''036,br,0,0
bl,22'55''036,22'55''639,tr,0,0
fh,22'55''639,22'56''796,br,0,0
bh,22'56''796,22'57''519,tr,0,0
bh,22'57''519,22'57''915,br,0,0
bh,22'57''915,22'58''999,tl,0,0
fh,22'58''999,22'59''198,br,0,1
fh,22'59''198,22'59''759,tl,0,0
bl,23'34''540,23'35''544,br,1,0
fl,23'35''544,23'36''051,tl,0,0
bl,23'36''051,23'36''982,bl,0,0
fh,23'36''982,23'37''422,tl,0,1
bl,23'37''422,23'37''943,br,0,0
bl,24'02''375,24'03''370,tr,1,1
fl,24'03''370,24'04''505,bl,0,0
bl,24'29''400,24'30''405,tl,1,0
bl,24'30''405,24'30''861,br,0,0
fh,24'30''861,24'32''142,tl,0,1
bh,24'32''142,24'32''343,bl,0,0
bl,27'04''332,27'05''233,br,1,0
fl,27'05''233,27'05''787,tl,0,0
bh,27'05''787,27'06''106,bl,0,1
fh,27'06''106,27'06''787,tl,0,0
bl,27'23''766,27'24''786,bl,1,1
fl,27'24''786,27'25''348,tr,0,0
bl,27'44''733,27'45''703,br,1,0
fh,27'45''703,27'46''223,tl,0,0
bl,27'46''223,27'46''746,br,0,0
bh,27'46''746,27'47''226,tr,0,0
bl,27'47''226,27'47''706,bl,0,0
fh,27'47''706,27'48''302,tl,0,1
bl,28'05''756,28'06''746,tr,1,0
fl,28'06''746,28'07''226,bl,0,0
fh,28'07''226,28'07''946,tl,0,1
bl,28'24''668,28'25''778,tl,1,0
fl,28'25''778,28'26''067,br,0,0
bh,28'26''067,28'26''827,tr,0,0
fh,28'26''827,28'27''147,br,0,0
fl,28'27''147,28'27''907,tr,0,0
bh,28'27''907,28'28''585,br,0,0
bh,28'28''585,28'29''467,tr,0,0
fh,28'29''467,28'30''667,br,0,0
bl,28'30''667,28'31''666,tr,0,0
bl,28'31''666,28'32''506,br,0,0
fh,28'32''506,28'34''339,tr,0,0
bh,28'34''339,28'34''627,br,0,0
fh,28'34''627,28'35''104,tl,0,0
bh,28'35''104,28'35''426,br,0,1
fh,28'35''426,28'35''907,tl,0,0
bl,29'03''009,29'04''100,bl,1,0
fl,29'04''100,29'04''747,tr,0,0
bh,29'04''747,29'05''227,bl,0,0
bl,29'05''227,29'05''907,tl,0,0
fh,29'05''907,29'07''467,bl,0,0
bl,29'07''467,29'08''505,tl,0,0
bh,29'08''505,29'08''906,br,0,0
bh,29'08''906,29'09''266,tr,0,0
fh,29'09''266,29'09''983,bl,0,1
bl,29'09''983,29'10''466,tl,0,0
bl,29'33''856,29'34''853,br,1,0
bl,29'34''853,29'35''467,tl,0,0
fl,29'35''467,29'36''187,bl,0,0
fh,29'36''187,29'37''305,tl,0,0
bl,29'37''305,29'37''587,br,0,0
fh,29'37''587,29'38''466,tl,0,0
bl,29'38''466,29'38''745,br,0,0
fh,29'38''745,29'39''266,tr,0,0
fl,29'39''266,29'39''586,br,0,0
fh,29'39''586,29'40''346,tl,0,0
bh,29'40''346,29'40''826,bl,0,0
fh,29'40''826,29'42''548,tr,0,0
bl,29'42''548,29'43''026,br,0,0
fl,29'43''026,29'43''788,tr,0,0
fl,29'43''788,29'44''548,br,0,0
fh,29'44''548,29'46''587,tl,0,0
bh,29'46''587,29'46''828,bl,0,0
fh,29'46''828,29'49''228,tr,0,0
fh,29'49''228,29'49''428,bl,0,0
fl,29'49''428,29'49''987,tl,0,0
fh,29'49''987,29'50''507,bl,0,0
bl,29'50''507,29'51''308,tl,0,0
fh,29'51''308,29'52''669,bl,0,0
bh,29'52''669,29'53''227,tl,0,0
fh,29'53''227,29'53''747,bl,0,0
bl,29'53''747,29'54''748,tl,0,0
fh,29'54''748,29'55''786,br,0,0
bh,29'55''786,29'56''308,tr,0,0
fl,29'56''308,29'57''627,bl,0,0
fh,29'57''627,29'58''948,tl,0,0
bh,29'58''948,29'59''186,bl,0,0
fh,29'59''186,30'01''107,tr,0,0
bh,30'01''107,30'01''653,bl,0,0
fh,30'01''653,30'02''308,tl,0,0
fh,30'02''308,30'02''588,bl,0,0
fh,30'02''588,30'03''187,tl,0,0
bl,30'03''187,30'03''627,bl,0,0
fl,30'03''627,30'04''504,tr,0,0
fh,30'04''504,30'05''348,br,0,0
bh,30'05''348,30'05''747,tr,0,0
bh,30'05''747,30'06''789,bl,0,0
fh,30'06''789,30'08''867,tl,0,0
bh,30'08''867,30'09''267,br,0,0
fh,30'09''267,30'11''307,tr,0,0
bh,30'11''307,30'11''787,bl,0,0
bl,30'11''787,30'12''468,tr,0,0
bl,30'12''468,30'13''187,br,0,0
fh,30'13''187,30'15''509,tr,0,0
fl,30'15''509,30'16''027,bl,0,1
bl,31'11''652,31'12''618,bl,1,1
fl,31'12''618,31'13''347,tr,0,0
bl,31'31''160,31'32''162,br,1,0
bh,31'32''162,31'32''664,tl,0,0
bh,31'32''664,31'33''428,br,0,0
fh,31'33''428,31'34''947,tr,0,0
bh,31'34''947,31'35''188,br,0,0
fh,31'35''188,31'36''828,tr,0,0
bl,31'36''828,31'37''268,br,0,0
fh,31'37''268,31'38''147,tr,0,0
bh,31'38''147,31'38''587,br,0,0
bl,31'38''587,31'39''267,tl,0,0
fh,31'39''267,31'40''228,bl,0,0
bl,31'40''228,31'40''948,tl,0,0
fh,31'40''948,31'42''628,br,0,0
bl,31'42''628,31'43''467,tr,0,0
fh,31'43''467,31'44''667,br,0,0
bl,31'44''667,31'45''293,tl,0,0
fh,31'45''293,31'46''427,bl,0,1
bh,31'46''427,31'46''867,tl,0,0
bl,32'28''817,32'29''818,bl,1,0
fl,32'29''818,32'30''468,tr,0,0
fh,32'30''468,32'30''907,bl,0,0
fl,32'30''907,32'31''507,tl,0,0
fh,32'31''507,32'32''707,bl,0,0
bl,32'32''707,32'33''468,tl,0,0
fh,32'33''468,32'35''027,br,0,0
fh,32'35''027,32'36''588,tr,0,0
bl,32'36''588,32'36''908,br,0,0
fl,32'36''908,32'38''587,tl,0,0
fl,32'38''587,32'38''785,bl,0,0
fh,32'38''785,32'39''388,tr,0,0
bl,32'39''388,32'39''947,bl,0,0
fh,32'39''947,32'40''899,tl,0,0
fl,32'40''899,32'40''308,bl,0,0
bl,32'40''308,32'42''136,tl,0,1
fh,32'42''136,32'43''508,bl,0,0
bl,33'06''254,33'07''267,tr,1,0
bh,33'07''267,33'07''747,bl,0,0
fh,33'07''747,33'08''867,tr,0,0
bh,33'08''867,33'09''307,bl,0,0
fl,33'09''307,33'10''305,tr,0,0
bh,33'10''305,33'10''668,br,0,0
fh,33'10''668,33'12''550,tr,0,0
bl,33'12''550,33'12''868,br,0,0
fh,33'12''868,33'14''307,tl,0,0
bh,33'14''307,33'14''748,bl,0,0
fh,33'14''748,33'15''588,tr,0,0
bl,33'15''588,33'15''988,br,0,0
fh,33'15''988,33'17''867,tl,0,0
bl,33'17''867,33'18''228,br,0,0
bl,33'18''228,33'19''468,tr,0,0
fh,33'19''468,33'20''707,br,0,1
bl,33'55''206,33'56''506,br,1,0
bl,33'56''506,33'57''067,tl,0,1
bl,33'57''067,33'57''427,br,0,0
bl,34'15''278,34'16''748,tr,1,0
fl,34'16''748,34'17''428,br,0,0
fh,34'17''428,34'18''707,tl,0,0
fh,34'18''707,34'18''946,bl,0,0
fl,34'18''946,34'19''747,tl,0,0
fh,34'19''747,34'20''987,bl,0,0
bh,34'20''987,34'21''867,tl,0,0
bh,34'21''867,34'22''428,br,0,0
fh,34'22''428,34'24''029,tr,0,0
bh,34'24''029,34'24''388,bl,0,0
fh,34'24''388,34'25''068,tr,0,0
bl,34'25''068,34'25''627,br,0,0
fh,34'25''627,34'27''227,tr,0,0
bl,34'27''227,34'27''748,br,0,0
fh,34'27''748,34'29''106,tr,0,0
bh,34'29''106,34'29''507,bl,0,0
fh,34'29''507,34'29''950,tr,0,0
bh,34'29''950,34'30''388,bl,0,0
fh,34'30''388,34'31''545,tl,0,1
bl,35'41''258,35'42''361,tr,1,0
bl,35'42''361,35'42''868,bl,0,0
fh,35'42''868,35'43''788,tl,0,0
bl,35'43''788,35'44''105,br,0,0
fh,35'44''105,35'45''189,tl,0,0
bl,35'45''189,35'45''427,bl,0,0
bh,35'45''427,35'46''066,tr,0,0
fh,35'46''066,35'46''427,bl,0,0
fh,35'46''427,35'47''108,tl,0,0
fh,35'47''108,35'47''392,bl,0,0
fh,35'47''392,35'48''548,tr,0,0
fh,35'48''548,35'48''907,br,0,0
fh,35'48''907,35'50''549,tr,0,0
bh,35'50''549,35'50''908,bl,0,0
fh,35'50''908,35'51''867,tr,0,0
bh,35'51''867,35'52''268,bl,0,0
bh,35'52''268,35'53''147,tr,0,0
fh,35'53''147,35'54''788,bl,0,0
bh,35'54''788,35'55''468,tl,0,0
fh,35'55''468,35'56''308,bl,0,0
bh,35'56''308,35'57''387,tr,0,0
fh,35'57''387,35'58''630,br,0,1
bh,35'58''630,35'59''581,tl,0,0
bl,36'31''258,36'32''715,bl,1,0
fh,36'32''715,36'33''938,tr,0,0
fh,36'33''938,36'33''601,br,0,0
bh,36'33''601,36'34''317,tr,0,0
fh,36'34''317,36'35''518,br,0,0
bh,36'35''518,36'36''557,tr,0,0
fh,36'36''557,36'37''638,br,0,0
bl,36'37''638,36'38''477,tr,0,1
fh,36'38''477,36'39''875,br,0,0
bl,37'01''885,37'02''922,tl,1,0
bh,37'02''922,37'03''345,br,0,0
bh,37'03''345,37'04''437,tr,0,0
bh,37'04''437,37'04''797,bl,0,0
bl,37'04''797,37'05''637,tl,0,0
fh,37'05''637,37'05''918,br,0,0
fl,37'05''918,37'06''278,tl,0,1
fh,37'06''278,37'06''837,br,0,0
bl,37'29''566,37'30''866,tr,1,0
fh,37'30''866,37'31''197,bl,0,0
bh,37'31''197,37'31''757,tr,0,0
fl,37'31''757,37'32''278,bl,0,0
fl,37'32''278,37'32''878,tr,0,0
bh,37'32''878,37'33''638,br,0,0
bh,37'33''638,37'34''238,tr,0,0
fh,37'34''238,37'34''557,br,0,0
bh,37'34''557,37'35''197,tr,0,0
fh,37'35''197,37'35''478,br,0,0
bh,37'35''478,37'36''238,tr,0,0
fh,37'36''238,37'37''238,br,0,0
bh,37'37''238,37'37''957,tl,0,0
fh,37'37''957,37'38''077,bl,0,0
fh,37'38''077,37'38''757,tr,0,0
bh,37'38''757,37'39''278,br,0,0
bl,37'39''278,37'39''961,tr,0,0
