name,start,end,position,first,score
fh,09'37''299,09'37''811,tl,0,0
bh,09'37''811,09'38''299,bl,0,0
fh,09'38''299,09'38''899,tl,0,1
bl,09'53''788,09'54''870,tl,1,0
fh,09'54''870,09'55''495,br,0,0
bh,09'55''495,09'56''217,tr,0,0
fh,09'56''217,09'56''979,br,0,0
bh,09'56''979,09'57''459,tr,0,0
fh,09'57''459,09'58''459,br,0,0
bh,09'58''459,09'58''901,tr,0,0
fh,09'58''901,09'59''528,bl,0,1
fh,09'59''528,10'00''811,tr,0,0
bl,11'26''737,11'27''914,bl,1,0
fh,11'27''914,11'28''219,tr,0,0
fh,11'28''219,11'28''579,bl,0,0
bh,11'28''579,11'29''019,tl,0,0
fh,11'29''019,11'29''339,bl,0,0
fh,11'29''339,11'29''738,tl,0,0
bh,11'29''738,11'30''562,bl,0,0
bh,11'30''562,11'31''339,tr,0,0
fh,11'31''339,11'32''459,bl,0,0
bh,11'32''459,11'33''219,tr,0,0
fh,11'33''219,11'33''619,br,0,0
fh,11'33''619,11'34''019,tl,0,0
fh,11'34''019,11'35''219,br,0,0
fh,11'35''219,11'35''659,tr,0,0
fh,11'35''659,11'36''099,bl,0,0
fh,11'36''099,11'36''579,tl,0,0
fl,11'36''579,11'37''379,br,0,0
bh,11'37''379,11'37''808,tr,0,1
bl,11'56''427,11'57''593,tr,1,0
bh,11'57''593,11'58''010,bl,0,0
fh,11'58''010,11'58''679,tr,0,1
bl,12'12''190,12'13''292,tl,1,1
bh,12'13''292,12'13''779,br,0,0
bl,12'30''466,12'31''620,tr,1,0
fh,12'31''620,12'31''979,bl,0,0
fl,12'31''979,12'32''659,tl,0,0
fh,12'32''659,12'33''979,bl,0,0
bl,12'33''979,12'34''419,tl,0,0
fl,12'34''419,12'35''658,br,0,0
fh,12'35''658,12'36''659,tr,0,0
bh,12'36''659,12'37''260,br,0,0
fh,12'37''260,12'37''620,tl,0,1
bl,13'00''012,13'01''059,tl,1,1
bh,13'01''059,13'01''499,br,0,0
bl,13'17''267,13'18''461,tr,1,0
fh,13'18''461,13'18''900,bl,0,0
fl,13'18''900,13'19''499,tr,0,0
fh,13'19''499,13'21''048,br,0,0
bh,13'21''048,13'21''581,tr,0,0
bh,13'21''581,13'22''461,bl,0,0
fh,13'22''461,13'23''103,tr,0,0
fh,13'23''103,13'23''583,br,0,0
bl,13'23''583,13'24''181,tr,0,1
bl,13'56''137,13'57''206,tr,1,0
fh,13'57''206,13'57''781,bl,0,0
bh,13'57''781,13'58''141,tr,0,0
fh,13'58''141,13'59''383,br,0,0
fh,13'59''383,13'59''901,tr,0,0
fh,13'59''901,14'00''461,bl,0,0
fl,14'00''461,14'01''021,tl,0,0
fh,14'01''021,14'02''622,bl,0,0
bh,14'02''622,14'03''061,tr,0,0
fh,14'03''061,14'03''381,br,0,1
bh,14'03''381,14'03''662,tr,0,0
bl,14'25''369,14'26''421,br,1,0
bh,14'26''421,14'26''901,tl,0,1
bh,14'26''901,14'27''458,bl,0,0
bl,14'40''237,14'41''407,tl,1,0
bh,14'41''407,14'41''701,br,0,0
bl,14'41''701,14'42''422,tr,0,0
fh,14'42''422,14'43''741,bl,0,1
bh,14'43''741,14'44''101,tl,0,0
bl,15'01''663,15'02''744,bl,1,0
fh,15'02''744,15'03''020,tr,0,1
bl,15'15''231,15'16''495,tr,1,0
fh,15'16''495,15'17''621,bl,0,0
fh,15'17''621,15'17''859,tl,0,0
fl,15'17''859,15'18''421,br,0,0
bh,15'18''421,15'19''422,tr,0,0
bl,15'19''422,15'20''287,bl,0,0
fh,15'20''287,15'21''621,tl,0,0
fl,15'21''621,15'22''221,br,0,0
fh,15'22''221,15'22''701,tr,0,0
fl,15'22''701,15'23''130,br,0,0
fh,15'23''130,15'23''673,tr,0,0
fl,15'23''673,15'24''181,br,0,0
fh,15'24''181,15'24''586,tr,0,1
bl,15'36''713,15'37''862,tl,1,0
bl,15'46''538,15'47''741,br,1,0
fh,15'47''741,15'48''343,tl,0,0
fh,15'48''343,15'48''821,br,0,0
bh,15'48''821,15'49''581,tr,0,0
fh,15'49''581,15'50''661,bl,0,0
bh,15'50''661,15'51''182,tl,0,0
fh,15'51''182,15'52''101,bl,0,0
bl,15'52''101,15'52''501,tl,0,0
fh,15'52''501,15'53''381,br,0,1
bl,16'14''654,16'15''861,bl,1,0
bl,18'28''137,18'29''238,br,1,0
fh,18'29''238,18'29''549,tl,0,0
bh,18'29''549,18'29''984,br,0,0
fl,18'29''984,18'30''656,tl,0,0
fh,18'30''656,18'31''268,br,0,0
fl,18'31''268,18'32''028,tl,0,0
fh,18'32''028,18'33''173,br,0,1
bl,18'46''766,18'47''988,bl,1,0
bl,19'01''537,19'02''643,tr,1,1
bl,19'19''016,19'20''228,tl,1,0
fh,19'20''228,19'21''308,br,0,0
bh,19'21''308,19'21''788,tr,0,0
fh,19'21''788,19'22''348,br,0,0
bl,19'22''348,19'22''988,tr,0,0
fh,19'22''988,19'23''975,br,0,0
bh,19'23''975,19'24''468,tr,0,0
fh,19'24''468,19'25''308,br,0,0
bh,19'25''308,19'25''548,tl,0,0
bh,19'25''548,19'26''381,br,0,0
fh,19'26''381,19'26''948,tl,0,0
fh,19'26''948,19'27''665,bl,0,0
fl,19'27''665,19'28''145,tl,0,0
fh,19'28''145,19'29''468,bl,0,0
fh,19'29''468,19'29''780,tr,0,0
fh,19'29''780,19'30''069,br,0,0
fh,19'30''069,19'30''508,tr,0,0
fh,19'30''508,19'30''908,bl,0,0
fh,19'30''908,19'31''431,tr,0,1
fh,19'31''431,19'32''108,br,0,0
bl,19'56''372,19'57''513,tr,1,0
fh,19'57''513,19'57''941,bl,0,0
fh,19'57''941,19'58''424,tr,0,0
bh,19'58''424,19'58''631,br,0,1
bh,19'58''631,19'59''271,tr,0,0
bl,20'16''059,20'17''042,br,1,0
fh,20'17''042,20'17''431,tl,0,0
bh,20'17''431,20'18''071,bl,0,1
bh,20'18''071,20'18''351,tr,0,0
bl,20'34''660,20'35''838,bl,1,0
fh,20'35''838,20'36''271,tr,0,0
bh,20'36''271,20'36''671,br,0,0
bh,20'36''671,20'37''031,tr,0,1
fh,20'37''031,20'37''551,br,0,0
bl,20'55''459,20'56''511,tl,1,0
bh,20'56''511,20'56''951,br,0,1
bh,20'56''951,20'57''311,tl,0,0
bl,21'09''034,21'10''079,br,1,0
fh,21'10''079,21'10''351,tl,0,0
bh,21'10''351,21'10''814,bl,0,0
bh,21'10''814,21'11''551,tl,0,0
fh,21'11''551,21'12''231,br,0,0
bl,21'12''231,21'13''111,tr,0,0
fh,21'13''111,21'14''471,bl,0,0
bh,21'14''471,21'14''870,tl,0,0
fh,21'14''870,21'15''231,br,0,0
bl,21'15''231,21'15''551,tl,0,0
fh,21'15''551,21'16''111,br,0,1
bl,21'16''111,21'16''428,tl,0,0
bl,21'34''453,21'35''591,bl,1,0
bl,21'58''017,21'59''031,tr,1,0
fh,21'59''031,21'59''697,bl,0,0
fl,21'59''697,22'00''311,tl,0,0
fh,22'00''311,22'01''031,bl,0,1
bl,22'16''438,22'17''791,br,1,0
bh,22'17''791,22'18''111,tl,0,0
bh,22'18''111,22'18''551,br,0,0
fh,22'18''551,22'18''871,tl,0,0
bh,22'18''871,22'19''271,bl,0,0
fh,22'19''271,22'19''711,tl,0,0
bl,22'19''711,22'20''311,bl,0,0
fh,22'20''311,22'21''631,tr,0,0
fl,22'21''631,22'22''231,bl,0,0
bh,22'22''231,22'22''951,tr,0,0
fl,22'22''951,22'23''591,br,0,0
fh,22'23''591,22'25''191,tr,0,0
bh,22'25''191,22'25''624,br,0,0
bh,22'25''624,22'26''377,tr,0,0
fh,22'26''377,22'27''151,bl,0,1
bl,22'51''764,22'52''944,bl,1,0
fh,22'52''944,22'53''271,tr,0,0
fh,22'53''271,22'53''671,bl,0,0
fh,22'53''671,22'54''111,tr,0,0
bl,22'54''111,22'54''974,bl,0,0
fh,22'54''974,22'55''951,tl,0,1
bh,22'55''951,22'56''351,bl,0,0
bl,23'39''078,23'40''116,tl,1,0
bh,23'40''116,23'40''511,br,0,0
fh,23'40''511,23'40''909,tr,0,1
bh,23'40''909,23'41''471,br,0,0
bl,23'57''653,23'58''788,tr,1,0
fh,23'58''788,23'59''231,bl,0,0
bh,23'59''231,23'59''751,tr,0,0
fh,23'59''751,24'00''591,br,0,0
bh,24'00''591,24'01''071,tr,0,0
fh,24'01''071,24'01''631,br,0,0
fh,24'01''631,24'02''391,tl,0,0
bh,24'02''391,24'03''031,bl,0,0
fh,24'03''031,24'03''511,tr,0,0
fh,24'03''511,24'03''791,bl,0,0
fh,24'03''791,24'04''262,tr,0,0
bl,24'04''262,24'05''146,bl,0,0
fh,24'05''146,24'06''072,tr,0,0
fl,24'06''072,24'06''578,bl,0,0
bh,24'06''578,24'07''214,tr,0,1
bl,24'07''214,24'08''344,br,0,0
bl,24'29''368,24'30''471,tl,1,0
fh,24'30''471,24'31''231,br,0,0
bh,24'31''231,24'31''751,tl,0,0
fh,24'31''751,24'32''191,bl,0,0
fh,24'32''191,24'32''550,tr,0,0
fh,24'32''550,24'32''991,bl,0,0
fh,24'32''991,24'33''471,tr,0,1
fh,24'33''471,24'33''911,bl,0,0
bl,24'55''038,24'56''151,tr,1,0
fh,24'56''151,24'56''792,bl,0,0
fh,24'56''792,24'57''431,tr,0,0
bh,24'57''431,24'58''111,bl,0,0
fl,24'58''111,24'58''669,tl,0,0
fh,24'58''669,25'00''071,br,0,0
bl,25'00''071,25'00''551,tl,0,0
fh,25'00''551,25'01''231,bl,0,0
bl,25'01''231,25'01''747,tl,0,0
fh,25'01''747,25'02''111,bl,0,1
bh,25'02''111,25'02''471,tl,0,0
bl,25'23''456,25'24''567,br,1,0
fh,25'24''567,25'24''939,tl,0,0
bh,25'24''939,25'25''625,bl,0,1
fh,25'25''625,25'26''146,tl,0,0
bl,26'46''371,26'47''462,bl,1,0
fh,26'47''462,26'47''842,tr,0,0
bh,26'47''842,26'48''402,bl,0,0
fh,26'48''402,26'48''802,tr,0,0
fh,26'48''802,26'49''562,br,0,0
bh,26'49''562,26'50''162,tr,0,0
fh,26'50''162,26'50''682,br,0,0
fh,26'50''682,26'51''042,tr,0,0
fh,26'51''042,26'51''515,bl,0,1
fh,26'51''515,26'51''993,tl,0,0
bl,27'07''761,27'08''984,br,1,0
fh,27'08''984,27'09''362,tl,0,0
bl,27'09''362,27'10''082,br,0,0
fh,27'10''082,27'10''903,tr,0,0
bh,27'10''903,27'11''362,bl,0,0
fh,27'11''362,27'12''156,tl,0,0
fh,27'12''156,27'12''602,bl,0,0
fh,27'12''602,27'12''839,tr,0,0
fh,27'12''839,27'13''282,bl,0,0
fh,27'13''282,27'13''922,tl,0,1
bl,27'33''659,27'34''836,tl,1,0
bh,27'34''836,27'35''362,br,0,0
bh,27'35''362,27'35''722,tr,0,0
bh,27'35''722,27'36''042,br,0,0
bh,27'36''042,27'36''322,tl,0,0
fh,27'36''322,27'37''042,bl,0,1
bl,27'37''042,27'37''438,tl,0,0
bl,29'00''528,29'01''736,bl,1,0
fh,29'01''736,29'02''044,tr,0,0
bh,29'02''044,29'02''504,br,0,1
bh,29'02''504,29'02''722,tl,0,0
bl,29'14''159,29'15''242,bl,1,0
fh,29'15''242,29'15''682,tl,0,1
bh,29'15''682,29'15''879,bl,0,0
bl,29'31''067,29'32''165,tr,1,0
fh,29'32''165,29'32''602,bl,0,0
bh,29'32''602,29'33''069,tl,0,0
fh,29'33''069,29'33''797,bl,0,0
fh,29'33''797,29'34''202,tl,0,0
bh,29'34''202,29'34''882,br,0,0
fl,29'34''882,29'35''682,tl,0,1
fh,29'35''682,29'37''002,bl,0,0
bl,30'20''316,30'21''435,tl,1,0
bh,30'21''435,30'21''883,br,0,0
bl,30'21''883,30'22''563,tr,0,0
fh,30'22''563,30'24''003,bl,0,1
fh,30'24''003,30'24''363,tl,0,0
bl,30'39''667,30'40''823,bl,1,0
fh,30'40''823,30'41''283,tr,0,0
fh,30'41''283,30'41''722,bl,0,1
bl,30'58''750,30'59''980,br,1,0
fh,30'59''980,31'00''557,tl,0,1
bl,31'16''359,31'17''485,tl,1,0
bh,31'17''485,31'17''923,br,0,0
bh,31'17''923,31'18''472,tr,0,0
fh,31'18''472,31'18''999,br,0,0
bh,31'18''999,31'19''643,tr,0,0
fh,31'19''643,31'19''841,bl,0,0
fh,31'19''841,31'20''200,tr,0,1
fh,31'20''200,31'20''483,bl,0,0
bl,31'40''334,31'41''443,tr,1,0
fh,31'41''443,31'41''909,bl,0,0
fl,31'41''909,31'42''763,tr,0,0
fh,31'42''763,31'43''923,bl,0,1
fl,31'43''923,31'44''403,tr,0,0
bl,32'11''037,32'12''156,br,1,0
fh,32'12''156,32'12''484,tl,0,0
bh,32'12''484,32'13''002,bl,0,0
fh,32'13''002,32'13''428,tr,0,0
fh,32'13''428,32'13''963,bl,0,1
bl,32'52''643,32'53''782,bl,1,0
fh,32'53''782,32'54''049,tr,0,0
bh,32'54''049,32'54''649,br,0,0
bh,32'54''649,32'55''112,tr,0,0
fh,32'55''112,32'55''449,bl,0,1
bl,33'35''269,33'36''409,br,1,0
bh,33'36''409,33'36''852,tl,0,0
bh,33'36''852,33'37''409,bl,0,0
fh,33'37''409,33'38''000,tl,0,0
bh,33'38''000,33'38''411,bl,0,0
fl,33'38''411,33'39''009,tl,0,0
bl,33'39''009,33'39''929,bl,0,0
fh,33'39''929,33'40''849,tl,0,1
bl,33'40''849,33'42''008,bl,0,0
bl,34'00''472,34'01''529,tl,1,0
bh,34'01''529,34'02''409,br,0,0
fh,34'02''409,34'03''688,tl,0,0
bh,34'03''688,34'04''409,bl,0,0
fh,34'04''409,34'04''929,tl,0,0
bh,34'04''929,34'05''489,bl,0,0
fh,34'05''489,34'05''968,tl,0,0
fh,34'05''968,34'07''049,br,0,0
bh,34'07''049,34'07''689,tr,0,0
bl,34'07''689,34'08''489,bl,0,0
fh,34'08''489,34'09''769,tr,0,1
bl,34'09''769,34'10''371,br,0,0
bl,34'38''037,34'39''170,tr,1,0
fh,34'39''170,34'39''729,bl,0,0
bh,34'39''729,34'40''086,tl,0,1
fh,34'40''086,34'40''408,bl,0,0
bl,35'01''019,35'02''134,tl,1,0
fh,35'02''134,35'02''647,br,0,0
fh,35'02''647,35'02''925,tr,0,0
fh,35'02''925,35'03''649,br,0,0
fl,35'03''649,35'04''489,tl,0,0
fh,35'04''489,35'05''848,bl,0,0
bl,35'05''848,35'06''369,tr,0,0
fl,35'06''369,35'07''370,br,0,0
fl,35'07''370,35'08''969,tl,0,0
fh,35'08''969,35'10''209,br,0,0
bl,35'10''209,35'10''809,tr,0,0
fh,35'10''809,35'11''005,br,0,1
bl,35'11''005,35'11''369,tl,0,0
bl,36'15''650,36'16''869,bl,1,0
fh,36'16''869,36'17''289,tr,0,0
fh,36'17''289,36'17''690,bl,0,0
fl,36'17''690,36'18''449,tl,0,0
fh,36'18''449,36'19''330,bl,0,0
fh,36'19''330,36'19''966,tl,0,0
fh,36'19''966,36'20''329,br,0,1
bl,36'20''329,36'20''649,tr,0,0
bl,36'39''716,36'40''928,br,1,0
bh,36'40''928,36'41''369,tl,0,0
bl,36'41''369,36'42''049,bl,0,0
fh,36'42''049,36'42''526,tl,0,0
bh,36'42''526,36'43''089,bl,0,0
fh,36'43''089,36'43''329,tl,0,0
bh,36'43''329,36'43''849,br,0,0
bh,36'43''849,36'44''441,tl,0,0
fh,36'44''441,36'45''049,bl,0,0
bh,36'45''049,36'45''547,tl,0,0
bh,36'45''547,36'46''089,br,0,0
bl,36'46''089,36'46''689,tr,0,0
fh,36'46''689,36'47''204,br,0,1
bl,36'47''204,36'48''047,tl,0,0
bl,37'30''319,37'31''438,bl,1,0
fh,37'31''438,37'31''609,tr,0,0
bh,37'31''609,37'32''210,bl,0,0
bh,37'32''210,37'32''727,tr,0,0
bh,37'32''727,37'33''445,br,0,0
bh,37'33''445,37'33''844,tr,0,0
fh,37'33''844,37'34''009,br,0,1
bh,37'34''009,37'34''369,tl,0,0
bl,37'52''138,37'53''256,br,1,0
fh,37'53''256,37'53''569,tl,0,0
fl,37'53''569,37'54''209,bl,0,0
fh,37'54''209,37'55''289,tl,0,0
bh,37'55''289,37'55''649,br,0,1
