name,start,end,position,first,score
fh,06'02''695,06'03''295,br,0,0
bl,06'21''968,06'23''878,tl,1,0
fh,06'23''878,06'24''537,br,0,1
bh,06'24''537,06'25''377,tr,0,0
bl,06'40''736,06'41''616,br,1,0
fh,06'41''616,06'42''120,tl,0,0
fh,06'42''120,06'42''439,br,0,0
fh,06'42''439,06'43''120,tl,0,0
bh,06'43''120,06'43''400,bl,0,1
fh,06'43''400,06'43''800,tr,0,0
bl,07'01''776,07'02''359,bl,1,0
fh,07'02''359,07'02''799,tr,0,0
bh,07'02''799,07'03''159,bl,0,0
fh,07'03''159,07'03''599,tl,0,0
fh,07'03''599,07'04''080,bl,0,0
fl,07'04''080,07'04''880,tr,0,0
fh,07'04''880,07'05''919,br,0,1
bl,07'05''919,07'06''319,tr,0,0
bl,07'23''604,07'24''275,br,1,0
bh,07'24''275,07'24''840,tl,0,0
bh,07'24''840,07'25''359,bl,0,0
bh,07'25''359,07'25''960,tr,0,0
fh,07'25''960,07'27''279,br,0,1
bh,07'27''279,07'28''039,tr,0,0
bl,08'38''919,08'39''948,bl,1,0
fh,08'39''948,08'40''399,tr,0,0
bl,08'40''399,08'40''799,bl,0,0
fh,08'40''799,08'41''160,tr,0,0
bh,08'41''160,08'41''439,bl,0,0
fh,08'41''439,08'42''080,tl,0,1
bh,08'42''080,08'42''439,br,0,0
bl,08'59''584,09'00''245,tr,1,0
bh,09'00''245,09'00''600,bl,0,0
bh,09'00''600,09'01''080,tr,0,0
fh,09'01''080,09'01''479,bl,0,0
bl,09'01''479,09'02''039,tl,0,0
fh,09'02''039,09'02''919,bl,0,0
fl,09'02''919,09'03''439,tr,0,0
fh,09'03''439,09'03''959,br,0,0
bl,09'03''959,09'04''400,tr,0,1
fh,09'04''400,09'05''760,br,0,0
bl,10'00''180,10'01''579,tl,1,0
fh,10'01''579,10'01''978,br,0,1
fl,10'01''978,10'02''980,tl,0,0
bl,10'28''988,10'29''738,bl,1,0
bh,10'29''738,10'30''139,tr,0,1
bl,10'30''139,10'30''778,bl,0,0
bl,10'45''988,10'46''840,tr,1,0
fh,10'46''840,10'47''178,bl,0,0
fh,10'47''178,10'47''458,tl,0,0
bl,10'47''458,10'47''779,bl,0,0
fh,10'47''779,10'48''939,tl,0,0
bl,10'48''939,10'49''818,br,0,0
fh,10'49''818,10'51''098,tr,0,0
fl,10'51''098,10'51''459,br,0,0
bh,10'51''459,10'52''379,tr,0,0
fl,10'52''379,10'52''899,bl,0,0
fh,10'52''899,10'53''298,tr,0,1
bl,11'11''909,11'12''016,tl,1,0
bh,11'12''016,11'12''498,br,0,0
fh,11'12''498,11'12''819,tl,0,0
fh,11'12''819,11'13''099,br,0,0
fh,11'13''099,11'13''499,tl,0,1
bh,11'13''499,11'13''860,br,0,0
bl,11'26''979,11'27''984,tr,1,0
fh,11'27''984,11'28''339,bl,0,2
fh,11'28''339,11'28''669,tl,0,0
bl,11'44''978,11'45''824,br,1,0
bh,11'45''824,11'46''218,tl,0,0
bh,11'46''218,11'46''740,bl,0,0
fh,11'46''740,11'47''538,tl,0,0
bh,11'47''538,11'48''139,bl,0,0
fh,11'48''139,11'48''898,tl,0,1
bl,11'48''898,11'49''659,bl,0,0
bl,12'07''334,12'08''378,tl,1,0
bh,12'08''378,12'08''617,br,0,0
bl,12'08''617,12'09''340,tr,0,0
fh,12'09''340,12'10''699,br,0,0
bl,12'10''699,12'11''139,tl,0,0
fh,12'11''139,12'12''193,bl,0,0
fl,12'12''193,12'12''619,tl,0,0
fh,12'12''619,12'12''979,bl,0,1
bl,12'12''979,12'14''029,tr,0,0
bl,12'34''259,12'35''099,bl,1,0
fh,12'35''099,12'35''660,tr,0,0
bh,12'35''660,12'36''018,bl,0,0
bh,12'36''018,12'36''619,tr,0,0
fh,12'36''619,12'37''179,br,0,0
bl,12'37''179,12'38''098,tr,0,0
fh,12'38''098,12'38''698,br,0,0
bl,12'38''698,12'39''499,tr,0,0
fh,12'39''499,12'40''747,br,0,0
bl,12'40''747,12'41''219,tr,0,0
fh,12'41''219,12'41''738,br,0,0
fl,12'41''738,12'42''618,tl,0,0
fh,12'42''618,12'43''260,bl,0,0
bl,12'43''260,12'43''740,tl,0,0
bh,12'43''740,12'44''338,bl,0,0
bl,12'44''338,12'45''019,tr,0,0
fh,12'45''019,12'45''978,bl,0,0
fl,12'45''978,12'46''660,tl,0,0
bh,12'46''660,12'47''260,bl,0,1
fl,12'47''260,12'48''019,tl,0,0
bl,13'15''104,13'16''341,br,1,0
bh,13'16''341,13'16''820,tl,0,0
bh,13'16''820,13'17''385,bl,0,0
fh,13'17''385,13'17''939,tl,0,1
bh,13'17''939,13'18''179,bl,0,0
bl,13'34''950,13'36''101,tr,1,0
fh,13'36''101,13'36''419,bl,0,0
fh,13'36''419,13'36''859,tl,0,0
fh,13'36''859,13'37''219,br,0,0
fh,13'37''219,13'37''897,tl,0,0
fh,13'37''897,13'38''181,bl,0,1
bl,13'54''100,13'55''245,bl,1,0
fh,13'55''245,13'55''665,tr,0,0
bh,13'55''665,13'56''260,bl,0,0
fh,13'56''260,13'56''900,tl,0,1
bl,14'13''833,14'15''500,tl,1,0
bh,14'15''500,14'15''821,br,0,0
bh,14'15''821,14'16''260,tr,0,0
fh,14'16''260,14'16''592,br,0,0
fh,14'16''592,14'17''140,tr,0,1
fl,14'17''140,14'17''740,br,0,0
bl,16'21''196,16'22''019,tr,1,0
bh,16'22''019,16'22''419,bl,0,0
bh,16'22''419,16'23''019,tr,0,0
bl,16'43''264,16'44''024,br,1,0
fh,16'44''024,16'44''463,tl,0,0
bh,16'44''463,16'45''143,bl,0,0
fh,16'45''143,16'45''503,tl,0,0
bl,16'45''503,16'45''983,bl,0,0
bh,16'45''983,16'46''664,tr,0,0
fl,16'46''664,16'47''112,br,0,0
fh,16'47''112,16'48''383,tl,0,0
fl,16'48''383,16'49''143,bl,0,0
fh,16'49''143,16'50''194,tl,0,0
bl,16'50''194,16'50''943,bl,0,0
fh,16'50''943,16'52''543,tr,0,1
bl,16'52''543,16'52''823,br,0,0
bl,17'10''650,17'11''063,tl,1,0
bh,17'11''063,17'11''463,bl,0,0
bh,17'11''463,17'11''903,tr,0,0
bh,17'11''903,17'12''264,bl,0,0
fh,17'12''264,17'12''623,tl,0,0
fh,17'12''623,17'13''025,bl,0,0
fl,17'13''025,17'13''542,tl,0,0
fh,17'13''542,17'14''382,bl,0,1
bl,17'30''895,17'32''361,bl,1,0
fh,17'32''361,17'32''863,tr,0,0
bh,17'32''863,17'33''383,bl,0,1
bl,17'45''638,17'46''743,br,1,0
bh,17'46''743,17'47''223,tl,0,0
bh,17'47''223,17'47''542,bl,0,0
bh,17'47''542,17'48''263,tr,0,0
fh,17'48''263,17'48''743,br,0,0
bl,17'48''743,17'49''503,tr,0,0
fh,17'49''503,17'50''943,br,0,0
bl,17'50''943,17'51''342,tr,0,0
fh,17'51''342,17'52''143,bl,0,1
bl,20'09''345,20'10''363,tl,1,1
fh,20'10''363,20'10''825,br,0,0
bl,20'21''151,02'02''265,tr,1,0
fh,02'02''265,20'22''984,bl,0,0
bh,20'22''984,20'23''506,tr,0,0
fh,20'23''506,20'24''065,bl,0,0
fh,20'24''065,20'24''546,tr,0,0
fh,20'24''546,20'24''985,bl,0,1
bl,20'24''985,20'25''305,tr,0,0
bl,20'38''746,20'39''195,bl,1,0
fh,20'39''195,20'39''665,tr,0,0
fl,20'39''665,20'40''306,br,0,0
fh,20'40''306,20'41''105,tl,0,0
bh,20'41''105,20'41''425,bl,0,0
bl,20'41''425,20'42''346,tr,0,0
fh,20'42''346,20'42''786,bl,0,0
bh,20'42''786,20'43''465,tr,0,1
fl,20'43''465,20'44''225,br,0,0
bl,20'59''986,21'00''763,tr,1,0
bl,21'00''763,21'01''502,br,0,0
fh,21'01''502,21'03''146,tr,0,0
bl,21'03''146,21'03''557,br,0,0
fh,21'03''557,21'04''546,tr,0,1
bh,21'04''546,21'05''066,br,0,0
bl,21'35''066,21'36''225,br,1,0
bh,21'36''225,21'36''826,tl,0,0
fh,21'36''826,21'37''226,br,0,0
bh,21'37''226,21'37''945,tr,0,0
fh,21'37''945,21'38''985,bl,0,0
bl,21'38''985,21'39''505,tl,0,0
fh,21'39''505,21'39''825,bl,0,0
fl,21'39''825,21'40''226,tl,0,0
fh,21'40''226,21'41''105,br,0,0
fl,21'41''105,21'41''905,tr,0,0
fh,21'41''905,21'43''707,br,0,0
fh,21'43''707,21'44''465,tr,0,0
bh,21'44''465,21'44''865,br,0,1
bl,22'07''092,22'08''580,bl,1,0
fh,22'08''580,22'09''106,tr,0,1
fh,22'09''106,22'09''506,br,0,0
bl,22'22''780,22'23''477,tl,1,0
bh,22'23''477,22'24''185,br,0,0
bh,22'24''185,22'24''625,tr,0,0
bl,22'24''625,22'24''945,bl,0,0
fh,22'24''945,22'25''345,tr,0,1
fl,22'25''345,22'26''305,br,0,0
bl,22'39''558,22'41''160,tr,1,0
bl,22'54''991,22'56''144,br,1,0
bh,22'56''144,22'56''545,tl,0,0
bh,22'56''545,22'56''985,bl,0,1
fh,22'56''985,22'57''427,tl,0,0
bl,23'17''205,23'18''163,bl,1,0
fl,23'18''163,23'18''462,tr,0,0
bl,23'18''462,23'18''745,bl,0,0
bh,23'18''745,23'19''545,tr,0,0
fh,23'19''545,23'21''065,bl,0,0
bl,23'21''065,23'21''466,tl,0,0
fh,23'21''466,23'22''225,bl,0,0
fl,23'22''225,23'22''746,tr,0,0
fh,23'22''746,23'23''465,br,0,0
fl,23'23''465,23'24''025,tl,0,0
fh,23'24''025,23'24''665,bl,0,0
bh,23'24''665,23'25''226,tl,0,0
fh,23'25''226,23'25''465,bl,0,0
bl,23'25''465,23'25''884,tl,0,0
fh,23'25''884,23'27''025,bl,0,1
bl,23'27''025,23'27''465,tr,0,0
bl,23'45''836,23'46''380,br,1,0
bh,23'46''380,23'46''815,tl,0,0
bh,23'46''815,23'47''064,bl,0,0
fh,23'47''064,23'47''786,tr,0,1
bl,24'05''708,24'07''428,tl,1,0
bh,24'07''428,24'07''786,br,0,0
bh,24'07''786,24'08''345,tr,0,0
bh,24'08''345,23'08''825,bl,0,0
fh,23'08''825,24'10''069,tr,0,0
fh,24'10''069,24'11''398,br,0,0
bl,24'11''398,24'11''826,tr,0,0
fh,24'11''826,24'12''627,bl,0,1
bl,24'36''131,24'37''985,bl,1,0
bh,24'37''985,24'38''466,tr,0,1
fh,24'38''466,24'39''647,bl,0,0
bl,25'26''559,25'27''244,tr,1,0
fh,25'27''244,25'27''666,bl,0,0
fh,25'27''666,25'28''105,tl,0,0
fh,25'28''105,25'28''426,bl,0,0
bl,25'28''426,25'28''986,tr,0,0
fh,25'28''986,25'30''266,bl,0,0
bl,25'30''266,25'30''867,tl,0,0
fh,25'30''867,25'31''986,br,0,0
bl,25'31''986,25'32''865,tr,0,0
fh,25'32''865,25'34''745,bl,0,0
bl,25'34''745,25'35''186,tl,0,0
fh,25'35''186,25'35''986,br,0,0
fl,25'35''986,25'36''786,tr,0,1
bl,25'51''663,25'52''060,tl,1,0
fh,25'52''060,25'53''146,br,0,0
bh,25'53''146,25'53''545,tr,0,0
fh,25'53''545,25'54''666,br,0,0
bl,25'54''666,25'55''505,tr,0,0
fh,25'55''505,25'56''949,br,0,0
bh,25'56''949,25'57''346,tr,0,0
fh,25'57''346,25'58''100,br,0,0
bl,25'58''100,25'58''625,tl,0,0
fh,25'58''625,25'59''746,bl,0,1
bl,25'59''746,26'00''347,tl,0,0
bl,26'22''755,26'23''475,br,1,0
fh,26'23''475,26'23''625,tl,0,0
bh,26'23''625,26'24''027,bl,0,0
fh,26'24''027,26'24''527,tl,0,1
fh,26'24''527,26'24''827,br,0,0
bl,26'40''914,26'42''108,tr,1,0
fh,26'42''108,26'42''347,bl,0,0
bh,26'42''347,26'42''948,tl,0,0
fh,26'42''948,26'44''188,bl,0,0
bl,26'44''188,26'44''947,tl,0,0
fh,26'44''947,26'46''548,br,0,0
fl,26'46''548,26'47''428,tr,0,0
fh,26'47''428,26'48''747,bl,0,1
bl,26'48''747,26'49''269,tr,0,0
bl,27'07''617,27'09''268,bl,1,0
fh,27'09''268,27'09''718,tr,0,0
fl,27'09''718,27'10''266,bl,0,0
fh,27'10''266,27'11''067,tl,0,0
fh,27'11''067,27'11''946,br,0,0
bh,27'11''946,27'12''267,tr,0,0
fh,27'12''267,27'12''868,br,0,0
fl,27'12''868,27'14''227,tl,0,0
fh,27'14''227,27'14''627,bl,0,0
fh,27'14''627,27'15''107,tl,0,0
fh,27'15''107,27'16''268,bl,0,0
bl,27'16''268,27'16''747,tr,0,0
fh,27'16''747,27'17''427,bl,0,0
bl,27'17''427,27'18''227,tr,0,0
fh,27'18''227,27'20''107,bl,0,0
fl,27'20''107,27'20''547,tl,0,0
fh,27'20''547,27'21''147,br,0,0
bl,27'21''147,27'21''508,tr,0,0
fh,27'21''508,27'22''268,br,0,0
fl,27'22''268,27'22''907,tl,0,0
fh,27'22''907,27'24''667,br,0,0
bh,27'24''667,27'25''268,tr,0,1
bh,27'25''268,27'25''867,bl,0,0
bl,27'47''826,27'48''324,tl,1,0
fl,27'48''324,27'48''947,br,0,0
bh,27'48''947,27'49''547,tr,0,0
fh,27'49''547,27'50''388,bl,0,0
bh,27'50''388,27'50''986,tl,0,1
bh,27'50''986,27'51''468,bl,0,0
bl,29'02''747,29'04''347,tr,1,0
fh,29'04''347,29'04''947,bl,0,0
bh,29'04''947,29'05''388,tl,0,0
fh,29'05''388,29'06''909,bl,0,0
bl,29'06''909,29'07''349,tl,0,0
fh,29'07''349,29'08''432,br,0,0
bh,29'08''432,29'09''227,tr,0,0
fl,29'09''227,29'09''827,br,0,0
fh,29'09''827,29'11''228,tr,0,0
bl,29'11''228,29'11''548,br,0,0
bh,29'11''548,29'12''428,tr,0,0
fh,29'12''428,29'13''388,br,0,0
fh,29'13''388,29'14''308,tr,0,0
bl,29'14''308,29'14''668,bl,0,0
fh,29'14''668,29'15''596,tl,0,0
bh,29'15''596,29'15''907,br,0,0
fh,29'15''907,29'16''507,tl,0,0
bl,29'16''507,29'16''868,bl,0,0
fh,29'16''868,29'17''675,tl,0,0
bl,29'17''675,29'18''228,bl,0,1
bl,29'43''918,29'45''028,bl,1,0
bh,29'45''028,29'45''253,tl,0,0
bh,29'45''253,29'45''707,bl,0,0
fh,29'45''707,29'46''388,tl,0,0
fh,29'46''388,29'46''948,br,0,0
fh,29'46''948,29'47''307,tr,0,0
fh,29'47''307,29'47''629,bl,0,0
bh,29'47''629,29'48''109,tl,0,0
fh,29'48''109,29'49''188,bl,0,0
bl,29'49''188,29'49''669,tl,0,0
fh,29'49''669,29'50''069,bl,0,0
bl,29'50''069,29'50''723,tl,0,0
fh,29'50''723,29'51''828,bl,0,0
bl,29'51''828,29'52''352,tl,0,0
bh,29'52''352,29'53''069,bl,0,0
fl,29'53''069,29'53''868,tl,0,0
fh,29'53''868,29'55''628,br,0,0
bh,29'55''628,29'56''269,tr,0,0
fh,29'56''269,29'57''828,bl,0,1
bl,29'57''828,29'58''229,tl,0,0
bl,30'18''989,30'19''478,bl,1,0
fh,30'19''478,30'19''909,tr,0,0
fh,30'19''909,30'20''308,br,0,0
bh,30'20''308,30'21''029,tr,0,0
fh,30'21''029,30'21''588,br,0,0
bh,30'21''588,30'22''069,tr,0,0
bh,30'22''069,30'22''629,bl,0,0
fh,30'22''629,30'23''027,tr,0,0
fl,30'23''027,30'23''667,br,0,1
bl,30'40''934,30'42''347,br,1,0
bh,30'42''347,30'42''828,tl,0,0
bh,30'42''828,30'43''148,bl,0,1
bl,31'02''969,31'03''651,bl,1,0
bh,31'03''651,31'04''108,tr,0,0
bh,31'04''108,31'04''828,bl,0,0
fh,31'04''828,31'05''389,tl,0,0
bh,31'05''389,31'05''708,br,0,0
bh,31'05''708,31'06''267,tr,0,0
fh,31'06''267,31'06''628,bl,0,0
fh,31'06''628,31'07''388,tl,0,1
fh,31'07''388,31'07''989,br,0,0
bl,31'24''988,31'26''424,tl,1,0
bh,31'26''424,31'26''788,br,0,0
bh,31'26''788,31'27''428,tr,0,0
fh,31'27''428,31'27''628,br,0,1
bl,31'27''628,31'27''948,tr,0,0
bl,31'47''589,31'49''148,br,1,1
fh,31'49''148,31'49''669,tl,0,0
bl,32'08''189,32'09''748,bl,1,0
fh,32'09''748,32'10''308,tr,0,1
fl,32'10''308,32'10''908,br,0,0
bl,32'32''949,32'33''628,tr,1,0
fh,32'33''628,32'34''188,bl,0,0
fh,32'34''188,32'34''668,tl,0,0
fh,32'34''668,32'35''628,br,0,0
fh,32'35''628,32'36''028,tr,0,0
fh,32'36''028,32'36''989,bl,0,0
fh,32'36''989,32'37''628,tl,0,0
fh,32'37''628,32'37''909,br,0,0
bh,32'37''909,32'38''548,tr,0,0
fh,32'38''548,32'39''908,br,0,0
bl,32'39''908,32'40''388,tr,0,0
fh,32'40''388,32'41''348,bl,0,0
bh,32'41''348,32'41''828,tr,0,0
bh,32'41''828,32'42''548,bl,0,0
fh,32'42''548,32'43''187,tl,0,0
fh,32'43''187,32'43''868,br,0,0
bl,32'43''868,32'44''588,tr,0,0
fh,32'44''588,32'45''508,bl,0,0
bh,32'45''508,32'45''908,tl,0,0
fh,32'45''908,32'47''151,br,0,0
bl,32'47''151,32'47''628,tr,0,0
bh,32'47''628,32'48''789,bl,0,0
fh,32'48''789,32'49''348,tr,0,0
fh,32'49''348,32'50''428,br,0,0
bl,32'50''428,32'50''907,tr,0,0
fh,32'50''907,32'51''714,br,0,0
bl,32'51''714,32'52''669,tr,0,0
fh,32'52''669,32'54''429,bl,0,0
fl,32'54''429,32'55''028,tr,0,0
fh,32'55''028,32'55''627,br,0,0
bl,32'55''627,32'56''348,tl,0,0
fh,32'56''348,32'57''629,bl,0,0
bh,32'57''629,32'58''189,tl,0,0
fh,32'58''189,32'59''068,br,0,0
bh,32'59''068,32'59''469,tl,0,0
fl,32'59''469,33'00''229,br,0,0
fh,33'00''229,33'01''548,tl,0,0
fl,33'01''548,33'02''749,bl,0,1
bl,33'33''950,33'34''869,br,1,0
bh,33'34''869,33'35''245,tl,0,0
bl,33'35''245,33'35''868,bl,0,0
fh,33'35''868,33'36''668,tl,0,0
fl,33'36''668,33'37''388,br,0,0
fh,33'37''388,33'38''108,tr,0,1
fl,33'38''108,33'38''949,br,0,0
bl,34'03''109,34'04''055,tl,1,0
fh,34'04''055,34'04''761,br,0,0
fh,34'04''761,34'05''228,tr,0,1
fh,34'05''228,34'05''549,br,0,0
bl,34'22''648,34'24''150,tr,1,0
fh,34'24''150,34'24''949,bl,0,1
bl,34'44''828,34'46''401,bl,1,0
fh,34'46''401,34'46''788,tr,0,1
fh,34'46''788,34'47''349,bl,0,0
bl,35'07''299,35'08''030,tl,1,0
fh,35'08''030,35'09''029,br,0,0
bl,35'09''029,35'09''548,tr,0,0
fh,35'09''548,35'10''613,bl,0,0
fl,35'10''613,35'11''388,tr,0,0
fh,35'11''388,35'12''630,br,0,0
bl,35'12''630,35'13''068,tr,0,0
fh,35'13''068,35'14''028,bl,0,0
bl,35'14''028,35'14''469,tl,0,0
fh,35'14''469,35'15''109,bl,0,0
fh,35'15''109,35'15''868,tl,0,0
fh,35'15''868,35'16''829,br,0,0
bh,35'16''829,35'17''268,tr,0,1
bh,35'17''268,35'17''869,bl,0,0
bl,35'52''969,35'53''908,tr,1,0
fh,35'53''908,35'54''868,bl,0,1
fh,35'54''868,35'55''269,tr,0,0
bl,37'00''960,37'01''412,br,1,0
bh,37'01''412,37'01''759,tl,0,0
bh,37'01''759,37'02''079,bl,0,0
fh,37'02''079,37'02''798,tl,0,0
bl,37'02''798,37'03''639,bl,0,0
fh,37'03''639,37'04''520,tl,0,0
bl,37'04''520,37'04''999,br,0,0
fh,37'04''999,37'05''678,tr,0,0
bh,37'05''678,37'05''959,br,0,0
fh,37'05''959,37'07''279,tr,0,0
bl,37'07''279,37'07''598,br,0,0
fh,37'07''598,37'08''199,tl,0,1
bl,37'08''199,37'08''799,bl,0,0
bl,38'09''445,38'10''001,tl,1,0
fh,38'10''001,38'10''398,br,0,0
fh,38'10''398,38'10''958,tl,0,0
bl,38'10''958,38'11''640,bl,0,0
fh,38'11''640,38'12''799,tl,0,0
fl,38'12''799,38'13''599,bl,0,0
fh,38'13''599,38'13''839,tl,0,0
bh,38'13''839,38'14''159,bl,0,0
fh,38'14''159,38'14''879,tl,0,0
fl,38'14''879,38'15''534,bl,0,0
fh,38'15''534,38'17''199,tl,0,1
fl,38'17''199,38'17''719,br,0,0
bl,38'40''160,38'41''259,tr,1,0
fh,38'41''259,38'41''819,bl,0,0
bh,38'41''819,38'42''399,tl,0,0
bl,38'42''399,38'43''239,bl,0,0
fh,38'43''239,38'44''558,tl,0,0
bl,38'44''558,38'44''919,br,0,0
fh,38'44''919,38'45''439,tl,0,0
bl,38'45''439,38'45''879,br,0,0
bh,38'45''879,38'46''478,tr,0,0
bl,38'46''478,38'46''789,br,0,0
fh,38'46''789,38'47''916,tr,0,0
bl,38'47''916,38'48''255,br,0,0
fh,38'48''255,38'49''360,tl,0,0
fh,38'49''360,38'49''799,bl,0,0
fh,38'49''799,38'50''348,tl,0,0
fl,38'50''348,38'50''919,bl,0,0
fh,38'50''919,38'51''748,tr,0,1
bl,38'51''748,38'52''159,br,0,0
bl,39'14''279,39'15''998,tl,1,0
bh,39'15''998,39'16''438,br,0,0
bh,39'16''438,39'17''038,tr,0,0
bh,39'17''038,39'17''558,bl,0,0
fh,39'17''558,39'18''037,tl,0,0
fl,39'18''037,39'18''558,bl,0,0
fh,39'18''558,39'19''159,tl,0,0
fl,39'19''159,39'19''919,br,0,0
bh,39'19''919,39'20''639,tr,0,0
fh,39'20''639,39'21''278,br,0,0
bl,39'21''278,39'22''039,tr,0,0
fh,39'22''039,39'23''923,br,0,0
fl,39'23''923,39'24''438,tr,0,0
fh,39'24''438,39'25''247,br,0,0
bl,39'25''247,39'25''679,tr,0,0
fh,39'25''679,39'26''678,br,0,1
bl,39'26''678,39'27''118,tr,0,0
bl,40'06''121,40'07''585,bl,1,0
fh,40'07''585,40'08''079,tr,0,0
bl,40'08''079,40'08''481,br,0,0
bh,40'08''481,40'09''239,tr,0,0
bh,40'09''239,40'09''480,br,0,0
fh,40'09''480,40'10''679,tr,0,0
bh,40'10''679,40'11''046,br,0,0
bh,40'11''046,40'11''959,tr,0,0
fh,40'11''959,40'13''599,br,0,0
fl,40'13''599,40'14''161,tr,0,0
fh,40'14''161,40'14''879,br,0,0
fh,40'14''879,40'15''320,tr,0,0
fh,40'15''320,40'15''879,br,0,0
fh,40'15''879,40'16''479,tr,0,0
fh,40'16''479,40'17''439,br,0,0
fh,40'17''439,40'17''880,tr,0,0
fh,40'17''880,40'18''280,br,0,0
bh,40'18''280,40'18''720,tr,0,0
bh,40'18''720,40'19''479,bl,0,1
fl,40'19''479,40'20''400,tl,0,0
bl,41'00''381,41'02''119,br,1,0
bh,41'02''119,41'02''639,tl,0,0
bh,41'02''639,41'03''199,bl,0,0
fh,41'03''199,41'03''520,tr,0,1
fl,41'03''520,41'03''880,br,0,0
bl,41'25''120,41'26''759,tr,1,0
fh,41'26''759,41'27''199,bl,0,0
bh,41'27''199,41'27''639,tr,0,1
fh,41'27''639,41'27''880,bl,0,0
