name,start,end,position,first,score
bl,0:11'36''412,0:11'37''406,bl,1,0
fh,0:11'37''406,0:11'37''758,tr,0,0
fh,0:11'37''758,0:11'37''920,bl,0,0
fh,0:11'37''920,0:11'38''638,tl,0,0
fh,0:11'38''638,0:11'38''958,br,0,0
bh,0:11'38''958,0:11'39''520,tr,0,0
fh,0:11'39''520,0:11'40''120,bl,0,0
bl,0:11'40''120,0:11'40''678,tl,0,0
bh,0:11'40''678,0:11'41''159,bl,0,0
bl,0:11'41''159,0:11'42''119,tr,0,0
bl,0:12'06''638,0:12'07''618,br,1,0
fl,0:12'07''618,0:12'07''959,tl,0,0
bl,0:12'26''426,0:12'27''876,bl,1,0
fh,0:12'27''876,0:12'28''302,tr,0,0
fh,0:12'28''302,0:12'28''674,br,0,0
bh,0:12'28''674,0:12'29''427,tr,0,0
fh,0:12'29''427,0:12'29''862,br,0,0
bh,0:12'29''862,0:12'30''602,tr,0,0
fh,0:12'30''602,0:12'30''982,bl,0,0
bl,0:12'52''749,0:12'53''439,br,1,0
bh,0:12'53''439,0:12'53''869,tl,0,0
bh,0:12'53''869,0:12'54''078,bl,0,0
bh,0:12'54''078,0:12'54''478,t,0,0
bl,0:13'09''559,0:13'10''439,bl,1,0
fh,0:13'10''439,0:13'10''918,tr,0,0
bh,0:13'10''918,0:13'11''275,bl,0,0
bh,0:13'11''275,0:13'12''159,tr,0,0
fh,0:13'12''159,0:13'12''800,br,0,0
fh,0:13'12''800,0:13'13''399,tr,0,0
bh,0:13'13''399,0:13'13''878,br,0,0
bh,0:13'13''878,0:13'14''321,tr,0,0
fh,0:13'14''321,0:13'15''115,br,0,0
bh,0:13'15''115,0:13'15''719,tr,0,0
fh,0:13'15''719,0:13'16''278,br,0,0
bl,0:13'16''278,0:13'17''279,tr,0,0
fh,0:13'17''279,0:13'18''798,bl,0,0
bh,0:13'18''798,0:13'19''559,tr,0,0
fh,0:13'19''559,0:13'19''999,br,0,0
bh,0:13'19''999,0:13'20''439,tl,0,0
fh,0:13'20''439,0:13'20''840,bl,0,0
fh,0:13'20''840,0:13'21''399,tr,0,0
fh,0:13'21''399,0:13'21''593,br,0,0
bl,0:13'57''359,0:13'58''199,br,1,0
bh,0:13'58''199,0:13'58''678,tl,0,0
bh,0:13'58''678,0:13'58''971,br,0,0
bh,0:13'58''971,0:13'59''599,tl,0,0
bl,0:15'08''148,0:15'09''598,br,1,0
fh,0:15'09''598,0:15'10''118,tr,0,0
bh,0:15'10''118,0:15'10''398,bl,0,0
fh,0:15'10''398,0:15'10''920,tr,0,0
fh,0:15'10''920,0:15'11''398,br,0,0
bh,0:15'11''398,0:15'12''039,tr,0,0
bh,0:15'12''039,0:15'12''678,bl,0,0
fh,0:15'12''678,0:15'13''399,tl,0,0
bh,0:15'13''399,0:15'14''158,bl,0,0
fh,0:15'14''158,0:15'14''599,tl,0,0
fh,0:15'14''599,0:15'15''119,bl,0,0
fh,0:15'15''119,0:15'15''720,tr,0,0
fh,0:15'15''720,0:15'16''198,br,0,0
bl,0:15'33''788,0:15'34''518,bl,1,0
bh,0:15'34''518,0:15'34''998,tl,0,0
bh,0:15'34''998,0:15'35''478,bl,0,0
fh,0:15'35''478,0:15'36''558,tr,0,0
bh,0:15'36''558,0:15'36''878,bl,0,0
fh,0:15'36''878,0:15'38''518,tl,0,0
bh,0:15'38''518,0:15'38''919,bl,0,0
fh,0:15'38''919,0:15'39''838,tl,0,0
bl,0:15'39''838,0:15'40''706,bl,0,0
bl,0:15'58''980,0:15'59''960,tr,1,0
bh,0:15'59''960,0:16'00''240,br,0,0
bl,0:16'00''240,0:16'00''919,tr,0,0
fh,0:16'00''919,0:16'02''199,bl,0,0
bh,0:16'02''199,0:16'02''718,tl,0,0
bl,0:16'21''533,0:16'22''519,br,1,0
fh,0:16'22''519,0:16'22''918,tr,0,0
fh,0:16'22''918,0:16'23''160,br,0,0
fh,0:16'23''160,0:16'23''998,tl,0,0
bl,0:16'23''998,0:16'24''628,bl,0,0
fh,0:16'24''628,0:16'28''118,tl,0,0
bh,0:16'28''118,0:16'26''748,bl,0,0
fh,0:16'26''748,0:16'27''478,tl,0,0
fl,0:16'27''478,0:16'28''078,br,0,0
fh,0:16'28''078,0:16'29''398,tr,0,0
bl,0:16'29''398,0:16'30''043,br,0,0
fh,0:16'30''043,0:16'30''477,tr,0,0
bl,0:16'30''477,0:16'31''003,br,0,0
fh,0:16'31''003,0:16'31''639,tl,0,0
fl,0:16'31''639,0:16'32''318,bl,0,0
fh,0:16'32''318,0:16'33''595,tl,0,0
bh,0:16'33''595,0:16'34''086,bl,0,0
bh,0:16'34''086,0:16'34''958,tr,0,0
fh,0:16'34''958,0:16'35''681,br,0,0
bh,0:16'35''681,0:16'36''158,tr,0,0
fh,0:16'36''158,0:16'36''798,br,0,0
bl,0:17'07''338,0:17'08''438,tr,1,0
fl,0:17'08''438,0:17'08''802,bl,0,0
fh,0:17'08''802,0:17'09''238,tl,0,0
fh,0:17'09''238,0:17'09''598,br,0,0
bl,0:17'09''598,0:17'10''318,tr,0,0
fh,0:17'10''318,0:17'11''148,br,0,0
fh,0:17'11''148,0:17'11''638,tr,0,0
fl,0:17'11''638,0:17'12''364,br,0,0
bh,0:17'12''364,0:17'12''878,tr,0,0
fl,0:17'12''878,0:17'13''718,bl,0,0
fh,0:17'13''718,0:17'14''399,tl,0,0
bh,0:17'14''399,0:17'14''958,bl,0,0
fh,0:17'14''958,0:17'15''800,tr,0,0
bl,0:17'39''274,0:17'40''238,tr,1,0
fh,0:17'40''238,0:17'40''478,br,0,0
bl,0:17'40''478,0:17'40''958,tr,0,0
bh,0:17'40''958,0:17'41''638,bl,0,0
fh,0:17'41''638,0:17'42''074,tr,0,0
fh,0:17'42''074,0:17'42''644,br,0,0
fh,0:17'42''644,0:17'43''198,tl,0,0
bh,0:17'43''198,0:17'43''838,bl,0,0
bl,0:17'43''838,0:17'44''838,tr,0,0
fh,0:17'44''838,0:17'45''397,br,0,0
bl,0:17'45''397,0:17'46''198,tr,0,0
fh,0:17'46''198,0:17'46''402,bl,0,0
fh,0:17'46''402,0:17'46''918,tl,0,0
bh,0:17'46''918,0:17'47''598,bl,0,0
bl,0:18'08''323,0:18'09''353,bl,1,0
fl,0:18'09''353,0:18'09''398,tl,0,0
bh,0:18'09''398,0:18'10''080,bl,0,0
fl,0:18'10''080,0:18'10''798,tl,0,0
fh,0:18'10''798,0:18'11''469,bl,0,0
fl,0:18'11''469,0:18'12''158,tl,0,0
bh,0:18'12''158,0:18'12''678,bl,0,0
fl,0:18'12''678,0:18'13''558,tr,0,0
fh,0:18'13''558,0:18'14''558,bl,0,0
bl,0:18'35''328,0:18'36''128,br,1,0
fl,0:18'36''128,0:18'36''439,tr,0,0
fh,0:18'36''439,0:18'37''078,bl,0,0
fl,0:18'37''078,0:18'37''353,tl,0,0
fh,0:18'37''353,0:18'37''918,bl,0,0
bh,0:18'37''918,0:18'38''478,tl,0,0
bh,0:18'38''478,0:18'39''123,bl,0,0
fh,0:18'39''123,0:18'40''038,tr,0,0
bl,0:18'40''038,0:18'40''558,br,0,0
bl,0:19'14''152,0:19'15''070,bl,1,0
bh,0:19'15''070,0:19'15''402,tl,0,0
bh,0:19'15''402,0:19'15''759,bl,0,0
bh,0:19'15''759,0:19'16''279,tr,0,0
fl,0:19'16''279,0:19'17''198,br,0,0
bl,0:19'34''099,0:19'35''029,tr,1,0
fl,0:19'35''029,0:19'35''358,bl,0,0
bh,0:19'35''358,0:19'36''078,tr,0,0
fl,0:19'36''078,0:19'37''004,br,0,0
fh,0:19'37''004,0:19'38''199,tl,0,0
bh,0:19'38''199,0:19'39''318,bl,0,0
bl,0:19'39''318,0:19'39''998,tr,0,0
fh,0:19'39''998,0:19'41''358,bl,0,0
fl,0:19'41''358,0:19'41''878,tr,0,0
fh,0:19'41''878,0:19'42''638,br,0,0
bl,0:19'42''638,0:19'43''598,tr,0,0
fh,0:19'43''598,0:19'44''404,bl,0,0
bl,0:19'44''404,0:19'44''999,tl,0,0
bh,0:19'44''999,0:19'45''481,bl,0,0
bl,0:20'06''463,0:20'07''434,tr,1,0
bh,0:20'07''434,0:20'07''918,br,0,0
bh,0:20'07''918,0:20'08''564,tr,0,0
bh,0:20'08''564,0:20'09''238,bl,0,0
bl,0:20'09''238,0:20'10''123,tr,0,0
fh,0:20'10''123,0:20'11''560,bl,0,0
fl,0:20'11''560,0:20'12''180,tl,0,0
fh,0:20'12''180,0:20'13''158,br,0,0
bh,0:20'13''158,0:20'13''718,tl,0,0
fh,0:20'13''718,0:20'14''158,bl,0,0
bl,0:20'32''037,0:20'33''067,br,1,0
fh,0:20'33''067,0:20'33''399,tr,0,0
bh,0:20'33''399,0:20'33''920,bl,0,0
bh,0:20'33''920,0:20'34''437,tr,0,0
bl,0:20'34''437,0:20'35''126,bl,0,0
fh,0:20'35''126,0:20'35''877,tl,0,0
bl,0:20'35''877,0:20'36''878,bl,0,0
fh,0:20'36''878,0:20'38''557,tl,0,0
bl,0:20'38''557,0:20'39''078,bl,0,0
fh,0:20'39''078,0:20'39''641,tl,0,0
bl,0:21'15''894,0:21'16''074,tr,1,0
fl,0:21'16''074,0:21'16''378,bl,0,0
bl,0:21'23''755,0:21'24''755,tl,1,0
fl,0:21'24''755,0:21'25''158,bl,0,0
bl,0:21'34''172,0:21'35''172,br,1,0
bh,0:21'35''172,0:21'35''478,tr,0,0
bh,0:21'35''478,0:21'35''920,br,0,0
bh,0:21'35''920,0:21'36''403,tl,0,0
fh,0:21'36''403,0:21'36''759,bl,0,0
fh,0:21'36''759,0:21'37''238,tr,0,0
fl,0:21'37''238,0:21'37''517,br,0,0
bl,0:22'08''658,0:22'09''758,bl,1,0
fl,0:22'09''758,0:22'10''118,tl,0,0
bl,0:22'10''118,0:22'10''718,bl,0,0
fh,0:22'10''718,0:22'11''198,tr,0,0
bl,0:22'25''788,0:22'26''278,br,1,0
fl,0:22'26''278,0:22'26''645,tr,0,0
fl,0:22'26''645,0:22'27''281,br,0,0
fh,0:22'27''281,0:22'27''878,tr,0,0
fh,0:22'27''878,0:22'28''597,br,0,0
bh,0:22'28''597,0:22'29''321,tr,0,0
fh,0:22'29''321,0:22'29''638,bl,0,0
fl,0:22'29''638,0:22'29''949,tr,0,0
bl,0:22'44''936,0:22'45''918,tl,1,0
fl,0:22'45''918,0:22'46''318,bl,0,0
bh,0:22'46''318,0:22'46''758,tl,0,0
fh,0:22'46''758,0:22'47''088,tl,0,0
bh,0:22'47''088,0:22'47''636,bl,0,0
fh,0:22'47''636,0:22'48''194,tr,0,0
bh,0:22'48''194,0:22'49''000,tl,0,0
fh,0:22'49''000,0:22'49''278,bl,0,0
bh,0:22'49''278,0:22'49''678,tl,0,0
bl,0:23'03''258,0:23'04''918,tr,1,0
fh,0:23'04''918,0:23'05''278,bl,0,0
fh,0:23'05''278,0:23'05''878,tl,0,0
bl,0:23'21''036,0:23'22''089,tr,1,0
bh,0:23'22''089,0:23'22''641,br,0,1
bl,0:23'22''641,0:23'23''203,tr,0,0
bl,0:25'42''368,0:25'43''438,tr,1,0
fl,0:25'43''438,0:25'43''563,br,0,0
bh,0:25'43''563,0:25'43''998,tr,0,0
bl,0:25'43''998,0:25'44''598,br,0,0
fh,0:25'44''598,0:25'45''685,tr,0,0
bl,0:25'45''685,0:25'46''198,br,0,0
bl,0:26'04''287,0:26'05''252,bl,1,0
fl,0:26'05''252,0:26'05''638,tr,0,0
fh,0:26'05''638,0:26'06''283,br,0,0
bl,0:26'06''283,0:26'07''358,tl,0,0
fh,0:26'07''358,0:26'08''318,bl,0,0
bl,0:26'08''318,0:26'08''838,tl,0,0
fh,0:26'08''838,0:26'09''589,br,0,0
fl,0:26'09''589,0:26'10''152,tr,0,0
fh,0:26'10''152,0:26'11''360,br,0,0
bl,0:26'42''247,0:26'43''238,bl,1,0
bh,0:26'43''238,0:26'43''798,tl,0,0
bh,0:26'43''798,0:26'44''160,l,0,0
bl,0:26'51''639,0:26'52''559,tr,1,0
fh,0:26'52''559,0:26'53''078,bl,0,0
bl,0:26'53''078,0:26'53''558,tl,0,0
bl,0:27'10''360,0:27'11''110,bl,1,0
fl,0:27'11''110,0:27'11''558,tr,0,0
bl,0:27'11''558,0:27'12''438,bl,0,0
fh,0:27'12''438,0:27'12''881,tl,0,0
bl,0:27'28''742,0:27'29''718,tr,1,0
fh,0:27'29''718,0:27'30''038,br,0,0
bh,0:27'30''038,0:27'30''679,tr,0,0
fh,0:27'30''679,0:27'31''161,br,0,0
bh,0:27'31''161,0:27'31''762,tr,0,0
fh,0:27'31''762,0:27'32''197,br,0,0
bh,0:27'32''197,0:27'32''638,tr,0,0
fh,0:27'32''638,0:27'33''000,bl,0,0
bl,0:27'53''143,0:27'54''503,tr,1,0
fl,0:27'54''503,0:27'54''842,bl,0,0
fl,0:27'54''842,0:27'55''478,tl,0,0
fh,0:27'55''478,0:27'56''124,bl,0,0
bl,0:27'56''124,0:27'56''598,tl,0,0
fh,0:27'56''598,0:27'57''199,bl,0,0
bl,0:28'19''979,0:28'20''918,bl,1,0
fl,0:28'20''918,0:28'21''319,tl,0,0
bl,0:28'21''319,0:28'22''243,br,0,0
fh,0:28'22''243,0:28'23''478,tr,0,0
bl,0:28'23''478,0:28'23''918,br,0,0
bh,0:28'23''918,0:28'24''835,tr,0,0
bl,0:28'40''127,0:28'41''137,tr,1,0
bl,0:28'41''137,0:28'41''759,br,0,0
bh,0:28'41''759,0:28'42''158,tr,0,0
bl,0:28'42''158,0:28'43''158,bl,0,0
bl,0:28'56''436,0:28'57''455,tl,1,0
fl,0:28'57''455,0:28'57''795,bl,0,0
fl,0:28'57''795,0:28'58''679,tl,0,0
fh,0:28'58''679,0:28'59''679,bl,0,0
bl,0:28'59''679,0:29'00''322,tl,0,0
fh,0:29'00''322,0:29'00''878,bl,0,0
fh,0:29'00''878,0:29'01''478,tl,0,0
fh,0:29'01''478,0:29'02''636,bl,0,0
bh,0:29'02''636,0:29'03''243,tl,0,0
bh,0:29'03''243,0:29'03''722,bl,0,0
fh,0:29'03''722,0:29'04''118,tl,0,0
fh,0:29'04''118,0:29'04''557,bl,0,0
fl,0:29'04''557,0:29'05''562,tl,0,0
fh,0:29'05''562,0:29'06''278,br,0,0
bl,0:29'27''414,0:29'28''412,br,1,0
fl,0:29'28''412,0:29'28''478,tr,0,0
bh,0:29'28''478,0:29'29''125,bl,0,0
fl,0:29'29''125,0:29'29''803,tl,0,0
bl,0:29'29''803,0:29'30''678,bl,0,0
bh,0:29'30''678,0:29'31''559,tr,0,0
fh,0:29'31''559,0:29'32''239,br,0,0
bh,0:29'32''239,0:29'32''638,tr,0,0
fl,0:29'32''638,0:29'33''403,br,0,0
bl,0:30'04''278,0:30'05''358,bl,1,0
bl,0:30'05''358,0:30'05''878,tl,0,0
bh,0:30'05''878,0:30'06''359,bl,0,0
fh,0:30'06''359,0:30'06''958,tr,0,0
fl,0:30'06''958,0:30'07''678,br,0,0
fl,0:30'07''678,0:30'08''560,tl,0,0
fh,0:30'08''560,0:30'09''758,br,0,0
bl,0:30'09''758,0:30'10''198,tr,0,0
bl,0:30'36''788,0:30'37''998,br,1,0
bh,0:30'37''998,0:30'38''238,tr,0,0
bl,0:30'38''238,0:30'39''158,bl,0,0
fh,0:30'39''158,0:30'40''798,tr,0,0
fh,0:30'40''798,0:30'42''198,br,0,0
bl,0:31'05''138,0:31'06''137,bl,1,0
fl,0:31'06''137,0:31'06''518,tl,0,0
bh,0:31'06''518,0:31'07''083,bl,0,0
fh,0:31'07''083,0:31'07''638,tl,0,0
bl,0:31'07''638,0:31'08''518,bl,0,0
fh,0:31'08''518,0:31'09''164,tl,0,0
bl,0:31'09''164,0:31'10''118,bl,0,0
fl,0:31'10''118,0:31'10''679,tl,0,0
fh,0:31'10''679,0:31'11''471,bl,0,0
fh,0:31'11''471,0:31'11''999,tl,0,0
bl,0:31'31''748,0:31'32''598,tr,1,0
fh,0:31'32''598,0:31'33''078,br,0,0
fl,0:31'33''078,0:31'33''678,tl,0,0
fh,0:31'33''678,0:31'34''518,bl,0,0
fh,0:31'34''518,0:31'35''040,tr,0,0
fh,0:31'35''040,0:31'35''358,bl,0,0
bh,0:31'35''358,0:31'35''838,tl,0,0
fh,0:31'35''838,0:31'36''439,bl,0,0
bh,0:31'36''439,0:31'37''004,tl,0,0
bl,0:31'37''004,0:31'37''878,bl,0,0
fh,0:31'37''878,0:31'38''919,tr,0,0
fl,0:31'38''919,0:31'39''468,br,0,0
bh,0:31'39''468,0:21'40''158,tr,0,0
fl,0:21'40''158,0:31'41''158,br,0,0
fh,0:31'41''158,0:31'42''190,tr,0,0
fl,0:31'42''190,0:31'43''038,br,0,0
fh,0:31'43''038,0:31'44''435,tr,0,0
bh,0:31'44''435,0:31'45''116,bl,0,0
fh,0:31'45''116,0:31'46''518,tr,0,0
bl,0:32'09''354,0:32'10''604,tr,1,0
fh,0:32'10''604,0:32'10''998,bl,0,0
fh,0:32'10''998,0:32'11''558,tl,0,0
bh,0:32'11''558,0:32'12''558,bl,0,0
fh,0:32'12''558,0:32'12''639,tl,0,0
bl,0:32'12''639,0:32'13''439,bl,0,0
bh,0:32'13''439,0:32'14''158,tr,0,0
bl,0:32'14''158,0:32'14''881,bl,0,0
fh,0:32'14''881,0:32'15''838,tl,0,0
bh,0:32'15''838,0:32'15''398,br,0,0
bl,0:32'47''271,0:32'48''278,bl,1,0
fl,0:32'48''278,0:32'48''718,tr,0,0
fl,0:32'48''718,0:32'49''278,bl,0,0
fh,0:32'49''278,0:32'49''758,tl,0,0
bl,0:32'49''758,0:32'50''115,bl,0,0
bh,0:32'50''115,0:32'50''597,tr,0,0
bh,0:32'50''597,0:32'51''118,bl,0,0
bh,0:32'51''118,0:32'51''678,tr,0,0
bh,0:32'51''678,0:32'52''203,bl,0,0
bh,0:32'52''203,0:32'53''038,tr,0,0
fh,0:32'53''038,0:32'53''519,br,0,0
bh,0:32'53''519,0:32'53''998,tr,0,0
bh,0:32'53''998,0:32'54''558,bl,0,0
bh,0:32'54''558,0:32'55''118,tl,0,0
bh,0:32'55''118,0:32'55''519,bl,0,0
bl,0:32'55''519,0:32'55''918,tl,0,0
fh,0:32'55''918,0:32'56''482,br,0,0
bl,0:32'56''482,0:32'57''038,tl,0,0
fh,0:32'57''038,0:32'57''510,br,0,0
bl,0:32'57''510,0:32'58''164,tl,0,0
fh,0:32'58''164,0:32'58''758,br,0,0
bl,0:32'58''758,0:32'59''278,tr,0,0
fh,0:32'59''278,0:33'00''278,bl,0,0
bh,0:33'00''278,0:33'00''793,tl,0,0
fh,0:33'00''793,0:33'01''318,bl,0,0
bh,0:33'01''318,0:33'01''682,tl,0,0
bh,0:33'01''682,0:33'02''158,bl,0,0
bl,0:33'26''138,0:33'27''118,tr,1,0
bh,0:33'27''118,0:33'27''479,br,0,0
fh,0:33'27''479,0:33'27''798,tr,0,0
bl,0:33'27''798,0:33'28''877,br,0,0
fh,0:33'28''877,0:33'29''438,tr,0,0
bl,0:33'29''438,0:33'30''010,bl,0,0
fh,0:33'30''010,0:33'31''162,tr,0,0
bl,0:33'31''162,0:33'31''645,br,0,0
fh,0:33'31''645,0:33'32''203,tr,0,0
bl,0:33'32''203,0:33'33''118,bl,0,0
fh,0:33'33''118,0:33'34''998,tl,0,0
bh,0:33'34''998,0:33'35''638,bl,0,0
fl,0:33'35''638,0:33'36''283,tl,0,0
fl,0:33'36''283,0:33'36''838,bl,0,0
fh,0:33'36''838,0:33'37''678,tl,0,0
fh,0:33'37''678,0:33'38''238,bl,0,0
bh,0:33'38''238,0:33'38''638,tl,0,0
fh,0:33'38''638,0:33'39''631,bl,0,0
bh,0:33'39''631,0:33'39''878,tl,0,0
bh,0:33'39''878,0:33'40''620,br,0,0
bl,0:33'40''620,0:33'41''519,tr,0,0
bh,0:33'41''519,0:33'42''118,br,0,0
bh,0:33'42''118,0:33'42''673,tl,0,0
fh,0:33'42''673,0:33'43''518,bl,0,0
bh,0:33'43''518,0:33'44''198,tl,0,0
bh,0:33'44''198,0:33'44''679,br,0,0
fl,0:33'44''679,0:33'44''918,tr,0,0
fh,0:33'44''918,0:33'45''238,br,0,0
fl,0:33'45''238,0:33'45''665,tr,0,0
fh,0:33'45''665,0:33'46''117,br,0,0
bl,0:34'24''037,0:34'25''027,tr,1,0
fh,0:34'25''027,0:34'25''519,bl,0,0
bh,0:34'25''519,0:34'26''118,tr,0,0
fh,0:34'26''118,0:36'26''638,br,0,0
bl,0:34'42''987,0:34'43''477,tr,1,0
bl,0:36'08''878,0:36'09''878,tl,1,0
fl,0:36'09''878,0:36'10''118,bl,0,0
fh,0:36'10''118,0:36'10''138,tl,0,0
bh,0:36'10''138,0:36'11''078,bl,0,0
bh,0:36'11''078,0:36'12''478,tr,0,0
fh,0:36'12''478,0:36'13''158,br,0,0
bh,0:36'13''158,0:36'13''168,tl,0,0
fh,0:36'13''168,0:36'14''118,br,0,0
fh,0:36'14''118,0:36'14''600,tl,0,0
bh,0:36'14''600,0:36'15''399,bl,0,0
fh,0:36'15''399,0:36'16''038,tl,0,0
bh,0:36'16''038,0:36'16''602,bl,0,0
fl,0:36'16''602,0:36'17''329,tl,0,0
bh,0:36'17''329,0:36'17''882,bl,0,0
fh,0:36'17''882,0:36'18''518,tl,0,0
fl,0:36'18''518,0:36'19''479,br,0,0
fh,0:36'19''479,0:36'19''922,tr,0,0
bh,0:36'19''922,0:36'20''396,bl,0,0
fh,0:36'20''396,0:36'20''923,tl,0,0
bl,0:36'20''923,0:36'21''438,bl,0,0
fh,0:36'21''438,0:36'22''257,tl,0,0
bh,0:36'22''257,0:36'22''961,br,0,0
bh,0:36'22''961,0:36'23''644,tr,0,0
fh,0:36'23''644,0:36'24''446,br,0,0
bl,0:36'24''446,0:36'25''039,tr,0,0
fh,0:36'25''039,0:36'25''559,bl,0,0
fl,0:36'25''559,0:36'26''879,tl,0,0
bl,0:36'53''638,0:36'54''674,bl,1,0
bh,0:36'54''674,0:36'55''158,tl,0,0
bh,0:36'55''158,0:36'55''638,bl,0,0
fh,0:36'55''638,0:36'56''238,tl,0,0
bh,0:36'56''238,0:36'56''838,bl,0,0
fh,0:36'56''838,0:36'57''318,tl,0,0
fh,0:36'57''318,0:36'57''958,br,0,0
fh,0:36'57''958,0:36'58''289,tl,0,0
bl,0:37'19''471,0:37'20''461,br,1,0
fh,0:37'20''461,0:37'20''718,tr,0,0
fh,0:37'20''718,0:37'21''201,bl,0,0
fh,0:37'21''201,0:37'21''839,tl,0,0
bl,0:37'21''839,0:37'22''677,bl,0,0
fh,0:37'22''677,0:37'23''278,tl,0,0
bh,0:37'23''278,0:37'23''808,br,0,0
bh,0:37'23''808,0:37'24''398,tr,0,0
fh,0:37'24''398,0:37'24''958,br,0,0
bl,0:37'24''958,0:37'25''438,tr,0,0
bl,0:37'47''787,0:37'48''617,bl,1,0
bh,0:37'48''617,0:37'49''123,tl,0,0
