name,start,end,position,first,score
fh,08'15''370,08'15''690,tl,0,0
fh,08'15''690,08'16''090,bl,0,0
bh,08'16''090,08'16''450,tr,0,0
fh,08'16''450,08'16''810,bl,0,0
fh,08'16''810,08'17''211,tr,0,0
bl,08'17''211,08'17''608,br,0,0
fh,08'17''608,08'18''450,tr,0,0
fh,08'18''450,08'18''890,bl,0,0
bh,08'18''890,08'19''290,tl,0,0
fl,08'19''290,08'20''011,bl,0,0
fh,08'20''011,08'20''811,tl,0,0
bl,08'20''811,08'21''370,br,0,1
bl,08'41''365,08'42''412,br,1,1
fh,08'42''412,08'43''010,tr,0,0
bl,09'42''536,09'43''690,bl,1,0
fh,09'43''690,09'44''131,tr,0,0
fl,09'44''131,09'44''690,br,0,0
bh,09'44''690,09'45''290,tr,0,1
fl,09'45''290,09'45''889,br,0,0
bl,09'57''089,09'58''139,tr,1,0
fh,09'58''139,09'58''259,bl,0,0
fh,09'58''259,09'58''740,tr,0,0
fl,09'58''740,09'59''300,br,0,0
bh,09'59''300,10'00''059,tr,0,0
bh,10'00''059,10'00''819,br,0,0
bh,10'00''819,10'01''220,tr,0,0
bh,10'01''220,10'01''900,bl,0,1
bl,10'18''086,10'19''208,br,1,0
fh,10'19''208,10'19''739,tl,0,0
bh,10'19''739,10'20''299,bl,0,0
fh,10'20''299,10'20''374,tl,0,0
bl,10'20''374,10'20''818,bl,0,0
fh,10'20''818,10'21''219,tr,0,0
bl,10'21''219,10'21''819,bl,0,1
bl,10'36''014,10'37''020,bl,1,0
fh,10'37''020,10'37''460,tr,0,0
fh,10'37''460,10'37''819,br,0,0
fl,10'37''819,10'38''620,tl,0,0
fh,10'38''620,10'40''219,bl,0,0
bl,10'40''219,10'40''579,tl,0,0
fh,10'40''579,10'41''381,bl,0,1
fl,10'41''381,10'41''739,tl,0,0
bl,11'03''863,11'04''940,br,1,0
bh,11'04''940,11'05''339,tl,0,0
fl,11'05''339,11'05''900,bl,0,0
fh,11'05''900,11'06''779,tr,0,0
fh,11'06''779,11'07''899,br,0,0
bl,11'07''899,11'08''300,tl,0,1
fh,11'08''300,11'09''060,bl,0,0
bl,11'26''768,11'27''851,tl,1,0
bh,11'27''851,11'28''179,br,0,0
bl,11'28''179,11'28''619,tr,0,0
fh,11'28''619,11'29''819,bl,0,0
bl,11'29''819,11'30''259,tr,0,0
bh,11'30''259,11'30''819,br,0,0
bh,11'30''819,11'31''459,tr,0,0
bh,11'31''459,11'31''980,bl,0,0
fh,11'31''980,11'32''499,tr,0,1
fh,11'32''499,11'33''140,br,0,0
bl,11'50''212,11'51''275,tr,1,0
fh,11'51''275,11'51''779,bl,0,0
fh,11'51''779,11'52''260,tl,0,0
bh,11'52''260,11'52''899,bl,0,0
fh,11'52''899,11'53''300,tl,0,0
fh,11'53''300,11'53''820,bl,0,0
fl,11'53''820,11'54''459,tr,0,0
fh,11'54''459,11'55''420,br,0,0
bl,11'55''420,11'59''819,tr,0,0
fh,11'59''819,11'56''381,bl,0,1
fl,11'56''381,11'56''696,tl,0,0
bl,12'25''113,12'26''179,bl,1,0
fh,12'26''179,12'26''659,tr,0,0
fh,12'26''659,12'27''100,br,0,0
bh,12'27''100,12'27''460,tr,0,0
fh,12'27''460,12'27''979,br,0,0
bl,12'27''979,12'28''619,tl,0,0
bl,12'28''619,12'29''579,bl,0,0
fh,12'29''579,12'30''620,tr,0,0
fh,12'30''620,12'31''100,bl,0,0
fh,12'31''100,12'31''779,tl,0,1
bl,12'48''012,12'49''059,tl,1,0
fh,12'49''059,12'49''420,br,0,0
bl,12'49''420,12'50''019,tl,0,0
fh,12'50''019,12'51''339,br,0,1
fh,12'51''339,12'51''859,tr,0,0
bl,13'08''569,13'09''699,bl,1,0
bh,13'09''699,13'10''179,tl,0,0
bh,13'10''179,13'10''579,bl,0,1
bh,13'10''579,13'11''260,tr,0,0
bl,13'24''765,13'25''803,bl,1,0
fh,13'25''803,13'26''322,tr,0,0
bl,13'26''322,13'26''963,bl,0,0
fh,13'26''963,13'28''203,tr,0,0
bl,13'28''203,13'28''602,br,0,0
fh,13'28''602,13'29''242,tr,0,1
bl,13'29''242,13'29''722,bl,0,0
bl,13'52''263,13'53''300,tl,1,0
fh,13'53''300,13'54''402,br,0,0
fh,13'54''402,13'54''804,tr,0,1
bl,14'19''563,14'20''643,tl,1,0
bh,14'20''643,14'21''003,br,0,0
bl,14'21''003,14'21''803,tr,0,0
fh,14'21''803,14'23''242,bl,0,0
fl,14'23''242,14'23''801,tl,0,0
fh,14'23''801,14'24''883,bl,0,0
bl,14'24''883,14'25''283,tl,0,0
fh,14'25''283,14'25''643,bl,0,0
fl,14'25''643,14'26''042,tt,0,0
fh,14'26''042,14'26''802,br,0,0
fl,14'26''802,14'27''522,tl,0,0
fh,14'27''522,14'28''964,br,0,0
bl,14'28''964,14'29''362,tl,0,0
fh,14'29''362,14'29''923,bl,0,0
fl,14'29''923,14'30''323,tl,0,0
fh,14'30''323,14'31''163,br,0,0
bl,14'31''163,14'31''483,tl,0,0
fh,14'31''483,14'31''922,bl,0,1
bl,14'31''922,14'32''242,tl,0,0
bl,14'59''365,15'00''443,br,1,0
fh,15'00''443,15'00''882,tl,0,1
bl,15'15''369,15'16''403,tr,1,0
fh,15'16''403,15'16''802,bl,0,0
bh,15'16''802,15'17''283,tr,0,0
fh,15'17''283,15'17''883,br,0,0
fh,15'17''883,15'18''243,tr,0,1
fh,15'18''243,15'18''562,br,0,0
bl,15'42''436,15'43''522,tl,1,0
bh,15'43''522,15'43''882,bl,0,0
bh,15'43''882,15'44''322,tl,0,0
bh,15'44''322,15'44''922,bl,0,0
fh,15'44''922,15'45''562,tr,0,0
fh,15'45''562,15'46''002,bl,0,0
fl,15'46''002,15'46''883,tl,0,0
fh,15'46''883,15'47''363,br,0,1
fl,15'47''363,15'47''682,tl,0,0
bl,17'15''639,17'16''761,bl,1,0
fh,17'16''761,17'17''161,tr,0,0
bl,17'17''161,17'17''520,bl,0,0
fh,17'17''520,17'18''321,tl,0,0
bh,17'18''321,17'18''801,bl,0,1
fl,17'18''801,17'19''640,tl,0,0
bl,17'35''635,17'36''720,br,1,0
fh,17'36''720,17'37''040,tl,0,0
bl,17'37''040,17'37''881,bl,0,0
fh,17'37''881,17'39''801,tr,0,1
bl,17'54''236,17'55''361,tr,1,0
fh,17'55''361,17'55''720,bl,0,0
fh,17'55''720,17'56''200,tr,0,0
fh,17'56''200,17'56''680,br,0,0
fh,17'56''680,17'57''321,tl,0,0
fh,17'57''321,17'58''481,br,0,0
fh,17'58''481,17'59''481,tl,0,0
bh,17'59''481,17'59''882,br,0,0
fh,17'59''882,18'00''280,tr,0,1
fl,18'00''280,18'00''641,bl,0,0
bl,17'19''371,18'20''561,tl,1,0
fh,18'20''561,18'21''441,br,0,0
bl,18'21''441,18'21''841,tl,0,0
fh,18'21''841,18'22''360,br,0,1
bl,18'22''360,18'22''601,tr,0,0
bl,20'33''012,20'34''080,tl,1,0
fh,20'34''080,20'34''681,br,0,0
bh,20'34''681,20'35''272,tr,0,0
fh,20'35''272,20'35''558,br,0,0
fh,20'35''558,20'35''922,tl,0,0
bh,20'35''922,20'36''321,bl,0,0
bh,20'36''321,20'36''921,tr,0,0
fh,20'36''921,20'37''402,bl,0,0
bh,20'37''402,20'37''921,tl,0,0
bl,20'37''921,20'38''680,bl,0,0
fh,20'38''680,20'39''682,tl,0,1
bl,20'39''682,20'40''081,br,0,0
bl,20'53''326,20'54''480,tr,1,0
fh,20'54''480,20'54''962,bl,0,0
fh,20'54''962,20'55''402,tl,0,0
fh,20'55''402,20'55''802,bl,0,0
fh,20'55''802,20'56''282,tl,0,1
fl,20'56''282,20'56''561,br,0,0
bl,21'13''169,21'14''221,tr,1,0
fh,21'14''221,21'14''683,br,0,0
bh,21'14''683,21'15''162,tr,0,0
fh,21'15''162,21'16''120,bl,0,0
fh,21'16''120,21'16''522,tl,0,0
fh,21'16''522,21'16''921,br,0,0
bh,21'16''921,21'17''201,tr,0,0
bl,21'17''201,21'17''801,bl,0,1
bl,21'41''785,21'42''882,bl,1,0
fh,21'42''882,21'43''241,tr,0,0
bh,21'43''241,21'43''761,bl,0,0
fh,21'43''761,21'44''562,tl,0,0
fh,21'44''562,21'45''481,br,0,0
fl,21'45''481,21'46''282,tl,0,0
fh,21'46''282,21'46''922,br,0,0
bh,21'46''922,21'47''441,tr,0,0
fh,21'47''441,21'47''882,br,0,0
fh,21'47''882,21'48''162,tr,0,1
fh,21'48''162,21'48''722,br,0,0
bl,22'06''056,22'07''081,tr,1,0
fh,22'07''081,22'07''842,bl,0,0
bh,22'07''842,22'08''162,tl,0,0
bh,22'08''162,22'08''922,bl,0,0
fl,22'08''922,22'09''642,tl,0,0
fh,22'09''642,22'11''041,br,0,0
bh,22'11''041,22'11''442,tr,0,0
fh,22'11''442,22'12''642,bl,0,0
bh,22'12''642,22'13''201,tl,0,0
bh,22'13''201,22'13''802,bl,0,1
bl,22'13''802,22'14''721,tr,0,0
bl,22'35''863,22'36''990,br,1,1
bh,22'36''990,22'37''320,tl;,0,0
bl,22'47''896,22'48''962,bl,1,0
fh,22'48''962,22'49''441,tr,0,0
fh,22'49''441,22'49''881,bl,0,0
fl,22'49''881,22'50''441,tl,0,0
fh,22'50''441,22'51''882,bl,0,0
bh,22'51''882,22'52''281,tr,0,0
fh,22'52''281,22'52''719,br,0,0
fh,22'52''719,22'53''521,tr,0,0
fl,22'53''521,22'54''361,br,0,0
fh,22'54''361,22'56''041,tr,0,0
bl,22'56''041,22'56''602,br,0,0
fh,22'56''602,22'57''561,tr,0,0
bl,22'57''561,22'58''002,br,0,0
fh,22'58''002,22'58''562,tr,0,0
fl,22'58''562,22'58''961,br,0,0
fl,22'58''961,22'59''722,tl,0,0
fh,22'59''722,23'00''801,br,0,0
bh,23'00''801,23'01''122,tr,0,0
fh,23'01''122,23'01''642,br,0,0
fh,23'01''642,23'01''881,tr,0,0
fh,23'01''881,23'02''602,br,0,1
bl,23'28''569,23'29''642,bl,1,0
bh,23'29''642,23'30''163,tl,0,0
bh,23'30''163,23'30''562,bl,0,0
fl,23'30''562,23'31''083,tl,0,0
bh,23'31''083,23'32''762,br,0,0
fh,23'32''762,23'34''323,tl,0,0
bl,23'34''323,23'34''642,bl,0,0
fh,23'34''642,23'35''082,tl,0,0
bl,23'35''082,23'35''601,br,0,0
fh,23'35''601,23'37''081,tr,0,0
fl,23'37''081,23'37''882,br,0,0
fh,23'37''882,23'39''442,tr,0,1
fl,23'39''442,23'40''041,bl,0,0
bl,24'05''465,24'06''601,tl,1,0
bl,24'06''601,24'07''401,br,0,1
bl,24'19''465,24'20''562,bl,1,0
fh,24'20''562,24'20''842,tr,0,0
fl,24'20''842,24'21''322,bl,0,0
fl,24'21''322,24'22''082,tl,0,0
fh,24'22''082,24'22''761,bl,0,1
fh,24'22''761,24'23''402,tl,0,0
bl,24'55''432,24'56''522,bl,1,0
bh,24'56''522,24'57''042,tl,0,1
bl,24'57''042,24'57''683,bl,0,0
bl,25'15''436,25'16''562,tl,1,0
fh,25'16''562,25'17''001,bl,0,0
bl,25'17''001,25'17''602,tr,0,0
fh,25'17''602,25'18''641,bl,0,0
bl,25'18''641,25'19''041,tl,0,0
fh,25'19''041,25'19''921,bl,0,0
bl,25'19''921,25'20''402,tr,0,0
fh,25'20''402,25'20''961,br,0,0
bl,25'20''961,25'21''321,tl,0,0
fh,25'21''321,25'22''441,bl,0,0
fh,25'22''441,25'24''121,tr,0,0
fl,25'24''121,25'24''682,br,0,0
fh,25'24''682,25'25''122,tr,0,0
fl,25'25''122,25'25''642,br,0,0
bh,25'25''642,25'26''082,tr,0,0
fl,25'26''082,25'26''442,br,0,1
fl,25'26''442,25'27''321,tl,0,0
bl,26'25''875,26'26''964,bl,1,0
fh,26'26''964,26'27''326,tr,0,1
fl,26'27''326,26'28''045,br,0,0
bl,26'45''536,26'46''644,tl,1,0
fh,26'46''644,26'47''125,br,0,0
fl,26'47''125,26'47''605,tr,0,1
fh,26'47''605,26'47''965,br,0,0
bl,27'01''741,27'02''864,tr,1,0
fh,27'02''864,27'03''765,bl,0,0
fh,27'03''765,27'04''125,tr,0,0
fh,27'04''125,27'04''606,br,0,0
fl,27'04''606,27'04''965,tl,0,0
bh,27'04''965,27'05''445,br,0,0
fl,27'05''445,27'06''005,tl,0,0
bh,27'06''005,27'06''525,bl,0,0
fh,27'06''525,27'06''926,tr,0,0
fh,27'06''926,27'07''325,br,0,0
fh,27'07''325,27'07''846,tr,0,1
bl,27'25''633,27'26''796,tl,1,0
fh,27'26''796,27'27''205,br,0,0
fh,27'27''205,27'27''606,tr,0,0
fh,27'27''606,27'28''165,br,0,0
fl,27'28''165,27'28''445,tr,0,1
bl,27'45''811,27'46''965,tr,1,0
fh,27'46''965,27'47''525,bl,0,0
bh,27'47''525,27'48''045,tr,0,0
fh,27'48''045,27'48''605,br,0,0
fh,27'48''605,27'49''166,tr,0,1
fh,27'49''166,27'49''526,br,0,0
bl,28'05''721,28'06''964,tl,1,0
fh,28'06''964,28'07''486,br,0,0
bl,28'07''486,28'28''085,tr,0,0
fh,28'28''085,28'08''565,br,0,1
fh,28'08''565,28'08''886,tl,0,0
bl,28'50''013,28'51''045,br,1,0
bh,28'51''045,28'51''445,tl,0,0
bh,28'51''445,28'51''805,bl,0,1
fh,28'51''805,28'52''485,tl,0,0
bl,29'04''202,29'05''403,bl,1,0
fh,29'05''403,29'05''766,tr,0,0
fh,29'05''766,29'06''046,br,0,0
fh,29'06''046,29'06''486,tl,0,0
fl,29'06''486,29'07''046,br,0,0
fh,29'07''046,29'08''845,tr,0,1
bl,30'10''023,30'11''053,tr,1,0
fh,30'11''053,30'11''532,bl,0,0
bh,30'11''532,30'11''892,tl,0,0
fh,30'11''892,30'12''254,bl,0,0
fh,30'12''254,30'12''933,tr,0,1
bl,30'46''421,30'47''613,tl,1,0
bh,30'47''613,30'48''012,br,0,0
bl,30'48''012,30'48''893,tr,0,0
bh,30'48''893,30'49''612,br,0,1
bl,31'02''200,31'03''293,bl,1,0
bl,31'17''012,31'18''053,tr,1,0
fh,31'18''053,31'18''413,bl,0,1
fh,31'18''413,31'18''812,tl,0,0
bl,31'30''571,31'31''618,bl,1,0
fh,31'31''618,31'32''012,tr,0,0
fl,31'32''012,31'32''410,bl,0,0
fh,31'32''410,31'32''973,tr,0,0
fh,31'32''973,31'33''652,bl,0,0
bl,31'33''652,31'33''973,tr,0,0
fh,31'33''973,31'34''373,bl,0,0
bl,31'34''373,31'35''053,tr,0,0
fh,31'35''053,31'36''692,br,0,0
bl,31'36''692,31'37''052,tr,0,0
fh,31'37''052,31'37''892,bl,0,0
fh,31'37''892,31'38''253,tl,0,1
fh,31'38''253,31'38''693,br,0,0
bl,32'02''561,32'03''612,tl,1,0
bh,32'03''612,32'03''918,br,0,0
bl,32'03''918,32'04''772,tr,0,0
fh,32'04''772,32'06''452,bl,0,0
bl,32'06''452,32'06''892,tl,0,0
fh,32'06''892,32'07''453,bl,0,1
bh,32'07''453,32'07''853,tl,0,0
bl,32'22''152,32'23''213,br,1,0
fl,32'23''213,32'23''693,tl,0,0
fh,32'23''693,32'23''933,br,0,1
fl,32'23''933,32'24''492,tl,0,0
bl,32'43''628,32'44''732,bl,1,0
bl,32'44''732,32'45''013,tr,0,0
bh,32'45''013,32'45''412,bl,0,0
bl,32'45''412,32'46''171,tr,0,1
bl,32'58''320,32'59''533,tl,1,0
fh,32'59''533,32'59''852,bl,0,0
fl,32'59''852,33'00''492,tr,0,0
bh,33'00''492,33'01''132,br,0,0
bh,33'01''132,33'01''493,tr,0,0
fh,33'01''493,33'01''812,br,0,0
fh,33'01''812,33'02''253,tr,0,0
fh,33'02''253,33'02''852,br,0,0
fl,33'02''852,33'03''130,tr,0,1
bl,33'23''157,33'24''214,tr,1,0
fh,33'24''214,33'24''853,bl,0,0
bl,33'24''853,33'25''253,tl,0,0
fh,33'25''253,33'26''053,bl,0,0
bl,33'26''053,33'26''414,tl,0,0
fh,33'26''414,33'27''533,br,0,0
bl,33'27''533,33'27''854,tl,0,0
fh,33'27''854,33'28''973,br,0,0
bl,33'28''973,33'29''214,tr,0,0
bh,33'29''214,33'30''013,bl,0,0
fl,33'30''013,33'30''733,tr,0,0
fh,33'30''733,33'32''572,bl,0,0
bl,33'32''572,33'32''893,tl,0,0
fh,33'32''893,33'34''133,br,0,0
fh,33'34''133,33'34''533,tr,0,0
fh,33'34''533,33'34''854,bl,0,0
bh,33'34''854,33'35''254,tr,0,0
fh,33'35''254,33'35''453,br,0,0
bh,33'35''453,33'35''894,tr,0,0
fh,33'35''894,33'36''572,br,0,0
bl,33'36''572,33'36''893,tr,0,0
bh,33'36''893,33'37''414,bl,0,0
fl,33'37''414,33'38''172,tr,0,0
fh,33'38''172,33'39''614,br,0,0
bl,33'39''614,33'40''093,tl,0,0
fh,33'40''093,33'40''573,br,0,0
bl,33'40''573,33'41''013,tl,0,0
fh,33'41''013,33'41''734,bl,0,0
bh,33'41''734,33'42''094,tl,0,0
fh,33'42''094,33'42''854,bl,0,1
bl,33'42''854,33'43''134,tl,0,0
bl,34'27''619,34'28''732,bl,1,0
fh,34'28''732,34'29''052,tr,0,0
fl,34'29''052,34'29''373,br,0,0
bh,34'29''373,34'29''934,tr,0,0
bl,34'29''934,34'30''331,bl,0,0
fh,34'30''331,34'30''693,tr,0,0
fh,34'30''693,34'31''053,br,0,0
bh,34'31''053,34'31''612,tr,0,0
fl,34'31''612,34'32''333,br,0,0
fh,34'32''333,34'33''213,tl,0,0
fl,34'33''213,34'34''173,bl,0,0
fh,34'34''173,34'36''052,tl,0,0
bl,34'36''052,34'36''694,bl,0,0
fh,34'36''694,34'37''733,tl,0,0
bl,34'37''733,34'38''694,bl,0,0
bl,34'38''694,34'40''452,tr,0,0
bl,34'40''452,34'41''173,bl,0,0
fh,34'41''173,34'42''173,tl,0,0
bl,34'42''173,34'43''132,br,0,0
fh,34'43''132,34'44''614,tr,0,0
bl,34'44''614,34'45''013,br,0,0
bh,34'45''013,34'45''773,tr,0,0
fh,34'45''773,34'46''453,br,0,0
fh,34'46''453,34'46''813,tl,0,0
fh,34'46''813,34'47''292,br,0,0
bh,34'47''292,34'47''974,tr,0,0
fh,34'47''974,34'48''454,br,0,0
fh,34'48''454,34'48''974,tl,0,0
bl,34'48''974,34'49''772,bl,0,0
fl,34'49''772,34'50''652,tl,0,0
fh,34'50''652,34'52''132,br,0,0
fh,34'52''132,34'52''733,tr,0,0
fl,34'52''733,34'53''493,br,0,0
bh,34'53''493,34'54''172,tr,0,0
fh,34'54''172,34'55''254,br,0,0
bh,34'55''254,34'55''613,tl,0,0
bl,34'55''613,34'55''973,bl,0,0
bl,34'55''973,34'56''934,tr,0,0
fh,34'56''934,34'58''134,br,0,1
bl,34'58''134,34'58''493,tr,0,0
bl,35'58''162,35'59''213,br,1,1
fl,35'59''213,35'59''973,tr,0,0
bl,36'19''075,36'20''173,bl,1,0
fh,36'19''102,36'20''532,tr,0,0
fl,36'19''103,36'21''093,br,0,0
fh,36'19''104,36'21''694,tr,0,0
fh,36'19''105,36'22''094,br,0,0
bh,36'19''106,36'22''734,tr,0,0
fl,36'19''107,36'23''374,br,0,1
fl,36'19''108,36'24''132,tl,0,0
bl,36'41''621,36'42''773,br,1,0
bh,36'42''773,36'43''254,tl,0,0
bh,36'43''254,36'43''733,bl,0,0
fh,36'43''733,36'44''292,tl,0,0
fh,36'44''292,36'44''533,br,0,0
fh,36'44''533,36'45''614,tl,0,1
bl,37'06''243,37'07''374,tl,1,0
bh,37'07''374,37'07''893,br,0,0
fh,37'07''893,37'08''374,tr,0,0
fl,37'08''374,37'09''652,br,0,0
fh,37'09''652,37'10''294,tr,0,1
bl,37'10''294,37'10''933,bl,0,0
bl,38'09''771,38'10''974,tr,1,0
fh,38'10''974,38'11''373,bl,0,0
bh,38'11''373,38'11''813,tr,0,0
fh,38'11''813,38'12''374,bl,0,0
fh,38'12''374,38'13''094,tl,0,0
fh,38'13''094,38'13''693,bl,0,0
fl,38'13''693,38'13''973,tr,0,0
fh,38'13''973,38'14''732,bl,0,0
bl,38'14''732,38'15''014,tl,0,0
fh,38'15''014,38'15''694,bl,0,0
bl,38'15''694,38'15''974,tl,0,0
fh,38'15''974,38'16''653,bl,0,0
bl,38'16''653,38'17''172,tl,0,0
fh,38'17''172,38'18''413,bl,0,0
fh,38'18''413,38'18''773,tr,0,0
fh,38'18''773,38'19''213,br,0,0
bh,38'19''213,38'19''614,tl,0,0
fl,38'19''614,38'20''294,br,0,0
fh,38'20''294,38'21''054,tr,0,0
bh,38'21''054,38'21''453,bl,0,0
bh,38'21''453,38'21''893,tl,0,0
fl,38'21''893,38'22''693,br,0,0
fh,38'22''693,38'23''492,tr,0,0
fh,38'23''492,38'23''813,br,0,0
fh,38'23''813,38'24''414,tl,0,0
fl,38'24''414,38'25''293,br,0,0
fh,38'25''293,38'26''933,tr,0,0
bl,38'26''933,38'27''294,br,0,0
fh,38'27''294,38'28''010,tr,0,0
fh,38'28''010,38'28''373,br,0,0
fl,38'28''373,38'29''213,tl,0,0
fh,38'29''213,38'30''573,bl,0,0
bh,38'30''573,38'30''972,tl,0,0
fh,38'30''972,38'31''772,bl,0,0
fl,38'31''772,38'32''573,tl,0,0
fh,38'32''573,38'34''173,br,0,0
bl,38'34''173,38'34''533,tl,0,0
fh,38'34''533,38'35''572,br,0,0
bh,38'35''572,38'36''412,tr,0,0
fh,38'36''412,38'36''933,br,0,0
fh,38'36''933,38'37''413,tl,0,1
fl,38'37''413,38'38''412,br,0,0
bl,39'51''065,39'52''101,tl,1,0
bh,39'52''101,39'52''661,br,0,1
fh,39'52''661,39'53''141,tr,0,0
bl,40'26''216,40'27''340,bl,1,0
fh,40'27''340,40'27''701,tr,0,1
fh,40'27''701,40'28''621,bl,0,0
bl,40'53''102,40'54''138,tr,1,0
fh,40'54''138,40'54''540,bl,0,0
bh,40'54''540,40'54''980,tr,0,0
fl,40'54''980,40'55''740,br,0,0
fh,40'55''740,40'57''660,tr,0,1
bl,41'19''721,41'20''860,tl,1,0
bh,41'20''860,41'21''220,br,0,0
bl,41'21''220,41'21''701,tr,0,0
