name,start,end,position,first,score
bh,07'05''229,07'05''946,br,0,0
bh,07'05''946,07'06''734,tr,0,0
fh,07'06''734,07'07''613,br,0,0
bh,07'07''613,07'08''128,tl,0,0
fh,07'08''128,07'08''535,bl,0,0
bh,07'08''535,07'08''976,tl,0,0
fh,07'08''976,07'09''454,bl,0,0
fl,07'09''454,07'10''337,tr,0,0
fh,07'10''337,07'11''695,br,0,0
bh,07'11''695,07'12''254,tr,0,0
fh,07'12''254,07'13''295,br,0,0
bl,07'13''295,07'14''254,tr,0,0
fh,07'14''254,07'15''654,br,0,0
bh,07'15''654,07'16''208,tr,0,0
fh,07'16''208,07'16''574,br,0,0
bl,07'16''574,07'17''130,tr,0,0
bh,07'17''130,07'17''975,bl,0,1
bl,07'47''523,07'48''255,bl,1,0
fh,07'48''255,07'48''883,tr,0,0
fh,07'48''883,07'49''535,br,0,0
bl,07'49''535,07'50''334,tl,0,0
fh,07'50''334,07'51''694,bl,0,1
bl,08'10''563,08'11''291,br,1,0
bh,08'11''291,08'11''894,tl,0,0
fh,08'11''894,08'13''094,br,0,0
bl,08'13''094,08'14''016,tr,0,0
fh,08'14''016,08'15''495,br,0,0
bh,08'15''495,08'15''975,tr,0,0
fh,08'15''975,08'17''052,br,0,0
bl,08'17''052,08'17''720,tr,0,0
fh,08'17''720,08'18''932,bl,0,1
bl,08'45''333,08'46''440,bl,1,0
fh,08'46''440,08'46''814,tr,0,0
fh,08'46''814,08'47''495,br,0,0
fh,08'47''495,08'48''177,tr,0,0
bh,08'48''177,08'49''056,br,0,0
fh,08'49''056,08'49''684,tr,0,0
bh,08'49''684,08'50''175,br,0,1
bh,08'50''175,08'50''776,tr,0,0
bl,09''10''550,09'11''550,br,1,0
fh,09'11''550,09'11''935,tl,0,0
fl,09'11''935,09'12''654,bl,0,0
fh,09'12''654,09'13''495,tl,0,0
fh,09'13''495,09'14''535,bl,0,0
bl,09'14''535,09'15''134,tl,0,0
fh,09'15''134,09'16''296,br,0,0
fl,09'16''296,09'16''910,tl,0,0
fh,09'16''910,09'17''773,bl,0,0
bl,09'17''773,09'18''414,tr,0,0
bl,09'18''414,09'19''335,bl,0,0
fl,09'19''335,09'20''281,tl,0,0
fh,09'20''281,09'21''574,bl,0,0
bh,09'21''574,09'22''134,tl,0,0
fh,09'22''134,09'22''654,bl,0,1
bl,09'48''554,09'49''313,br,1,0
fl,09'49''313,09'49''882,tr,0,1
fh,09'49''882,09'51''294,br,0,0
bl,10'08''524,10'09''743,tr,1,1
bl,10'24''521,10'25''041,tl,1,0
fh,10'25''041,10'25''855,br,0,0
fh,10'25''855,10'26''294,tr,0,0
fh,10'26''294,10'27''253,br,0,0
fh,10'27''253,10'27''696,tr,0,0
fh,10'27''696,10'28''615,br,0,0
fh,10'28''615,10'29''174,tl,0,0
fh,10'29''174,10'29''855,br,0,0
fl,10'29''855,10'30''653,tl,0,0
fh,10'30''653,10'31''850,bl,0,0
bh,10'31''850,10'32''456,tl,0,0
bh,10'32''456,10'33''336,bl,0,0
bl,10'33''336,10'34''334,tl,0,0
fh,10'34''334,10'35''736,bl,0,0
fl,10'35''736,10'36''643,tl,0,0
fh,10'36''643,10'38''293,bl,0,0
bl,10'38''293,10'38''815,tl,0,0
fh,10'38''815,10'40''175,bl,0,0
bh,10'40''175,10'40''575,tl,0,0
fh,10'40''575,10'41''335,bl,0,1
bl,10'41''335,10'41''895,tl,0,0
bl,10'23''745,11'24''333,br,1,0
bl,11'24''333,11'25''042,tl,0,0
fh,11'25''042,11'26''254,br,0,0
bh,11'26''254,11'26''734,tr,0,0
fh,11'26''734,11'27''494,bl,0,0
fh,11'27''494,11'28''296,tr,0,1
bh,11'28''296,11'28''973,br,0,0
bl,11'55''666,11'56''856,tr,1,0
bl,12'16''557,12'17''869,bl,1,0
fh,12'17''869,12'18''734,tr,0,0
bh,12'18''734,12'18''935,bl,0,0
fh,12'18''935,12'20''294,tr,0,0
bl,12'20''294,12'20''975,bl,0,0
fl,12'20''975,12'21''735,tl,0,0
fh,12'21''735,12'22''681,bl,0,0
fh,12'22''681,12'24''294,tl,0,0
bl,12'24''294,12'24''854,bl,0,0
fh,12'24''854,12'25''375,tl,0,0
bl,12'25''375,12'26''254,bl,0,0
fl,12'26''254,12'27''096,tl,0,0
fh,12'27''096,12'29''130,bl,0,1
bl,12'56''443,12'57''514,br,1,0
fh,12'57''514,12'58''174,tl,0,0
fh,12'58''174,12'59''175,bl,0,0
bl,12'59''175,13'00''220,tl,0,0
fl,13'00''220,13'01''134,bl,0,0
fh,13'01''134,13'02''695,tl,0,0
bl,13'02''695,13'03''095,br,0,0
fh,13'03''095,13'03''494,tr,0,1
bl,13'25''625,13'26''626,tl,1,0
fh,13'26''626,13'27''106,br,0,0
bh,13'27''106,13'27''707,tr,0,0
fh,13'27''707,13'28''781,bl,0,0
bl,13'28''781,13'29''266,tl,0,0
fh,13'29''266,13'30''307,bl,0,0
bl,13'30''307,13'30''786,tr,0,0
fh,13'30''786,13'31''185,bl,0,1
bl,14'53''585,14'54''989,bl,1,0
fh,14'54''989,14'55''424,tr,0,0
fl,14'55''424,14'56''026,bl,0,0
fh,14'56''026,14'57''387,tr,0,0
bl,14'57''387,14'57''827,br,0,0
fh,14'57''827,14'58''549,tr,0,0
fh,14'58''549,14'59''058,br,0,0
bl,14'59''058,14'59''870,tr,0,0
fh,14'59''870,15'01''346,br,0,0
bl,15'01''346,15'02''066,tr,0,0
fh,15'02''066,15'02''706,bl,0,0
fh,15'02''706,15'03''176,tl,0,0
fh,15'03''176,15'03''667,bl,0,0
fl,15'03''667,15'04''309,tl,0,1
bl,15'04''309,15'05''226,bl,0,0
bl,15'21''452,15'22''291,tr,1,0
fl,15'22''291,15'22''987,bl,0,0
fh,15'22''987,15'23''623,tl,0,0
bl,15'23''623,15'24''308,br,0,0
fh,15'24''308,15'24''907,tr,0,0
bl,15'24''907,15'25''826,br,0,0
fh,15'25''826,15'27''586,tr,0,0
fl,15'27''586,15'28''094,bl,0,0
fh,15'28''094,15'28''630,tr,0,0
fh,15'28''630,15'29''617,br,0,0
fh,15'29''617,15'30''107,tl,0,0
fl,15'30''107,15'30''946,bl,0,0
fh,15'30''946,15'31''947,tl,0,0
fl,15'31''947,15'32''865,bl,0,0
fh,15'32''865,15'34''226,tl,0,0
fl,15'34''226,15'34''707,bl,0,1
bl,16'06''158,16'07''187,br,1,0
fl,16'07''187,16'07''627,tl,0,0
fh,16'07''627,16'07''947,br,0,0
bl,16'07''947,16'08''466,tr,0,0
fh,16'08''466,16'09''986,br,0,0
bl,16'09''986,16'10''545,tl,0,0
fh,16'10''545,16'11''387,bl,0,0
fh,16'11''387,16'11''846,tr,0,0
fh,16'11''846,16'12''587,br,0,0
bl,16'12''587,16'13''145,tl,0,0
fh,16'13''145,16'13''546,bl,0,1
fl,16'13''546,16'14''306,tl,0,0
bl,16'46''755,16'47''155,bl,1,0
fh,16'47''155,16'47''750,tr,0,0
bh,16'47''750,16'48''247,bl,0,0
bh,16'48''247,16'48''872,tl,0,0
fl,16'48''872,16'49''673,bl,0,0
bh,16'49''673,16'50''232,tr,0,0
fh,16'50''232,16'50''590,bl,0,1
bl,17'13''225,17'14''134,br,1,0
fh,17'14''134,17'14''672,tl,0,0
fh,17'14''672,17'15''411,bl,0,0
fh,17'15''411,17'16''713,tl,0,0
fh,17'16''713,17'17''232,bl,0,0
fh,17'17''232,17'17''832,tl,0,0
fh,17'17''832,17'18''712,bl,0,0
bl,17'18''712,17'19''191,tr,0,0
fh,17'19''191,17'20''117,br,0,0
bl,17'20''117,17'20''705,tl,0,0
fh,17'20''705,17'21''312,bl,0,0
bl,17'21''312,17'21''632,tl,0,0
fh,17'21''632,17'22''712,bl,0,1
bl,17'22''712,17'23''273,tl,0,0
bl,17'45''223,17'46''152,bl,1,0
fh,17'46''152,17'46''618,tr,0,0
bh,17'46''618,17'46''833,bl,0,0
bl,17'46''833,17'47''626,tr,0,0
fh,17'47''626,17'48''711,br,0,0
fl,17'48''711,17'49''754,tr,0,0
fh,17'49''754,17'51''452,br,0,0
bl,17'51''452,17'52''032,tr,0,0
fh,17'52''032,17'52''993,bl,0,0
bl,17'52''993,17'53''429,tr,0,0
fh,17'53''429,17'54''592,bl,0,0
fh,17'54''592,17'55''114,tl,0,0
fh,17'55''114,17'55''273,br,0,0
bh,17'55''273,17'55''832,tl,0,0
fh,17'55''832,17'56''387,br,0,0
bh,17'56''387,17'57''076,tr,0,0
fh,17'57''076,17'58''073,bl,0,0
fl,17'58''073,17'58''546,tr,0,0
fh,17'58''546,17'59''512,br,0,0
bl,17'59''512,18'00''352,tl,0,0
fh,18'00''352,18'01''391,bl,0,0
bl,18'01''391,18'02''193,tl,0,0
fl,18'02''193,18'02''989,bl,0,0
fl,18'02''989,18'03''310,tl,0,0
bl,18'03''310,18'03''932,bl,0,0
fl,18'03''932,18'04''433,tl,0,1
bl,19'08''224,19'09''024,tl,1,0
fh,19'09''024,19'09''793,br,0,0
bh,19'09''793,19'10''339,tr,0,0
fh,19'10''339,19'11''353,br,0,0
bl,19'11''353,19'11''821,tl,0,0
fh,19'11''821,19'12''592,br,0,0
bl,19'12''592,19'13''354,tr,0,0
fh,19'13''354,19'14''311,br,0,0
bh,19'14''311,19'14''711,tl,0,0
fh,19'14''711,19'15''792,br,0,0
fh,19'15''792,19'17''192,tr,0,0
bl,19'17''192,19'17''712,bl,0,0
fh,19'17''712,19'18''031,tr,0,1
bl,19'18''031,19'18''831,br,0,0
bl,19'44''523,19'45''899,tr,1,0
fh,19'45''899,19'46''231,bl,0,0
fh,19'46''231,19'46''951,tr,0,0
bl,19'46''951,19'47''592,br,0,0
bl,19'47''592,19'48''472,tr,0,1
fh,19'48''472,19'50''501,bl,0,0
bl,20'15''002,20'16''014,tl,1,0
fl,20'16''014,20'16''553,br,0,0
fh,20'16''553,20'17''232,tl,0,0
fh,20'17''232,20'17''993,bl,0,0
fl,20'17''993,20'18''463,tl,0,0
fl,20'18''463,20'19''192,bl,0,0
fh,20'19''192,20'20''829,tr,0,0
bh,20'20''829,20'21''231,br,0,0
fh,20'21''231,20'22''571,tl,0,0
bl,20'22''571,20'23''033,bl,0,0
fh,20'23''033,20'23''661,tl,0,0
bh,20'23''661,20'24''153,bl,0,0
fh,20'24''153,20'24''870,tl,0,0
fh,20'24''870,20'25''592,br,0,0
fh,20'25''592,20'26''111,tl,0,0
fh,20'26''111,20'26''433,bl,0,0
bl,20'26''433,20'27''193,tl,0,0
fh,20'27''193,20'28''905,br,0,0
fl,20'28''905,20'29''392,tr,0,0
fh,20'29''392,20'29''913,bl,0,0
fh,20'29''913,20'30''389,tl,0,0
fh,20'30''389,20'31''072,bl,0,0
fh,20'31''072,20'32''312,tl,0,0
fl,20'32''312,20'33''312,bl,0,0
fh,20'33''312,20'34''514,tl,0,0
bl,20'34''514,20'35''072,br,0,0
fh,20'35''072,20'35''509,tr,0,1
bl,21'06''552,21'07''712,tr,1,0
bl,21'07''712,21'08''112,bl,0,0
bl,21'08''112,21'09''033,tr,0,0
fh,21'09''033,21'09''911,bl,0,0
bl,21'09''911,21'10''433,tl,0,0
fh,21'10''433,21'11''112,br,0,0
fh,21'11''112,21'11''672,tr,0,0
fh,21'11''672,21'11''950,br,0,0
bl,21'11''950,21'12''433,tr,0,0
fh,21'12''433,21'13''312,br,0,1
bl,21'55''523,21'56''913,br,1,0
fh,21'56''913,21'57''110,tl,0,0
fl,21'57''110,21'57''752,bl,0,1
fh,21'57''752,21'58''033,tl,0,0
bl,22'20''123,22'21''032,bl,1,0
bl,22'21''032,22'21''753,tr,0,0
fh,22'21''753,22'23''193,bl,0,0
bl,22'23''193,22'23''673,tl,0,0
bh,22'23''673,22'24''270,bl,0,0
fh,22'24''270,22'24''752,tl,0,0
fh,22'24''752,22'25''472,bl,0,0
fl,22'25''472,22'26''152,tr,0,0
fh,22'26''152,22'28''019,br,0,0
bl,22'28''019,22'28''796,tr,0,0
fh,22'28''796,22'29''712,br,0,0
bl,22'29''712,22'30''232,tl,0,0
bh,22'30''232,22'30''953,bl,0,0
fh,22'30''953,22'31''829,tr,0,0
fh,22'31''829,22'32''539,bl,0,0
fh,22'32''539,22'32''992,tl,0,0
bh,22'32''992,22'33''958,bl,0,0
fl,22'33''958,22'34''432,tl,0,0
fh,22'34''432,22'35''832,br,0,0
bl,22'35''832,22'36''232,tr,0,1
fh,22'36''232,22'37''352,bl,0,0
bl,23'04''558,23'05''910,tl,1,0
bl,24'09''600,24'09''611,br,1,0
fl,24'09''611,24'10''154,tl,0,0
fh,24'10''154,24'10''833,br,0,0
fh,24'10''833,24'12''194,tr,0,0
bl,24'12''194,24'12''914,bl,0,0
fh,24'12''914,24'13''418,tr,0,1
fh,24'13''418,24'14''273,bl,0,0
bl,24'51''336,24'52''433,tr,1,0
bl,24'52''433,24'52''912,bl,0,0
fl,24'52''912,24'53''674,tl,0,0
fh,24'53''674,24'54''913,bl,0,0
fh,24'54''913,24'55''585,tl,0,0
bl,24'55''585,24'56''315,bl,0,0
fl,24'56''315,24'57''033,tr,0,0
fh,24'57''033,24'57''714,br,0,1
bl,24'57''714,24'58''154,tr,0,0
bl,25'19''633,25'20''198,br,1,0
fl,25'20''198,25'20''873,tl,0,0
fh,25'20''873,25'22''475,bl,0,0
fl,25'22''475,25'23''473,tr,0,0
fh,25'23''473,25'24''875,bl,0,0
fl,25'24''875,25'25''673,tl,0,0
fh,25'25''673,25'27''273,br,0,0
fl,25'27''273,25'28''073,tr,0,0
fh,25'28''073,25'28''962,bl,0,0
bl,25'28''962,25'29''593,tl,0,0
bl,25'29''593,25'30''913,br,0,0
fh,25'30''913,25'32''274,tr,0,0
bl,25'32''274,25'32''904,br,0,0
fh,25'32''904,25'34''114,tl,0,0
bl,25'34''114,25'34''755,br,0,0
fh,25'34''755,25'35''473,tl,0,1
fl,25'35''473,25'36''274,bl,0,0
bl,26'29''448,26'30''572,tl,1,0
fh,26'30''572,26'31''473,br,0,0
bl,26'31''473,26'32''235,tr,0,0
fh,26'32''235,26'33''794,bl,0,0
bh,26'33''794,26'34''394,tl,0,0
fh,26'34''394,26'35''673,bl,0,0
bl,26'35''673,26'36''194,tl,0,0
fh,26'36''194,26'36''833,bl,0,0
bl,26'36''833,26'37''794,tl,0,0
fh,26'37''794,26'39''234,bl,0,0
fl,26'39''234,26'39''858,tl,0,0
fh,26'39''858,26'40''775,bl,0,0
fh,26'40''775,26'41''794,tl,0,0
fh,26'41''794,26'43''474,bl,0,0
bl,26'43''474,26'43''955,tl,0,0
fh,26'43''955,26'45''074,br,0,0
fh,26'45''074,26'45''513,tr,0,0
fh,26'45''513,26'46''114,br,0,0
bl,26'46''114,26'46''875,tl,0,1
bl,27'17''477,27'18''477,tr,1,0
fl,27'18''477,27'19''440,bl,0,0
bl,27'19''440,27'19''834,tr,0,0
fh,27'19''834,27'20''794,bl,0,0
bl,27'20''794,27'21''395,tl,0,0
fl,27'21''395,27'22''475,br,0,0
fh,27'22''475,27'22''994,tr,0,1
bl,27'47''665,27'48''845,tl,1,0
fh,27'48''845,27'49''874,br,0,0
fl,27'49''874,27'50''555,tl,0,0
fh,27'50''555,27'51''794,br,0,0
bl,27'51''794,27'52''274,tr,0,0
fh,27'52''274,27'53''113,br,0,0
bl,27'53''113,27'53''674,tr,0,0
fh,27'53''674,27'54''954,bl,0,0
bl,27'54''954,27'55''823,tl,0,0
fh,27'55''823,27'57''155,bl,0,1
bl,27'57''155,27'57''675,tl,0,0
bl,30'29''467,30'30''602,tl,1,0
fh,30'30''602,30'30''950,br,0,0
fl,30'30''950,30'31''476,tr,0,0
fh,30'31''476,30'32''073,br,0,1
fh,30'32''073,30'32''354,tr,0,0
bl,30'47''152,30'48''157,bl,1,0
fl,30'48''157,30'48''795,tr,0,0
bh,30'48''795,30'49''355,bl,0,0
fh,30'49''355,30'50''744,tr,0,1
bl,30'50''744,30'51''677,br,0,0
bl,31'08''552,31'09''362,tr,1,0
fl,31'09''362,31'09''875,bl,0,0
fh,31'09''875,31'10''715,tr,0,0
fh,31'10''715,31'11''115,br,0,1
bl,31'26''523,31'27''707,br,1,0
fl,31'27''707,31'28''183,tl,0,0
fh,31'28''183,31'28''875,br,0,0
fh,31'28''875,31'29''271,tr,0,0
bl,31'29''271,31'29''551,br,0,0
fh,31'29''551,31'30''036,tr,0,0
fh,31'30''036,31'30''595,bl,0,0
bl,31'30''595,31'31''315,tl,0,0
fh,31'31''315,31'32''597,br,0,0
fh,31'32''597,31'32''953,tr,0,0
fh,31'32''953,31'33''557,br,0,0
fl,31'33''557,31'34''277,tl,0,0
fh,31'34''277,31'35''474,bl,0,0
fl,31'35''474,31'36''154,tl,0,0
fh,31'36''154,31'36''910,bl,0,1
fh,31'36''910,31'37''318,tl,0,0
bl,32'00''548,32'01''553,bl,1,0
fh,32'01''553,32'01''875,tr,0,1
fh,32'01''875,32'02''635,br,0,0
bl,32'17''615,32'18''915,tl,1,1
bl,32'18''915,32'19''592,br,0,0
bl,32'38''447,32'39''555,tr,1,0
fh,32'39''555,32'39''834,bl,0,0
fh,32'39''834,32'40''512,tl,0,0
fh,32'40''512,32'40''915,bl,0,0
fh,32'40''915,32'41''541,tr,0,0
bl,32'41''541,32'42''315,br,0,0
fh,32'42''315,32'42''554,tr,0,0
fl,32'42''554,32'43''355,br,0,0
fh,32'43''355,32'44''266,tr,0,0
bl,32'44''266,32'44''833,br,0,0
fh,32'44''833,32'45''757,tl,0,1
bl,32'45''757,32'46''154,bl,0,0
bl,33'05''228,33'06''334,tl,1,0
bl,33'06''334,33'06''754,br,0,0
bl,33'06''754,33'07''117,tr,0,0
fh,33'07''117,33'08''518,br,0,0
bh,33'08''518,33'09''036,tl,0,0
fh,33'09''036,33'09''515,bl,0,0
fl,33'09''515,33'10''276,tr,0,0
fh,33'10''276,33'11''747,br,0,0
fl,33'11''747,33'12''478,tr,0,0
fh,33'12''478,33'13''275,br,0,0
fh,33'13''275,33'13''755,tl,0,0
bl,33'13''755,33'14''275,br,0,0
fh,33'14''275,33'15''035,tr,0,0
fl,33'15''035,33'15''836,br,0,0
fh,33'15''836,33'17''395,tr,0,1
bl,33'17''395,33'17''836,br,0,0
bl,33'48''327,33'49''328,tr,1,0
fl,33'49''328,33'49''915,bl,0,0
fh,33'49''915,33'51''237,tl,0,0
bl,33'51''237,33'51''835,bl,0,0
fh,33'51''835,33'52''396,tl,0,0
bh,33'52''396,33'53''036,br,0,0
fh,33'53''036,33'53''396,tl,0,0
fh,33'53''396,33'53''875,bl,0,0
fh,33'53''875,33'54''476,tl,0,0
bl,33'54''476,33'55''593,bl,0,0
fh,33'55''593,33'56''460,tr,0,0
bl,33'56''460,33'56''876,br,0,0
fh,33'56''876,33'57''596,tr,0,0
fl,33'57''596,33'58''390,bl,0,0
fh,33'58''390,33'59''355,tl,0,0
bl,33'59''355,33'59''995,bl,0,0
fh,33'59''995,34'00''954,tr,0,0
bl,34'00''954,34'01''556,br,0,0
fh,34'01''556,34'02''195,tr,0,0
bl,34'02''195,34'03''235,br,0,0
fh,34'03''235,34'04''515,tl,0,0
fl,34'04''515,34'05''465,bl,0,0
fh,34'05''465,34'06''394,tl,0,0
bl,34'06''394,34'07''116,br,0,0
fh,34'07''116,34'08''075,tr,0,0
bl,34'08''075,34'09''076,br,0,0
fh,34'09''076,34'10''556,tl,0,0
bl,34'10''556,34'11''272,bl,0,0
fh,34'11''272,34'12''515,tr,0,0
fh,34'12''515,34'12''792,br,0,0
fl,34'12''792,34'13''596,tr,0,0
fh,34'13''596,34'14''835,bl,0,0
fl,34'14''835,34'15''490,tr,0,0
bl,34'15''490,34'16''516,bl,0,0
fh,34'16''516,34'17''313,tr,0,1
fh,34'17''313,34'17''956,br,0,0
bl,35'00''857,35'01''958,tl,1,0
bh,35'01''958,35'02''436,br,0,0
bh,35'02''436,35'03''273,tr,0,0
fh,35'03''273,35'03''875,br,0,0
fh,35'03''875,35'04''316,tr,0,0
fh,35'04''316,35'04''626,br,0,1
fl,35'04''626,35'05''395,tl,0,0
bl,35'23''228,35'24''474,br,1,0
fh,35'24''474,35'24''902,tl,0,0
bl,35'24''902,35'25''638,bl,0,0
fh,35'25''638,35'26''195,tl,0,0
bh,35'26''195,35'26''674,br,0,0
fl,35'26''674,35'27''627,tl,0,1
bl,35'53''860,35'54''910,tr,1,0
fh,35'54''910,35'55''235,bl,0,0
fh,35'55''235,35'55''673,tl,0,1
bl,35'55''673,35'56''189,bl,0,0
bl,36'15''447,36'16''596,tl,1,0
bl,36'16''596,36'16''992,br,0,0
fh,36'16''992,36'17''637,tl,0,0
bl,36'17''637,36'18''475,bl,0,0
fh,36'18''475,36'19''156,tl,0,0
bh,36'19''156,36'19''638,bl,0,1
bl,36'39''158,36'40''244,bl,1,0
fh,36'40''244,36'40''462,tr,0,0
bl,36'40''462,36'41''123,br,0,0
bh,36'41''123,36'41''642,tr,0,0
bh,36'41''642,36'42''282,bl,0,0
fh,36'42''282,36'42''803,tl,0,0
bl,36'42''803,36'43''203,bl,0,0
fh,36'43''203,36'43''643,tr,0,0
bl,36'43''643,36'44''083,br,0,0
fh,36'44''083,36'45''044,tl,0,0
bl,36'45''044,36'45''802,br,0,0
fh,36'45''802,36'46''642,tr,0,0
bl,36'46''642,36'47''242,br,0,0
fl,36'47''242,36'48''042,tr,0,0
fh,36'48''042,36'48''681,bl,0,1
bl,37'19''586,37'20''767,br,1,0
fh,37'20''767,37'21''161,tl,0,1
fh,37'21''161,37'21''602,br,0,0
bl,37'44''239,37'45''427,tr,1,1
fl,37'45''427,37'45''843,bl,0,0
bl,38'03''557,38'04''859,tl,1,0
bl,38'04''859,38'05''562,br,0,0
fh,38'05''562,38'06''923,tr,0,0
bl,38'06''923,38'07''562,br,0,0
fh,38'07''562,38'08''963,tr,0,0
bl,38'08''963,38'09''643,br,0,0
fh,38'09''643,38'10''963,tr,0,0
bl,38'10''963,38'11''842,br,0,0
fh,38'11''842,38'13''002,tr,0,0
bl,38'13''002,38'13''554,br,0,0
fh,38'13''554,38'14''803,tl,0,0
fl,38'14''803,38'15''802,bl,0,0
fh,38'15''802,38'17''163,tr,0,0
bh,38'17''163,38'17''722,br,0,0
fl,38'17''722,38'18''360,tr,0,0
fl,38'18''360,38'19''123,br,0,0
fh,38'19''123,38'20''642,tl,0,1
fl,38'20''642,38'21''553,bl,0,0
bl,40'05''158,40'06''228,tr,1,0
fl,40'06''228,40'06''865,bl,0,0
fh,40'06''865,40'08''386,tr,0,0
fl,40'08''386,40'09''185,br,0,0
fh,40'09''185,40'10''263,tl,0,0
fl,40'10''263,40'10''905,br,0,1
bl,40'49''337,40'50''506,bl,1,0
fh,40'50''506,40'50''703,tr,0,0
fl,40'50''703,40'51''506,br,0,0
fh,40'51''506,40'52''305,tr,0,0
fl,40'52''305,40'52''911,br,0,0
fh,40'52''911,40'54''186,tr,0,0
bl,40'54''186,40'54''587,br,0,0
fl,40'54''587,40'55''786,tl,0,0
bh,40'55''786,40'56''304,br,0,0
fh,40'56''304,40'56''866,tl,0,0
fl,40'56''866,40'57''827,br,0,0
fh,40'57''827,40'58''904,tr,0,0
bl,40'58''904,40'59''346,br,0,0
fh,40'59''346,41'00''381,tl,0,0
fh,41'00''381,41'01''627,bl,0,0
fh,41'01''627,41'02''185,tl,0,0
bh,41'02''185,41'02''591,bl,0,0
fl,41'02''591,41'03''296,tr,0,0
fh,41'03''296,41'04''823,br,0,0
fh,41'04''823,41'05''546,tr,0,0
fh,41'05''546,41'06''107,br,0,1
bl,41'30''585,41'31''759,br,1,0
fh,41'31''759,41'32''347,tl,0,0
bl,41'32''347,41'33''186,bl,0,0
