name,start,end,position,first,score
bh,0:22'07''444,0:22'07''906,tl,0,0
bh,0:22'07''906,0:22'08''302,bl,0,0
fh,0:22'08''302,0:22'09''025,tl,0,0
bl,0:22'09''025,0:22'09''546,br,0,0
fh,0:22'09''546,0:22'10''145,tr,0,0
bl,0:22'10''145,0:22'10''786,bl,0,0
fh,0:22'10''786,0:22'11''545,tr,0,0
fh,0:22'11''545,0:22'12''814,br,0,0
fh,0:22'12''814,0:22'13''302,tl,0,0
fh,0:22'13''302,0:22'13''744,bl,0,0
bl,0:22'13''744,0:22'14''260,tl,0,0
fh,0:22'14''260,0:22'15''176,br,0,0
fh,0:22'15''176,0:22'15''905,tl,0,0
fh,0:22'15''905,0:22'16''704,bl,0,0
fh,0:22'16''704,0:22'17''424,tl,0,1
bh,0:22'17''424,0:22'17''864,bl,0,0
bl,0:22'43''077,0:22'44''088,tl,1,0
fh,0:22'44''088,0:22'44''426,br,0,1
bl,0:23'03''789,0:23'04''889,bl,1,0
fl,0:23'04''889,0:23'05''229,tr,0,0
bl,0:23'05''229,0:23'05''822,bl,0,0
fh,0:23'05''822,0:23'06''625,tl,0,0
fh,0:23'06''625,0:23'06''866,br,0,0
fh,0:23'06''866,0:23'07''672,tl,0,0
fh,0:23'07''672,0:23'08''826,bl,0,0
fh,0:23'08''826,0:23'09''505,tr,0,0
fh,0:23'09''505,0:23'09''704,br,0,0
bl,0:23'09''704,0:23'10''504,tl,0,0
fh,0:23'10''504,0:23'11''765,br,0,0
bl,0:23'11''765,0:23'12''406,tr,0,0
bl,0:23'12''406,0:23'13''002,br,0,0
fh,0:23'13''002,0:23'14''268,tl,0,0
bh,0:23'14''268,0:23'14''605,bl,0,0
fh,0:23'14''605,0:23'15''525,tl,0,0
fh,0:23'15''525,0:23'15''761,bl,0,1
bl,0:23'45''100,0:23'46''102,br,1,0
fh,0:23'46''102,0:23'47''126,tl,0,0
fh,0:23'47''126,0:23'47''366,br,0,0
fl,0:23'47''366,0:23'48''205,tr,0,0
fh,0:23'48''205,0:23'49''686,br,0,0
bh,0:23'49''686,0:23'50''125,tl,0,0
fh,0:23'50''125,0:23'51''406,bl,0,0
fh,0:23'51''406,0:23'51''966,tl,0,0
fh,0:23'51''966,0:23'52''885,br,0,0
bh,0:23'52''885,0:23'53''725,tr,0,0
fh,0:23'53''725,0:23'54''911,bl,0,0
bh,0:23'54''911,0:23'55''765,tl,0,1
fh,0:23'55''765,0:23'57''605,br,0,0
bl,0:24'24''464,0:24'25''564,tr,1,0
fh,0:24'25''564,0:24'25''924,bl,0,0
fh,0:24'25''924,0:24'26''886,tl,0,1
fh,0:24'26''886,0:24'27''285,bl,0,0
bl,0:24'55''012,0:24'56''013,tl,1,0
fh,0:24'56''013,0:24'56''325,br,0,0
fh,0:24'56''325,0:24'57''125,tr,0,0
fh,0:24'57''125,0:24'57''685,br,0,0
fh,0:24'57''685,0:24'58''126,tl,0,0
fh,0:24'58''126,0:24'58''645,bl,0,1
bl,0:25'24''290,0:25'25''297,bl,1,1
bl,0:25'47''284,0:25'48''286,br,1,0
bh,0:25'48''286,0:25'48''526,tl,0,0
fl,0:25'48''526,0:25'49''286,bl,0,0
fh,0:25'49''286,0:25'50''402,tl,0,0
fh,0:25'50''402,0:25'50''560,br,0,0
fl,0:25'50''560,0:25'51''206,tl,0,0
fh,0:25'51''206,0:25'52''645,bl,0,0
bh,0:25'52''645,0:25'53''446,tl,0,0
fl,0:25'53''446,0:25'54''685,br,0,1
fh,0:25'54''685,0:25'55''404,tr,0,0
bl,0:26'22''070,0:26'23''070,bl,1,0
fh,0:26'23''070,0:26'23''525,tr,0,0
fl,0:26'23''525,0:26'24''165,br,0,0
bh,0:26'24''165,0:26'24''680,tr,0,0
fh,0:26'24''680,0:26'25''205,bl,0,0
bh,0:26'25''205,0:26'26''046,tr,0,0
bh,0:26'26''046,0:26'26''364,br,0,0
fh,0:26'26''364,0:26'26''806,tr,0,0
bh,0:26'26''806,0:26'27''086,bl,0,0
fh,0:26'27''086,0:26'27''875,tl,0,1
bl,0:26'55''254,0:26'56''086,tr,1,0
fh,0:26'56''086,0:26'56''446,bl,0,0
bh,0:26'56''446,0:26'57''485,tr,0,0
fh,0:26'57''485,0:26'58''086,br,0,0
bl,0:26'58''086,0:26'58''647,tr,0,0
fh,0:26'58''647,0:26'59''394,br,0,0
bl,0:26'59''394,0:27'00''085,tl,0,0
fh,0:27'00''085,0:27'00''725,br,0,0
fh,0:27'00''725,0:27'01''246,tr,0,1
bl,0:27'25''700,0:27'26''406,tl,1,0
bl,0:27'57''556,0:27'58''362,br,1,0
bh,0:27'58''362,0:27'58''846,tl,0,0
fh,0:27'58''846,0:27'59''267,bl,0,0
fh,0:27'59''267,0:27'59''994,tr,0,1
fh,0:27'59''994,0:28'00''245,br,0,0
bl,0:28'24''577,0:28'24''566,tr,1,0
fh,0:28'24''566,0:28'24''926,bl,0,0
fh,0:28'24''926,0:28'25''314,tl,0,0
bl,0:28'25''314,0:28'25''887,br,0,0
bh,0:28'25''887,0:28'26''442,tr,0,0
fl,0:28'26''442,0:28'27''086,br,0,0
fh,0:28'27''086,0:28'28''566,tl,0,0
bl,0:28'28''566,0:28'28''803,bl,0,0
fh,0:28'28''803,0:28'29''365,tl,0,0
bl,0:28'29''365,0:28'29''686,bl,0,0
fh,0:28'29''686,0:28'30''365,tr,0,1
fh,0:28'30''365,0:28'30''525,bl,0,0
bl,0:31'05''235,0:31'06''351,br,1,0
fh,0:31'06''351,0:31'06''765,tl,0,1
bl,0:31'24''456,0:31'25''517,tr,1,0
fl,0:31'25''517,0:31'26''165,bl,0,1
bl,0:31'41''885,0:31'42''879,bl,1,0
fh,0:31'42''879,0:31'43''315,tr,0,0
fh,0:31'43''315,0:31'43''840,bl,0,0
bl,0:31'43''840,0:31'44''725,tr,0,0
fl,0:31'44''725,0:31'45''685,br,0,1
bl,0:32'11''105,0:32'12''205,bl,1,0
bh,0:32'12''205,0:32'12''846,tr,0,0
fh,0:32'12''846,0:32'14''445,br,0,0
fl,0:32'14''445,0:32'14''846,tr,0,0
bh,0:32'14''846,0:32'15''965,bl,0,0
bh,0:32'15''965,0:32'16''446,tl,0,0
fh,0:32'16''446,0:32'18''085,br,0,0
bh,0:32'18''085,0:32'18''479,tr,0,0
fh,0:32'18''479,0:32'19''925,bl,0,0
bh,0:32'19''925,0:32'20''405,tl,0,0
bh,0:32'20''405,0:30'20''806,bl,0,0
fl,0:30'20''806,0:32'21''206,tr,0,0
bh,0:32'21''206,0:32'22''515,br,0,0
fl,0:32'22''515,0:32'22''885,tr,0,0
fh,0:32'22''885,0:32'25''359,br,0,0
bl,0:32'25''359,0:32'25''605,tr,0,1
fh,0:32'25''605,0:32'27''445,bl,0,0
bl,0:32'48''456,0:32'49''619,tr,1,0
fh,0:32'49''619,0:32'49''845,bl,0,0
fh,0:32'49''845,0:32'50''605,tr,0,0
fh,0:32'50''605,0:32'50''765,br,0,0
bh,0:32'50''765,0:32'51''526,tr,0,0
fh,0:32'51''526,0:32'53''204,br,0,0
fh,0:32'53''204,0:32'53''765,tr,0,0
fh,0:32'53''765,0:32'54''085,br,0,1
fl,0:32'54''085,0:32'55''126,tl,0,0
bl,0:33'13''557,0:33'14''010,br,1,0
bh,0:33'14''010,0:33'14''530,tl,0,1
fl,0:33'14''530,0:33'15''491,br,0,0
bl,0:33'33''950,0:33'34''919,tl,1,0
fh,0:33'34''919,0:33'36''011,br,0,0
fh,0:33'36''011,0:33'36''720,tr,0,0
fh,0:33'36''720,0:33'38''171,bl,0,0
fh,0:33'38''171,0:33'38''692,tl,0,0
fh,0:33'38''692,0:33'39''174,bl,0,0
fl,0:33'39''174,0:33'39''723,tl,0,0
fh,0:33'39''723,0:33'40''892,br,0,0
fh,0:33'40''892,0:33'41''611,tr,0,0
bh,0:33'41''611,0:33'42''292,bl,0,0
fh,0:33'42''292,0:33'42''932,tl,0,1
bl,0:34'11''458,0:34'12''492,tr,1,0
fl,0:34'12''492,0:34'12''892,bl,0,0
fh,0:34'12''892,0:34'14''452,tr,0,0
fl,0:34'14''452,0:34'14''852,br,0,0
fh,0:34'14''852,0:34'15''571,tr,0,0
fh,0:34'15''571,0:34'15''971,bl,0,0
fh,0:34'15''971,0:34'16''752,tl,0,0
fl,0:34'16''752,0:34'17''051,bl,0,0
fh,0:34'17''051,0:34'18''891,tl,0,0
bl,0:34'18''891,0:34'19''252,bl,0,0
fh,0:34'19''252,0:34'21''371,tl,0,0
bl,0:34'21''371,0:34'21''972,br,0,0
fl,0:34'21''972,0:34'23''011,tl,0,0
fh,0:34'23''011,0:34'24''411,br,0,0
fh,0:34'24''411,0:34'24''645,tr,0,1
fh,0:34'24''645,0:34'25''051,bl,0,0
bl,0:34'54''263,0:34'55''563,tr,1,0
fh,0:34'55''563,0:34'56''011,br,0,0
fl,0:34'56''011,0:34'56''503,tr,0,0
fh,0:34'56''503,0:34'57''691,bl,0,0
bh,0:34'57''691,0:34'58''331,tl,0,0
fh,0:34'58''331,0:34'58''555,br,0,0
bh,0:34'58''555,0:34'58''930,tl,0,0
bl,0:34'58''930,0:34'59''353,bl,0,1
fh,0:34'59''353,0:34'59''650,tl,0,0
bl,0:35'21''325,0:35'22''326,bl,1,0
fh,0:35'22''326,0:35'22''812,tr,0,0
bh,0:35'22''812,0:35'23''292,bl,0,1
bl,0:35'42''258,0:35'43''471,br,1,0
fh,0:35'43''471,0:35'43''928,tl,0,1
bl,0:36'03''558,0:36'04''852,tr,1,0
fh,0:36'04''852,0:36'05''172,bl,0,0
fh,0:36'05''172,0:36'05''723,tr,0,0
fh,0:36'05''723,0:36'06''053,bl,0,0
fh,0:36'06''053,0:36'06''566,tr,0,0
fl,0:36'06''566,0:36'06''971,br,0,0
fh,0:36'06''971,0:36'07''693,tl,0,1
bl,0:36'07''693,0:36'08''091,bl,0,0
bl,0:36'30''158,0:36'31''132,tl,1,0
bh,0:36'31''132,0:36'31''491,br,0,0
fh,0:36'31''491,0:36'32''492,tl,0,0
fh,0:36'32''492,0:36'33''733,bl,0,0
bh,0:36'33''733,0:36'34''124,tr,0,1
fh,0:36'34''124,0:36'35''094,br,0,0
bl,0:36'59''562,0:37'00''168,tr,1,0
fh,0:37'00''168,0:37'01''130,bl,0,0
fh,0:37'01''130,0:37'03''492,tl,0,1
bl,0:37'03''492,0:37'04''011,br,0,0
bl,0:37'24''456,0:37'25''732,tr,1,0
fh,0:37'25''732,0:37'26''132,br,0,0
fh,0:37'26''132,0:37'27''373,tl,0,0
bh,0:37'27''373,0:37'27''971,bl,0,1
bh,0:37'27''971,0:37'28''492,tr,0,0
bl,0:37'45''157,0:37'46''251,bl,1,0
fh,0:37'46''251,0:37'46''652,tr,0,0
bl,0:37'46''652,0:37'47''081,bl,0,0
fh,0:37'47''081,0:37'47''652,tl,0,1
bh,0:37'47''652,0:37'48''412,bl,0,0
bl,0:39'13''665,0:39'14''746,tr,1,0
fh,0:39'14''746,0:39'15''093,bl,0,0
fh,0:39'15''093,0:39'15''691,tr,0,0
fh,0:39'15''691,0:39'15''771,bl,0,1
fh,0:39'15''771,0:39'16''452,tl,0,0
bl,0:39'32''117,0:39'33''210,br,1,0
fh,0:39'33''210,0:39'33''736,tl,0,0
fh,0:39'33''736,0:39'34''332,br,0,1
fh,0:39'34''332,0:39'34''852,tr,0,0
bl,0:39'52''465,0:39'53''649,bl,1,0
fh,0:39'53''649,0:39'54''337,tr,0,0
bh,0:39'54''337,0:39'54''737,br,0,0
fh,0:39'54''737,0:39'56''326,tl,0,0
bh,0:39'56''326,0:39'56''658,br,0,0
fh,0:39'56''658,0:39'57''217,tr,0,0
fl,0:39'57''217,0:39'57''778,bl,0,0
fh,0:39'57''778,0:39'59''097,tl,0,0
bh,0:39'59''097,0:39'59''458,bl,0,0
fh,0:39'59''458,0:40'00''057,tl,0,0
fh,0:40'00''057,0:40'00''457,bl,0,0
fh,0:40'00''457,0:40'01''297,tr,0,0
fh,0:40'01''297,0:40'01''537,br,0,1
bl,0:40'21''445,0:40'22''587,br,1,0
fh,0:40'22''587,0:40'23''137,tl,0,0
bh,0:40'23''137,0:40'23''376,bl,0,0
fh,0:40'23''376,0:40'24''498,tl,0,0
bh,0:40'24''498,0:40'24''777,bl,0,0
fh,0:40'24''777,0:40'24''695,tl,0,0
bl,0:40'24''695,0:40'26''057,br,0,0
fh,0:40'26''057,0:40'26''858,tr,0,0
bh,0:40'26''858,0:40'27''258,br,0,0
bh,0:40'27''258,0:40'27''978,tr,0,0
fh,0:40'27''978,0:40'28''418,bl,0,0
fh,0:40'28''418,0:40'28''980,tl,0,0
bh,0:40'28''980,0:40'29''337,bl,0,0
bh,0:40'29''337,0:40'29''978,tr,0,0
fh,0:40'29''978,0:40'31''097,br,0,0
bh,0:40'31''097,0:40'31''656,tl,0,0
bh,0:40'31''656,0:40'32''618,bl,0,0
bl,0:40'32''618,0:40'33''537,tr,0,0
fh,0:40'33''537,0:40'35''377,br,0,0
fh,0:40'35''377,0:40'36''098,tr,0,0
fh,0:40'36''098,0:40'36''697,bl,0,0
fh,0:40'36''697,0:40'37''458,tl,0,0
bh,0:40'37''458,0:40'38''018,bl,0,0
fh,0:40'38''018,0:40'38''578,tl,0,0
fh,0:40'38''578,0:40'38''718,bl,0,0
fh,0:40'38''718,0:40'39''457,tr,0,0
fh,0:40'39''457,0:40'39''729,br,0,1
bl,0:41'14''256,0:41'15''256,br,1,0
fh,0:41'15''256,0:41'15''697,tr,0,0
fl,0:41'15''697,0:41'16''378,br,0,1
fh,0:41'16''378,0:41'17''377,tr,0,0
bl,0:41'38''281,0:41'39''381,br,1,0
fh,0:41'39''381,0:41'39''818,tl,0,1
fl,0:41'39''818,0:41'40''498,bl,0,0
bl,0:42'03''369,0:42'04''634,tl,1,1
fh,0:42'04''634,0:42'05''257,br,0,0
bl,0:42'23''254,0:42'24''259,tr,1,0
fh,0:42'24''259,0:42'24''577,bl,0,0
bh,0:42'24''577,0:42'25''332,tr,0,0
fh,0:42'25''332,0:42'26''378,br,0,0
bh,0:42'26''378,0:42'27''138,tl,0,0
fh,0:42'27''138,0:42'27''538,bl,0,0
fl,0:42'27''538,0:42'28''257,tl,0,0
fh,0:42'28''257,0:42'30''039,bl,0,0
fh,0:42'30''039,0:42'30''618,tr,0,0
fh,0:42'30''618,0:42'31''017,bl,0,0
fh,0:42'31''017,0:42'31''578,tl,0,0
bh,0:42'31''578,0:42'31''898,br,0,0
bh,0:42'31''898,0:42'32''617,tl,0,0
fh,0:42'32''617,0:42'33''976,bl,0,0
fh,0:42'33''976,0:42'34''657,tr,0,0
fh,0:42'34''657,0:42'35''287,bl,0,0
bh,0:42'35''287,0:42'35''777,tl,0,0
fh,0:42'35''777,0:42'36''897,br,0,0
fh,0:42'36''897,0:42'37''697,tr,0,0
fh,0:42'37''697,0:42'38''167,br,0,0
fl,0:42'38''167,0:42'39''097,tr,0,0
bh,0:42'39''097,0:42'40''338,bl,0,0
fh,0:42'40''338,0:42'41''897,tl,0,0
bh,0:42'41''897,0:42'42''259,bl,0,0
fh,0:42'42''259,0:42'42''938,tl,0,0
fl,0:42'42''938,0:42'43''938,bl,0,0
fh,0:42'43''938,0:42'45''497,tl,0,0
bh,0:42'45''497,0:42'45''777,bl,0,0
fh,0:42'45''777,0:42'47''498,tr,0,0
bl,0:42'47''498,0:42'48''017,br,0,0
fh,0:42'48''017,0:42'49''058,tl,0,0
bh,0:42'49''058,0:42'49''368,bl,0,0
fh,0:42'49''368,0:42'50''897,tr,0,0
bh,0:42'50''897,0:42'51''337,br,0,0
fh,0:42'51''337,0:42'53''617,tl,0,0
fl,0:42'53''617,0:42'54''097,bl,0,0
fh,0:42'54''097,0:42'55''738,tl,0,0
bl,0:42'55''738,0:42'56''062,bl,0,0
fh,0:42'56''062,0:42'56''617,tr,0,0
fh,0:42'56''617,0:42'57''097,bl,0,0
fh,0:42'57''097,0:42'57''897,tr,0,0
bl,0:42'57''897,0:42'58''497,bl,0,0
bh,0:42'58''497,0:42'59''577,tl,0,0
fh,0:42'59''577,0:43'00''537,br,0,0
